
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:02:56.190 --> 00:02:57.080]  .
[00:02:57.080 --> 00:02:57.150]   Well
[00:02:57.150 --> 00:02:57.170]   I
[00:02:57.170 --> 00:02:57.670]   think
[00:02:57.670 --> 00:02:57.830]   it
[00:02:57.830 --> 00:02:58.270]   would
[00:02:58.270 --> 00:02:58.420]   be
[00:02:58.420 --> 00:02:58.790]   easy
[00:02:58.790 --> 00:02:58.970]   to
[00:02:58.970 --> 00:02:59.610]   confuse
[00:02:59.610 --> 00:02:59.880]   you
[00:02:59.880 --> 00:03:00.240]   with
[00:03:00.240 --> 00:03:00.600]   just
[00:03:00.600 --> 00:03:01.050]   being
[00:03:01.050 --> 00:03:01.250]   a
[00:03:01.250 --> 00:03:01.500]   cont
[00:03:01.500 --> 00:03:01.770]  rar
[00:03:01.770 --> 00:03:02.140]  ian
[00:03:02.140 --> 00:03:02.370]   but
[00:03:02.370 --> 00:03:02.400]   I
[00:03:02.400 --> 00:03:02.670]   don
[00:03:02.670 --> 00:03:02.850]  't
[00:03:02.850 --> 00:03:03.300]   think
[00:03:03.300 --> 00:03:03.570]   you
[00:03:03.570 --> 00:03:03.850]  're
[00:03:03.850 --> 00:03:03.930]   a
[00:03:03.930 --> 00:03:04.280]   cont
[00:03:04.280 --> 00:03:04.560]  rar
[00:03:04.560 --> 00:03:05.000]  ian
[00:03:05.000 --> 00:03:05.000]  .
[00:03:05.000 --> 00:03:05.160]   It
[00:03:05.160 --> 00:03:05.590]   seems
[00:03:05.590 --> 00:03:05.740]   to
[00:03:05.740 --> 00:03:05.900]   me
[00:03:05.900 --> 00:03:06.220]   that
[00:03:06.220 --> 00:03:06.650]   the
[00:03:06.650 --> 00:03:06.980]   things
[00:03:06.980 --> 00:03:07.340]   that
[00:03:07.340 --> 00:03:07.560]   you
[00:03:07.560 --> 00:03:08.300]   advocate
[00:03:08.300 --> 00:03:08.670]   which
[00:03:08.670 --> 00:03:08.810]   go
[00:03:08.810 --> 00:03:09.400]   against
[00:03:09.400 --> 00:03:10.410]   conventional
[00:03:10.410 --> 00:03:10.990]   wisdom
[00:03:10.990 --> 00:03:11.300]   come
[00:03:11.300 --> 00:03:11.830]   from
[00:03:11.830 --> 00:03:11.900]   sort
[00:03:11.900 --> 00:03:12.050]   of
[00:03:12.050 --> 00:03:12.150]   a
[00:03:12.150 --> 00:03:12.350]   lot
[00:03:12.350 --> 00:03:12.500]   of
[00:03:12.500 --> 00:03:13.030]   your
[00:03:13.030 --> 00:03:13.060]   own
[00:03:13.060 --> 00:03:13.640]   personal
[00:03:13.640 --> 00:03:14.000]   pain
[00:03:14.000 --> 00:03:14.000]  .
[00:03:14.000 --> 00:03:14.200]   Mist
[00:03:14.200 --> 00:03:14.400]  akes
[00:03:14.400 --> 00:03:14.670]   that
[00:03:14.670 --> 00:03:14.750]   you
[00:03:14.750 --> 00:03:14.900]  've
[00:03:14.900 --> 00:03:15.100]   made
[00:03:15.100 --> 00:03:15.270]   and
[00:03:15.270 --> 00:03:15.400]   you
[00:03:15.400 --> 00:03:15.600]   said
[00:03:15.600 --> 00:03:15.670]   "
[00:03:15.670 --> 00:03:16.000]  Alright
[00:03:16.000 --> 00:03:16.210]   well
[00:03:16.210 --> 00:03:16.250]   I
[00:03:16.250 --> 00:03:16.500]   tried
[00:03:16.500 --> 00:03:16.700]   that
[00:03:16.700 --> 00:03:16.850]   and
[00:03:16.850 --> 00:03:16.950]   it
[00:03:16.950 --> 00:03:17.150]   didn
[00:03:17.150 --> 00:03:17.250]  't
[00:03:17.250 --> 00:03:17.450]   work
[00:03:17.450 --> 00:03:17.550]   at
[00:03:17.550 --> 00:03:17.700]   all
[00:03:17.700 --> 00:03:18.150]  ."
[00:03:18.150 --> 00:03:18.200]   And
[00:03:18.200 --> 00:03:18.280]   I
[00:03:18.280 --> 00:03:18.350]   can
[00:03:18.350 --> 00:03:18.550]   tell
[00:03:18.550 --> 00:03:18.700]   you
[00:03:18.700 --> 00:03:18.850]   the
[00:03:18.850 --> 00:03:18.900]   X
[00:03:18.900 --> 00:03:19.200]   number
[00:03:19.200 --> 00:03:19.300]   of
[00:03:19.300 --> 00:03:19.650]   reasons
[00:03:19.650 --> 00:03:19.800]   why
[00:03:19.800 --> 00:03:20.000]  .
[00:03:20.000 --> 00:03:20.000]  
[00:03:20.000 --> 00:03:20.400]   That
[00:03:20.400 --> 00:03:20.580]  's
[00:03:20.580 --> 00:03:21.100]   right
[00:03:21.100 --> 00:03:21.370]  .
[00:03:21.370 --> 00:03:21.460]   I
[00:03:21.460 --> 00:03:21.940]   don
[00:03:21.940 --> 00:03:21.960]  't
[00:03:21.960 --> 00:03:22.750]   consider
[00:03:22.750 --> 00:03:23.340]   myself
[00:03:23.340 --> 00:03:23.550]   in
[00:03:23.550 --> 00:03:23.850]   the
[00:03:23.850 --> 00:03:24.630]   category
[00:03:24.630 --> 00:03:24.830]   or
[00:03:24.830 --> 00:03:25.130]   the
[00:03:25.130 --> 00:03:25.820]   genre
[00:03:25.820 --> 00:03:25.840]   of
[00:03:25.840 --> 00:03:26.120]   the
[00:03:26.120 --> 00:03:26.520]   rant
[00:03:26.520 --> 00:03:27.130]   blog
[00:03:27.130 --> 00:03:27.270]   where
[00:03:27.270 --> 00:03:27.510]   some
[00:03:27.510 --> 00:03:28.010]   professor
[00:03:28.010 --> 00:03:28.180]   at
[00:03:28.180 --> 00:03:28.410]   the
[00:03:28.410 --> 00:03:29.240]   University
[00:03:29.240 --> 00:03:29.400]   of
[00:03:29.400 --> 00:03:30.000]   Chicago
[00:03:30.000 --> 00:03:31.000]   finds
[00:03:31.000 --> 00:03:31.510]   something
[00:03:31.510 --> 00:03:31.600]   in
[00:03:31.600 --> 00:03:31.760]   the
[00:03:31.760 --> 00:03:32.000]   news
[00:03:32.000 --> 00:03:32.170]   today
[00:03:32.170 --> 00:03:32.300]   that
[00:03:32.300 --> 00:03:32.360]   he
[00:03:32.360 --> 00:03:32.420]  's
[00:03:32.420 --> 00:03:32.590]   going
[00:03:32.590 --> 00:03:32.650]   to
[00:03:32.650 --> 00:03:32.780]   rant
[00:03:32.780 --> 00:03:33.000]   about
[00:03:33.000 --> 00:03:33.350]   and
[00:03:33.350 --> 00:03:33.700]   that
[00:03:33.700 --> 00:03:33.890]  's
[00:03:33.890 --> 00:03:34.190]   his
[00:03:34.190 --> 00:03:34.670]   blog
[00:03:34.670 --> 00:03:35.000]   post
[00:03:35.000 --> 00:03:35.000]  .
[00:03:35.000 --> 00:03:35.320]   Like
[00:03:35.320 --> 00:03:36.280]   everything
[00:03:36.280 --> 00:03:36.370]   or
[00:03:36.370 --> 00:03:36.600]   just
[00:03:36.600 --> 00:03:37.000]   about
[00:03:37.000 --> 00:03:37.830]   everything
[00:03:37.830 --> 00:03:37.880]   I
[00:03:37.880 --> 00:03:38.280]   write
[00:03:38.280 --> 00:03:38.680]   about
[00:03:38.680 --> 00:03:39.100]   comes
[00:03:39.100 --> 00:03:39.400]   from
[00:03:39.400 --> 00:03:40.430]   personal
[00:03:40.430 --> 00:03:40.780]   stories
[00:03:40.780 --> 00:03:41.000]   where
[00:03:41.000 --> 00:03:41.320]   deep
[00:03:41.320 --> 00:03:41.960]   emotions
[00:03:41.960 --> 00:03:42.320]   were
[00:03:42.320 --> 00:03:42.600]   felt
[00:03:42.600 --> 00:03:42.760]   by
[00:03:42.760 --> 00:03:43.000]   me
[00:03:43.000 --> 00:03:43.200]   and
[00:03:43.200 --> 00:03:43.490]   most
[00:03:43.490 --> 00:03:43.630]   of
[00:03:43.630 --> 00:03:43.840]   the
[00:03:43.840 --> 00:03:44.120]   time
[00:03:44.120 --> 00:03:44.470]   those
[00:03:44.470 --> 00:03:45.040]   emotions
[00:03:45.040 --> 00:03:45.440]   were
[00:03:45.440 --> 00:03:45.530]   one
[00:03:45.530 --> 00:03:45.670]   of
[00:03:45.670 --> 00:03:45.820]   pain
[00:03:45.820 --> 00:03:46.000]  .
[00:03:46.000 --> 00:03:46.140]  
[00:03:46.140 --> 00:03:46.170]   So
[00:03:46.170 --> 00:03:46.360]   you
[00:03:46.360 --> 00:03:46.870]   know
[00:03:46.870 --> 00:03:47.100]   and
[00:03:47.100 --> 00:03:47.160]   then
[00:03:47.160 --> 00:03:47.280]   a
[00:03:47.280 --> 00:03:47.450]   lot
[00:03:47.450 --> 00:03:47.590]   of
[00:03:47.590 --> 00:03:47.880]   kind
[00:03:47.880 --> 00:03:48.020]   of
[00:03:48.020 --> 00:03:48.240]   the
[00:03:48.240 --> 00:03:48.310]   I
[00:03:48.310 --> 00:03:48.580]   don
[00:03:48.580 --> 00:03:48.670]  't
[00:03:48.670 --> 00:03:48.960]   know
[00:03:48.960 --> 00:03:49.090]   if
[00:03:49.090 --> 00:03:49.360]   I
[00:03:49.360 --> 00:03:49.460]   call
[00:03:49.460 --> 00:03:49.600]   it
[00:03:49.600 --> 00:03:50.040]   advice
[00:03:50.040 --> 00:03:50.180]   or
[00:03:50.180 --> 00:03:51.010]   conclusions
[00:03:51.010 --> 00:03:51.280]   that
[00:03:51.280 --> 00:03:51.350]   I
[00:03:51.350 --> 00:03:51.810]   come
[00:03:51.810 --> 00:03:51.860]   out
[00:03:51.860 --> 00:03:52.090]   of
[00:03:52.090 --> 00:03:52.290]   this
[00:03:52.290 --> 00:03:52.360]   I
[00:03:52.360 --> 00:03:52.650]   then
[00:03:52.650 --> 00:03:52.930]   put
[00:03:52.930 --> 00:03:53.010]   on
[00:03:53.010 --> 00:03:53.230]   the
[00:03:53.230 --> 00:03:53.520]   blog
[00:03:53.520 --> 00:03:53.890]   along
[00:03:53.890 --> 00:03:54.180]   with
[00:03:54.180 --> 00:03:54.400]   the
[00:03:54.400 --> 00:03:55.000]   story
[00:03:55.000 --> 00:03:55.000]  .
[00:03:55.000 --> 00:03:55.170]   So
[00:03:55.170 --> 00:03:55.500]   I
[00:03:55.500 --> 00:03:55.510]   don
[00:03:55.510 --> 00:03:55.670]  't
[00:03:55.670 --> 00:03:56.030]   know
[00:03:56.030 --> 00:03:56.180]   if
[00:03:56.180 --> 00:03:56.520]   that
[00:03:56.520 --> 00:03:56.690]  's
[00:03:56.690 --> 00:03:57.030]   cont
[00:03:57.030 --> 00:03:57.270]  rar
[00:03:57.270 --> 00:03:57.610]  ian
[00:03:57.610 --> 00:03:57.700]   or
[00:03:57.700 --> 00:03:58.040]   just
[00:03:58.040 --> 00:03:58.200]   me
[00:03:58.200 --> 00:03:58.890]   trying
[00:03:58.890 --> 00:03:59.210]   to
[00:03:59.210 --> 00:03:59.400]   figure
[00:03:59.400 --> 00:03:59.910]   things
[00:03:59.910 --> 00:04:00.410]   out
[00:04:00.410 --> 00:04:00.450]   you
[00:04:00.450 --> 00:04:00.750]   know
[00:04:00.750 --> 00:04:01.170]   while
[00:04:01.170 --> 00:04:01.240]   I
[00:04:01.240 --> 00:04:02.000]   write
[00:04:02.000 --> 00:04:02.000]  .
[00:04:02.000 --> 00:04:02.540]   What
[00:04:02.540 --> 00:04:02.660]   does
[00:04:02.660 --> 00:04:02.990]   your
[00:04:02.990 --> 00:04:03.320]   wife
[00:04:03.320 --> 00:04:03.940]   think
[00:04:03.940 --> 00:04:04.210]   about
[00:04:04.210 --> 00:04:04.410]   the
[00:04:04.410 --> 00:04:04.570]   no
[00:04:04.570 --> 00:04:05.160]   college
[00:04:05.160 --> 00:04:05.490]   idea
[00:04:05.490 --> 00:04:06.330]   especially
[00:04:06.330 --> 00:04:06.580]   for
[00:04:06.580 --> 00:04:06.910]   your
[00:04:06.910 --> 00:04:07.950]   daughters
[00:04:07.950 --> 00:04:08.000]  ?
[00:04:08.000 --> 00:04:08.000]  
[00:04:08.000 --> 00:04:08.570]   Well
[00:04:08.570 --> 00:04:08.720]   look
[00:04:08.720 --> 00:04:09.420]   the
[00:04:09.420 --> 00:04:09.610]   reality
[00:04:09.610 --> 00:04:10.030]   is
[00:04:10.030 --> 00:04:10.410]   student
[00:04:10.410 --> 00:04:10.770]   loan
[00:04:10.770 --> 00:04:11.120]   debt
[00:04:11.120 --> 00:04:11.450]   has
[00:04:11.450 --> 00:04:11.760]   gone
[00:04:11.760 --> 00:04:11.940]   up
[00:04:11.940 --> 00:04:12.120]   so
[00:04:12.120 --> 00:04:12.490]   much
[00:04:12.490 --> 00:04:13.370]   faster
[00:04:13.370 --> 00:04:13.380]   than
[00:04:13.380 --> 00:04:13.670]   any
[00:04:13.670 --> 00:04:14.080]   other
[00:04:14.080 --> 00:04:14.440]   kind
[00:04:14.440 --> 00:04:14.620]   of
[00:04:14.620 --> 00:04:14.980]   debt
[00:04:14.980 --> 00:04:15.160]   or
[00:04:15.160 --> 00:04:15.960]   inflation
[00:04:15.960 --> 00:04:16.230]   out
[00:04:16.230 --> 00:04:16.670]   there
[00:04:16.670 --> 00:04:17.000]  .
[00:04:17.000 --> 00:04:17.060]   I
[00:04:17.060 --> 00:04:17.320]   mean
[00:04:17.320 --> 00:04:17.740]   student
[00:04:17.740 --> 00:04:18.060]   loan
[00:04:18.060 --> 00:04:18.240]   debt
[00:04:18.240 --> 00:04:18.300]   I
[00:04:18.300 --> 00:04:18.480]   don
[00:04:18.480 --> 00:04:18.600]  't
[00:04:18.600 --> 00:04:18.850]   know
[00:04:18.850 --> 00:04:18.960]   if
[00:04:18.960 --> 00:04:19.170]   you
[00:04:19.170 --> 00:04:19.400]   know
[00:04:19.400 --> 00:04:19.650]   this
[00:04:19.650 --> 00:04:20.080]   student
[00:04:20.080 --> 00:04:20.420]   loan
[00:04:20.420 --> 00:04:20.580]   debt
[00:04:20.580 --> 00:04:20.760]   for
[00:04:20.760 --> 00:04:20.940]   the
[00:04:20.940 --> 00:04:21.300]   first
[00:04:21.300 --> 00:04:21.500]   time
[00:04:21.500 --> 00:04:21.870]   ever
[00:04:21.870 --> 00:04:21.890]   is
[00:04:21.890 --> 00:04:22.300]   higher
[00:04:22.300 --> 00:04:22.580]   than
[00:04:22.580 --> 00:04:22.670]   all
[00:04:22.670 --> 00:04:23.290]   credit
[00:04:23.290 --> 00:04:23.320]   card
[00:04:23.320 --> 00:04:23.600]   debt
[00:04:23.600 --> 00:04:23.720]   and
[00:04:23.720 --> 00:04:23.900]   all
[00:04:23.900 --> 00:04:24.170]   home
[00:04:24.170 --> 00:04:24.460]  owner
[00:04:24.460 --> 00:04:24.710]   debt
[00:04:24.710 --> 00:04:25.000]  .
[00:04:25.000 --> 00:04:25.170]  
[00:04:25.170 --> 00:04:25.340]   So
[00:04:25.340 --> 00:04:25.430]   we
[00:04:25.430 --> 00:04:25.590]  've
[00:04:25.590 --> 00:04:25.840]   had
[00:04:25.840 --> 00:04:26.260]   such
[00:04:26.260 --> 00:04:26.540]   a
[00:04:26.540 --> 00:04:26.780]   crisis
[00:04:26.780 --> 00:04:26.940]   on
[00:04:26.940 --> 00:04:27.450]   credit
[00:04:27.450 --> 00:04:27.700]   and
[00:04:27.700 --> 00:04:28.100]   home
[00:04:28.100 --> 00:04:28.290]  own
[00:04:28.290 --> 00:04:28.540]  ing
[00:04:28.540 --> 00:04:29.150]   debt
[00:04:29.150 --> 00:04:29.560]   recently
[00:04:29.560 --> 00:04:29.810]   but
[00:04:29.810 --> 00:04:30.320]   people
[00:04:30.320 --> 00:04:31.490]   completely
[00:04:31.490 --> 00:04:31.690]   ignore
[00:04:31.690 --> 00:04:31.940]   the
[00:04:31.940 --> 00:04:32.280]   fact
[00:04:32.280 --> 00:04:32.620]   that
[00:04:32.620 --> 00:04:33.470]   student
[00:04:33.470 --> 00:04:33.580]   loan
[00:04:33.580 --> 00:04:33.900]   debt
[00:04:33.900 --> 00:04:34.070]   is
[00:04:34.070 --> 00:04:34.410]   even
[00:04:34.410 --> 00:04:35.000]   worse
[00:04:35.000 --> 00:04:35.210]   and
[00:04:35.210 --> 00:04:35.560]   they
[00:04:35.560 --> 00:04:35.960]   forget
[00:04:35.960 --> 00:04:36.290]   about
[00:04:36.290 --> 00:04:36.450]   it
[00:04:36.450 --> 00:04:36.940]   because
[00:04:36.940 --> 00:04:37.080]   it
[00:04:37.080 --> 00:04:37.220]  's
[00:04:37.220 --> 00:04:37.650]   part
[00:04:37.650 --> 00:04:37.920]   of
[00:04:37.920 --> 00:04:38.000]   this
[00:04:38.000 --> 00:04:38.610]   American
[00:04:38.610 --> 00:04:39.000]   dream
[00:04:39.000 --> 00:04:39.470]   or
[00:04:39.470 --> 00:04:40.100]   American
[00:04:40.100 --> 00:04:41.040]   religion
[00:04:41.040 --> 00:04:41.490]   where
[00:04:41.490 --> 00:04:41.850]   we
[00:04:41.850 --> 00:04:42.090]   sort
[00:04:42.090 --> 00:04:42.290]   of
[00:04:42.290 --> 00:04:43.000]   believe
[00:04:43.000 --> 00:04:43.150]   that
[00:04:43.150 --> 00:04:43.230]   if
[00:04:43.230 --> 00:04:43.350]   you
[00:04:43.350 --> 00:04:43.530]   don
[00:04:43.530 --> 00:04:43.540]  't
[00:04:43.540 --> 00:04:43.620]   go
[00:04:43.620 --> 00:04:43.700]   to
[00:04:43.700 --> 00:04:44.000]   college
[00:04:44.000 --> 00:04:44.240]   you
[00:04:44.240 --> 00:04:44.480]   can
[00:04:44.480 --> 00:04:44.870]   never
[00:04:44.870 --> 00:04:45.180]   ever
[00:04:45.180 --> 00:04:45.340]   be
[00:04:45.340 --> 00:04:45.420]   a
[00:04:45.420 --> 00:04:46.000]   success
[00:04:46.000 --> 00:04:46.000]  .
[00:04:46.000 --> 00:04:46.000]  
[00:04:46.000 --> 00:04:46.190]   So
[00:04:46.190 --> 00:04:46.480]   how
[00:04:46.480 --> 00:04:46.870]   dare
[00:04:46.870 --> 00:04:47.060]   he
[00:04:47.060 --> 00:04:47.820]   suggest
[00:04:47.820 --> 00:04:48.170]   that
[00:04:48.170 --> 00:04:48.320]   my
[00:04:48.320 --> 00:04:48.830]   child
[00:04:48.830 --> 00:04:49.100]   not
[00:04:49.100 --> 00:04:49.290]   go
[00:04:49.290 --> 00:04:49.480]   to
[00:04:49.480 --> 00:04:50.160]   college
[00:04:50.160 --> 00:04:50.450]   but
[00:04:50.450 --> 00:04:50.540]   I
[00:04:50.540 --> 00:04:51.180]   think
[00:04:51.180 --> 00:04:51.350]   the
[00:04:51.350 --> 00:04:52.000]   reality
[00:04:52.000 --> 00:04:52.190]   is
[00:04:52.190 --> 00:04:52.370]   if
[00:04:52.370 --> 00:04:52.930]   an
[00:04:52.930 --> 00:04:53.640]   achievement
[00:04:53.640 --> 00:04:54.420]   oriented
[00:04:54.420 --> 00:04:55.300]   ambitious
[00:04:55.300 --> 00:04:56.370]   intelligent
[00:04:56.370 --> 00:04:56.860]   young
[00:04:56.860 --> 00:04:57.440]   person
[00:04:57.440 --> 00:04:57.730]   got
[00:04:57.730 --> 00:04:57.820]   a
[00:04:57.820 --> 00:04:58.240]   five
[00:04:58.240 --> 00:04:58.600]   year
[00:04:58.600 --> 00:04:58.990]   head
[00:04:58.990 --> 00:04:59.480]   start
[00:04:59.480 --> 00:04:59.870]   over
[00:04:59.870 --> 00:05:00.360]   their
[00:05:00.360 --> 00:05:01.140]   peers
[00:05:01.140 --> 00:05:01.200]   they
[00:05:01.200 --> 00:05:01.340]  're
[00:05:01.340 --> 00:05:01.580]   gonna
[00:05:01.580 --> 00:05:01.730]   end
[00:05:01.730 --> 00:05:01.830]   up
[00:05:01.830 --> 00:05:02.070]   being
[00:05:02.070 --> 00:05:02.120]   a
[00:05:02.120 --> 00:05:02.270]   lot
[00:05:02.270 --> 00:05:02.470]   more
[00:05:02.470 --> 00:05:03.000]   successful
[00:05:03.000 --> 00:05:03.000]  .
[00:05:03.000 --> 00:05:03.340]   And
[00:05:03.340 --> 00:05:03.560]   you
[00:05:03.560 --> 00:05:03.600]   know
[00:05:03.600 --> 00:05:03.900]   people
[00:05:03.900 --> 00:05:04.340]   come
[00:05:04.340 --> 00:05:04.450]   back
[00:05:04.450 --> 00:05:04.470]   to
[00:05:04.470 --> 00:05:04.560]   me
[00:05:04.560 --> 00:05:04.770]   and
[00:05:04.770 --> 00:05:04.900]   say
[00:05:04.900 --> 00:05:05.190]   well
[00:05:05.190 --> 00:05:05.290]   how
[00:05:05.290 --> 00:05:05.400]   is
[00:05:05.400 --> 00:05:05.570]   she
[00:05:05.570 --> 00:05:05.840]   gonna
[00:05:05.840 --> 00:05:06.130]   learn
[00:05:06.130 --> 00:05:06.240]   or
[00:05:06.240 --> 00:05:06.410]   how
[00:05:06.410 --> 00:05:06.520]   is
[00:05:06.520 --> 00:05:06.630]   he
[00:05:06.630 --> 00:05:06.910]   gonna
[00:05:06.910 --> 00:05:07.190]   learn
[00:05:07.190 --> 00:05:07.360]   how
[00:05:07.360 --> 00:05:07.470]   to
[00:05:07.470 --> 00:05:07.750]   think
[00:05:07.750 --> 00:05:08.000]  .
[00:05:08.000 --> 00:05:08.190]  
[00:05:08.190 --> 00:05:08.250]   Well
[00:05:08.250 --> 00:05:08.310]   I
[00:05:08.310 --> 00:05:08.530]   don
[00:05:08.530 --> 00:05:08.610]  't
[00:05:08.610 --> 00:05:09.290]   necessarily
[00:05:09.290 --> 00:05:09.680]   think
[00:05:09.680 --> 00:05:10.340]   professors
[00:05:10.340 --> 00:05:10.430]   in
[00:05:10.430 --> 00:05:10.770]   college
[00:05:10.770 --> 00:05:11.100]   teach
[00:05:11.100 --> 00:05:11.330]   that
[00:05:11.330 --> 00:05:11.390]   I
[00:05:11.390 --> 00:05:11.570]   don
[00:05:11.570 --> 00:05:11.730]  't
[00:05:11.730 --> 00:05:12.030]   think
[00:05:12.030 --> 00:05:12.250]   kids
[00:05:12.250 --> 00:05:12.560]   learn
[00:05:12.560 --> 00:05:12.740]   how
[00:05:12.740 --> 00:05:12.900]   to
[00:05:12.900 --> 00:05:13.170]   think
[00:05:13.170 --> 00:05:13.290]   in
[00:05:13.290 --> 00:05:13.880]   college
[00:05:13.880 --> 00:05:14.000]  .
[00:05:14.000 --> 00:05:14.060]   I
[00:05:14.060 --> 00:05:14.390]   for
[00:05:14.390 --> 00:05:14.670]   myself
[00:05:14.670 --> 00:05:15.350]   personally
[00:05:15.350 --> 00:05:15.410]   I
[00:05:15.410 --> 00:05:15.680]   didn
[00:05:15.680 --> 00:05:15.810]  't
[00:05:15.810 --> 00:05:16.150]   learn
[00:05:16.150 --> 00:05:16.480]   how
[00:05:16.480 --> 00:05:16.490]   to
[00:05:16.490 --> 00:05:16.870]   think
[00:05:16.870 --> 00:05:16.880]   I
[00:05:16.880 --> 00:05:17.080]   don
[00:05:17.080 --> 00:05:17.210]  't
[00:05:17.210 --> 00:05:17.480]   know
[00:05:17.480 --> 00:05:17.620]   if
[00:05:17.620 --> 00:05:17.670]   I
[00:05:17.670 --> 00:05:17.940]   know
[00:05:17.940 --> 00:05:18.270]   how
[00:05:18.270 --> 00:05:18.350]   to
[00:05:18.350 --> 00:05:18.610]   think
[00:05:18.610 --> 00:05:18.870]   yet
[00:05:18.870 --> 00:05:19.010]   but
[00:05:19.010 --> 00:05:19.070]   I
[00:05:19.070 --> 00:05:19.340]   kind
[00:05:19.340 --> 00:05:19.740]   of
[00:05:19.740 --> 00:05:19.870]   ramp
[00:05:19.870 --> 00:05:19.910]  ed
[00:05:19.910 --> 00:05:20.000]   up
[00:05:20.000 --> 00:05:20.340]   later
[00:05:20.340 --> 00:05:20.470]   on
[00:05:20.470 --> 00:05:20.600]   in
[00:05:20.600 --> 00:05:20.850]   my
[00:05:20.850 --> 00:05:21.340]   twenties
[00:05:21.340 --> 00:05:21.470]   and
[00:05:21.470 --> 00:05:21.600]   th
[00:05:21.600 --> 00:05:21.800]  irt
[00:05:21.800 --> 00:05:22.000]  ies
[00:05:22.000 --> 00:05:22.200]   and
[00:05:22.200 --> 00:05:22.760]   from
[00:05:22.760 --> 00:05:23.010]   eighteen
[00:05:23.010 --> 00:05:23.140]   to
[00:05:23.140 --> 00:05:23.550]   twenty
[00:05:23.550 --> 00:05:23.750]   two
[00:05:23.750 --> 00:05:23.810]   I
[00:05:23.810 --> 00:05:24.010]   don
[00:05:24.010 --> 00:05:24.140]  't
[00:05:24.140 --> 00:05:24.410]   know
[00:05:24.410 --> 00:05:24.540]   if
[00:05:24.540 --> 00:05:24.600]   I
[00:05:24.600 --> 00:05:24.800]   was
[00:05:24.800 --> 00:05:25.230]   ready
[00:05:25.230 --> 00:05:25.340]   for
[00:05:25.340 --> 00:05:25.460]   it
[00:05:25.460 --> 00:05:26.000]  .
[00:05:26.000 --> 00:05:26.650]   Despite
[00:05:26.650 --> 00:05:26.800]   the
[00:05:26.800 --> 00:05:27.120]   fact
[00:05:27.120 --> 00:05:27.450]   that
[00:05:27.450 --> 00:05:27.520]   I
[00:05:27.520 --> 00:05:27.760]   got
[00:05:27.760 --> 00:05:28.080]   into
[00:05:28.080 --> 00:05:28.640]   immense
[00:05:28.640 --> 00:05:28.800]   debt
[00:05:28.800 --> 00:05:29.000]  .
[00:05:29.000 --> 00:05:29.000]  
[00:05:29.000 --> 00:05:29.340]   The
[00:05:29.340 --> 00:05:29.360]   mic
[00:05:29.360 --> 00:05:29.420]  s
[00:05:29.420 --> 00:05:29.480]   i
[00:05:29.480 --> 00:05:29.660]   can
[00:05:29.660 --> 00:05:30.330]   experience
[00:05:30.330 --> 00:05:30.400]   as
[00:05:30.400 --> 00:05:30.670]   well
[00:05:30.670 --> 00:05:30.770]   so
[00:05:30.770 --> 00:05:31.000]  .
[00:05:31.000 --> 00:05:31.170]   It
[00:05:31.170 --> 00:05:31.170]  's
[00:05:31.170 --> 00:05:31.910]   not
[00:05:31.910 --> 00:05:31.910]   just
[00:05:31.910 --> 00:05:32.240]   your
[00:05:32.240 --> 00:05:33.080]   experience
[00:05:33.080 --> 00:05:33.250]   it
[00:05:33.250 --> 00:05:33.410]  's
[00:05:33.410 --> 00:05:34.080]   everyone
[00:05:34.080 --> 00:05:34.410]   same
[00:05:34.410 --> 00:05:35.270]   experience
[00:05:35.270 --> 00:05:35.580]   very
[00:05:35.580 --> 00:05:35.820]   few
[00:05:35.820 --> 00:05:36.330]   people
[00:05:36.330 --> 00:05:36.410]   i
[00:05:36.410 --> 00:05:36.830]   think
[00:05:36.830 --> 00:05:37.070]   i
[00:05:37.070 --> 00:05:37.210]  'm
[00:05:37.210 --> 00:05:37.590]   really
[00:05:37.590 --> 00:05:38.160]   benefit
[00:05:38.160 --> 00:05:38.490]   from
[00:05:38.490 --> 00:05:39.430]   college
[00:05:39.430 --> 00:05:39.640]   other
[00:05:39.640 --> 00:05:39.960]   than
[00:05:39.960 --> 00:05:40.680]   learning
[00:05:40.680 --> 00:05:40.700]   a
