
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.400]   Just
[00:02:54.730 --> 00:02:54.970]   in
[00:02:54.970 --> 00:02:55.340]   software
[00:02:55.340 --> 00:02:56.160]   development
[00:02:56.160 --> 00:02:56.720]   and
[00:02:56.720 --> 00:02:56.810]   I
[00:02:56.810 --> 00:02:57.630]  've
[00:02:57.630 --> 00:02:57.700]   worked
[00:02:57.700 --> 00:02:57.990]   for
[00:02:57.990 --> 00:02:58.290]   big
[00:02:58.290 --> 00:02:59.460]   companies
[00:02:59.460 --> 00:02:59.570]   and
[00:02:59.570 --> 00:02:59.850]   tiny
[00:02:59.850 --> 00:03:00.750]   companies
[00:03:00.750 --> 00:03:01.030]   and
[00:03:01.030 --> 00:03:01.620]   medium
[00:03:01.620 --> 00:03:01.710]  -
[00:03:01.710 --> 00:03:02.200]  sized
[00:03:02.200 --> 00:03:03.090]   companies
[00:03:03.090 --> 00:03:03.290]   in
[00:03:03.290 --> 00:03:03.780]   that
[00:03:03.780 --> 00:03:04.470]   capacity
[00:03:04.470 --> 00:03:04.800]   as
[00:03:04.800 --> 00:03:05.670]   developer
[00:03:05.670 --> 00:03:05.960]   and
[00:03:05.960 --> 00:03:06.830]   architect
[00:03:06.830 --> 00:03:07.060]   also
[00:03:07.060 --> 00:03:07.400]   and
[00:03:07.400 --> 00:03:07.750]   What
[00:03:07.750 --> 00:03:07.830]   I
[00:03:07.830 --> 00:03:08.520]   realized
[00:03:08.520 --> 00:03:08.710]   I
[00:03:08.710 --> 00:03:09.060]   guess
[00:03:09.060 --> 00:03:09.500]   about
[00:03:09.500 --> 00:03:09.580]   a
[00:03:09.580 --> 00:03:09.930]   year
[00:03:09.930 --> 00:03:10.190]   ago
[00:03:10.190 --> 00:03:10.450]  .
[00:03:10.450 --> 00:03:10.630]   Is
[00:03:10.630 --> 00:03:10.970]   that
[00:03:10.970 --> 00:03:11.680]   despite
[00:03:11.680 --> 00:03:11.680]  ?
[00:03:13.520 --> 00:03:13.520]  
[00:03:13.520 --> 00:03:13.820]   Having
[00:03:13.820 --> 00:03:14.020]   done
[00:03:14.020 --> 00:03:14.220]   that
[00:03:14.220 --> 00:03:14.360]   and
[00:03:14.360 --> 00:03:14.730]   despite
[00:03:14.730 --> 00:03:14.980]   being
[00:03:14.980 --> 00:03:15.280]   pretty
[00:03:15.280 --> 00:03:15.480]   good
[00:03:15.480 --> 00:03:15.580]   at
[00:03:15.580 --> 00:03:15.740]   it
[00:03:15.740 --> 00:03:15.880]   I
[00:03:15.880 --> 00:03:15.980]   I
[00:03:15.980 --> 00:03:16.230]   never
[00:03:16.230 --> 00:03:16.650]   really
[00:03:16.650 --> 00:03:17.200]   intended
[00:03:17.200 --> 00:03:17.350]   to
[00:03:17.350 --> 00:03:17.490]   do
[00:03:17.490 --> 00:03:17.770]   that
[00:03:17.770 --> 00:03:17.980]   and
[00:03:17.980 --> 00:03:18.050]   I
[00:03:18.050 --> 00:03:18.330]   didn
[00:03:18.330 --> 00:03:18.470]  't
[00:03:18.470 --> 00:03:19.020]   really
[00:03:19.020 --> 00:03:19.020]   enjoy
[00:03:19.020 --> 00:03:19.170]   it
[00:03:19.170 --> 00:03:19.480]   that
[00:03:19.480 --> 00:03:19.790]   much
[00:03:19.790 --> 00:03:20.330]   because
[00:03:20.330 --> 00:03:20.560]   the
[00:03:20.560 --> 00:03:21.100]   reality
[00:03:21.100 --> 00:03:21.250]   is
[00:03:21.250 --> 00:03:21.600]   that
[00:03:21.600 --> 00:03:21.910]   When
[00:03:21.910 --> 00:03:22.790]   you
[00:03:22.790 --> 00:03:23.290]  're
[00:03:23.290 --> 00:03:23.710]   a
[00:03:23.710 --> 00:03:25.220]   developer
[00:03:25.220 --> 00:03:25.240]   most
[00:03:25.240 --> 00:03:25.360]   of
[00:03:25.360 --> 00:03:25.630]   your
[00:03:25.630 --> 00:03:25.840]   time
[00:03:25.840 --> 00:03:26.020]   isn
[00:03:26.020 --> 00:03:26.140]  't
[00:03:26.140 --> 00:03:26.430]   spent
[00:03:26.430 --> 00:03:26.560]   on
[00:03:26.560 --> 00:03:27.220]   development
[00:03:27.220 --> 00:03:27.460]   most
[00:03:27.460 --> 00:03:27.580]   of
[00:03:27.580 --> 00:03:27.820]   your
[00:03:27.820 --> 00:03:28.060]   time
[00:03:28.060 --> 00:03:28.180]   is
[00:03:28.180 --> 00:03:28.520]   spent
[00:03:28.520 --> 00:03:29.500]   with
[00:03:29.500 --> 00:03:29.810]   nonsense
[00:03:29.810 --> 00:03:30.200]   with
[00:03:30.200 --> 00:03:31.040]   politics
[00:03:31.040 --> 00:03:31.360]   and
[00:03:31.360 --> 00:03:31.790]   with
[00:03:31.790 --> 00:03:32.430]   specs
[00:03:32.430 --> 00:03:32.500]   and
[00:03:32.500 --> 00:03:33.110]   dealing
[00:03:33.110 --> 00:03:33.480]   with
[00:03:33.480 --> 00:03:33.600]   Cl
[00:03:33.600 --> 00:03:34.150]  ients
[00:03:34.150 --> 00:03:34.250]   both
[00:03:34.250 --> 00:03:34.810]   internal
[00:03:34.810 --> 00:03:35.030]   and
[00:03:35.030 --> 00:03:35.570]   external
[00:03:35.570 --> 00:03:35.790]   and
[00:03:35.790 --> 00:03:36.000]   all
[00:03:36.000 --> 00:03:36.320]   that
[00:03:36.320 --> 00:03:36.460]   so
[00:03:36.460 --> 00:03:36.530]   I
[00:03:36.530 --> 00:03:36.950]   kind
[00:03:36.950 --> 00:03:36.960]   of
[00:03:36.960 --> 00:03:37.460]   stopped
[00:03:37.460 --> 00:03:37.840]   doing
[00:03:37.840 --> 00:03:38.140]   that
[00:03:38.480 --> 00:03:38.480]  
[00:03:38.480 --> 00:03:38.640]   That
[00:03:38.640 --> 00:03:38.900]  's
[00:03:38.900 --> 00:03:39.090]   certainly
[00:03:39.090 --> 00:03:39.210]   the
[00:03:39.210 --> 00:03:39.380]   case
[00:03:39.380 --> 00:03:39.450]   in
[00:03:39.450 --> 00:03:39.530]   in
[00:03:39.530 --> 00:03:39.740]   those
[00:03:39.740 --> 00:03:39.860]   in
[00:03:39.860 --> 00:03:39.940]   the
[00:03:39.940 --> 00:03:40.150]   large
[00:03:40.150 --> 00:03:40.310]   kind
[00:03:40.310 --> 00:03:40.390]   of
[00:03:40.390 --> 00:03:40.760]   companies
[00:03:40.760 --> 00:03:40.920]   that
[00:03:40.920 --> 00:03:41.050]   you
[00:03:41.050 --> 00:03:41.160]  're
[00:03:41.160 --> 00:03:41.450]   talking
[00:03:41.450 --> 00:03:41.760]   about
[00:03:41.760 --> 00:03:42.670]   Definitely
[00:03:42.670 --> 00:03:43.040]  ,
[00:03:43.040 --> 00:03:43.050]   right
[00:03:43.050 --> 00:03:43.200]  ,
[00:03:43.200 --> 00:03:43.600]   right
[00:03:43.600 --> 00:03:43.950]   and
[00:03:43.950 --> 00:03:43.960]   and
[00:03:43.960 --> 00:03:44.240]   even
[00:03:44.240 --> 00:03:44.330]   in
[00:03:44.330 --> 00:03:44.770]   smaller
[00:03:44.770 --> 00:03:45.330]   companies
[00:03:45.330 --> 00:03:45.590]   when
[00:03:45.590 --> 00:03:45.640]   I
[00:03:45.640 --> 00:03:45.820]   was
[00:03:45.820 --> 00:03:46.100]   when
[00:03:46.100 --> 00:03:46.130]   I
[00:03:46.130 --> 00:03:46.310]   was
[00:03:46.310 --> 00:03:46.760]   18
[00:03:46.760 --> 00:03:46.870]  ,
[00:03:46.870 --> 00:03:46.940]   I
[00:03:46.940 --> 00:03:47.190]   I
[00:03:47.190 --> 00:03:47.860]   founded
[00:03:47.860 --> 00:03:48.170]   with
[00:03:48.170 --> 00:03:48.380]   a
[00:03:48.380 --> 00:03:48.920]   partner
[00:03:48.920 --> 00:03:49.020]   I
[00:03:49.020 --> 00:03:49.730]   founded
[00:03:49.730 --> 00:03:49.830]   a
[00:03:49.830 --> 00:03:50.230]   sort
[00:03:50.230 --> 00:03:50.420]   of
[00:03:50.420 --> 00:03:50.530]   a
[00:03:50.530 --> 00:03:51.020]   bout
[00:03:51.020 --> 00:03:51.360]  ique
[00:03:51.360 --> 00:03:52.050]   development
[00:03:52.050 --> 00:03:52.480]   company
[00:03:52.480 --> 00:03:52.850]   called
[00:03:52.850 --> 00:03:53.220]   Harbor
[00:03:53.220 --> 00:03:53.470]   blue
[00:03:53.470 --> 00:03:53.810]   group
[00:03:53.810 --> 00:03:54.000]   and
[00:03:54.000 --> 00:03:57.600]   We
[00:03:57.600 --> 00:03:57.850]   We
[00:03:57.850 --> 00:03:58.850]   were
[00:03:58.850 --> 00:03:58.970]   just
[00:03:58.970 --> 00:03:59.350]   kind
[00:03:59.350 --> 00:03:59.600]   of
[00:03:59.600 --> 00:04:00.240]   bog
[00:04:00.240 --> 00:04:00.350]  ged
[00:04:00.350 --> 00:04:00.930]   down
[00:04:00.930 --> 00:04:01.400]   with
[00:04:01.400 --> 00:04:02.460]   small
[00:04:02.460 --> 00:04:03.190]   clients
[00:04:03.190 --> 00:04:04.160]   that
[00:04:04.160 --> 00:04:04.280]   right
[00:04:04.280 --> 00:04:04.480]  ,
[00:04:04.480 --> 00:04:04.490]   you
[00:04:04.490 --> 00:04:04.660]   know
[00:04:04.660 --> 00:04:04.920]   wanted
[00:04:04.920 --> 00:04:05.050]   the
[00:04:05.050 --> 00:04:05.270]   world
[00:04:05.270 --> 00:04:05.400]   and
[00:04:05.400 --> 00:04:05.570]   didn
[00:04:05.570 --> 00:04:05.650]  't
[00:04:05.650 --> 00:04:05.910]   really
[00:04:05.910 --> 00:04:06.080]   want
[00:04:06.080 --> 00:04:06.160]   to
[00:04:06.160 --> 00:04:06.370]   pay
[00:04:06.370 --> 00:04:06.420]   for
[00:04:06.420 --> 00:04:06.500]   it
[00:04:06.500 --> 00:04:06.720]   and
[00:04:07.200 --> 00:04:07.200]  
[00:04:07.200 --> 00:04:07.500]   most
[00:04:07.500 --> 00:04:07.570]   of
[00:04:07.570 --> 00:04:07.690]   my
[00:04:07.690 --> 00:04:07.940]   time
[00:04:07.940 --> 00:04:08.130]   was
[00:04:08.130 --> 00:04:08.450]   spent
[00:04:08.450 --> 00:04:08.900]   dealing
[00:04:08.900 --> 00:04:09.200]   with
[00:04:09.200 --> 00:04:10.130]   clients
[00:04:10.130 --> 00:04:10.530]   and
[00:04:10.530 --> 00:04:11.580]   dealing
[00:04:11.580 --> 00:04:12.000]   with
[00:04:12.000 --> 00:04:12.190]   sub
[00:04:12.190 --> 00:04:12.320]  cont
[00:04:12.320 --> 00:04:12.500]  ract
[00:04:12.500 --> 00:04:12.630]  ors
[00:04:12.630 --> 00:04:12.810]   that
[00:04:12.810 --> 00:04:13.040]   weren
[00:04:13.040 --> 00:04:13.130]  't
[00:04:13.130 --> 00:04:13.400]   really
[00:04:13.400 --> 00:04:13.630]   doing
[00:04:13.630 --> 00:04:13.860]   what
[00:04:13.860 --> 00:04:13.990]   they
[00:04:13.990 --> 00:04:14.170]   were
[00:04:14.170 --> 00:04:14.540]   supposed
[00:04:14.540 --> 00:04:14.630]   to
[00:04:14.630 --> 00:04:14.720]   do
[00:04:14.720 --> 00:04:14.860]   and
[00:04:14.860 --> 00:04:15.210]   and
[00:04:15.210 --> 00:04:15.290]   I
[00:04:15.290 --> 00:04:15.760]   mean
[00:04:15.760 --> 00:04:15.880]   it
[00:04:15.880 --> 00:04:16.030]   took
[00:04:16.030 --> 00:04:16.070]   a
[00:04:16.070 --> 00:04:16.210]   lot
[00:04:16.210 --> 00:04:16.290]   of
[00:04:16.290 --> 00:04:16.450]   the
[00:04:16.450 --> 00:04:16.580]   joy
[00:04:16.580 --> 00:04:16.720]   out
[00:04:16.720 --> 00:04:16.840]   of
[00:04:16.840 --> 00:04:17.400]   the
[00:04:17.400 --> 00:04:17.750]   Creat
[00:04:17.750 --> 00:04:18.190]  ivity
[00:04:18.190 --> 00:04:18.240]   of
[00:04:18.240 --> 00:04:19.020]   programming
[00:04:19.020 --> 00:04:19.370]   which
[00:04:19.370 --> 00:04:19.510]   is
[00:04:19.510 --> 00:04:19.790]   what
[00:04:19.790 --> 00:04:20.570]   programming
[00:04:20.570 --> 00:04:20.850]   is
[00:04:20.850 --> 00:04:20.850]   to
[00:04:20.850 --> 00:04:20.990]   me
[00:04:20.990 --> 00:04:21.150]  ,
[00:04:21.150 --> 00:04:21.480]   which
[00:04:21.480 --> 00:04:21.550]   I
[00:04:21.550 --> 00:04:21.900]   which
[00:04:21.900 --> 00:04:22.030]   is
[00:04:22.030 --> 00:04:22.340]   what
[00:04:22.340 --> 00:04:22.390]   I
[00:04:22.390 --> 00:04:22.670]   want
[00:04:22.670 --> 00:04:22.810]   it
[00:04:22.810 --> 00:04:22.990]   to
[00:04:22.990 --> 00:04:23.160]   be
[00:04:23.160 --> 00:04:23.320]  .
[00:04:23.320 --> 00:04:23.440]   So
[00:04:23.440 --> 00:04:23.570]   So
[00:04:23.570 --> 00:04:25.500]   I
[00:04:25.500 --> 00:04:25.550]   stopped
[00:04:25.550 --> 00:04:25.760]   I
[00:04:25.760 --> 00:04:27.240]   stopped
[00:04:27.240 --> 00:04:27.870]   and
[00:04:27.870 --> 00:04:28.120]   I
[00:04:28.120 --> 00:04:29.740]   began
[00:04:29.740 --> 00:04:30.920]   doing
[00:04:30.920 --> 00:04:31.560]   things
[00:04:31.560 --> 00:04:32.000]   more
[00:04:32.000 --> 00:04:32.920]   for
[00:04:32.920 --> 00:04:32.920]  
[00:04:32.920 --> 00:04:33.130]   The
[00:04:33.130 --> 00:04:33.360]   love
[00:04:33.360 --> 00:04:33.480]   of
[00:04:33.480 --> 00:04:33.800]   doing
[00:04:33.800 --> 00:04:34.080]   them
[00:04:34.080 --> 00:04:34.190]   and
[00:04:34.190 --> 00:04:34.300]   one
[00:04:34.300 --> 00:04:34.370]   of
[00:04:34.370 --> 00:04:34.480]   the
[00:04:34.480 --> 00:04:34.700]   things
[00:04:34.700 --> 00:04:34.850]   that
[00:04:34.850 --> 00:04:34.880]   I
[00:04:34.880 --> 00:04:34.990]  've
[00:04:34.990 --> 00:04:35.230]   always
[00:04:35.230 --> 00:04:35.400]   loved
[00:04:35.400 --> 00:04:35.570]   doing
[00:04:35.570 --> 00:04:35.640]   is
[00:04:35.640 --> 00:04:35.960]   writing
[00:04:35.960 --> 00:04:36.080]   I
[00:04:36.080 --> 00:04:36.690]   can
[00:04:36.690 --> 00:04:36.710]  't
[00:04:36.710 --> 00:04:37.080]   say
[00:04:37.080 --> 00:04:37.240]   but
[00:04:37.240 --> 00:04:37.360]   I
[00:04:37.360 --> 00:04:37.450]  've
[00:04:37.450 --> 00:04:37.780]   always
[00:04:37.780 --> 00:04:38.000]   been
[00:04:38.000 --> 00:04:38.790]   Particularly
[00:04:38.790 --> 00:04:39.050]   good
[00:04:39.050 --> 00:04:39.180]   at
[00:04:39.180 --> 00:04:39.380]   it
[00:04:39.380 --> 00:04:39.410]  ,
[00:04:39.410 --> 00:04:39.540]   but
[00:04:39.540 --> 00:04:39.580]   I
[00:04:39.580 --> 00:04:39.710]  've
[00:04:39.710 --> 00:04:39.980]   always
[00:04:39.980 --> 00:04:40.110]   had
[00:04:40.110 --> 00:04:40.150]   a
[00:04:40.150 --> 00:04:40.560]   passion
[00:04:40.560 --> 00:04:40.600]   for
[00:04:40.600 --> 00:04:40.760]   it
[00:04:40.760 --> 00:04:40.860]  .
[00:04:40.860 --> 00:04:40.950]   So
[00:04:40.950 --> 00:04:40.990]   I
[00:04:40.990 --> 00:04:41.130]  've
[00:04:41.130 --> 00:04:41.250]   done
[00:04:41.250 --> 00:04:41.340]   it
[00:04:41.340 --> 00:04:41.370]   a
[00:04:41.370 --> 00:04:41.520]   lot
[00:04:41.520 --> 00:04:41.560]   and
[00:04:41.560 --> 00:04:42.500]   I
[00:04:42.500 --> 00:04:42.770]   think
[00:04:42.770 --> 00:04:42.920]   I
[00:04:42.920 --> 00:04:42.940]  've
[00:04:42.940 --> 00:04:43.510]   you
[00:04:43.510 --> 00:04:43.640]   know
[00:04:43.640 --> 00:04:43.880]   Got
[00:04:43.880 --> 00:04:44.430]   enough
[00:04:44.430 --> 00:04:45.040]   practice
[00:04:45.040 --> 00:04:45.640]   to
[00:04:45.640 --> 00:04:45.640]   start
[00:04:45.640 --> 00:04:47.360]   making
[00:04:47.360 --> 00:04:47.880]   You
[00:04:47.880 --> 00:04:47.940]   know
[00:04:47.940 --> 00:04:48.100]   co
[00:04:48.100 --> 00:04:48.450]  gent
[00:04:48.450 --> 00:04:48.960]   points
[00:04:48.960 --> 00:04:49.350]   when
[00:04:49.350 --> 00:04:49.380]   I
[00:04:49.380 --> 00:04:49.740]   when
[00:04:49.740 --> 00:04:50.020]   I
[00:04:50.020 --> 00:04:50.060]   can
[00:04:50.060 --> 00:04:50.400]   must
[00:04:50.400 --> 00:04:50.630]  er
[00:04:50.630 --> 00:04:50.880]   the
[00:04:50.880 --> 00:04:51.830]   Creative
[00:04:51.830 --> 00:04:52.540]   energy
[00:04:52.540 --> 00:04:52.780]   to
[00:04:52.780 --> 00:04:53.280]   do
[00:04:53.280 --> 00:04:53.280]   so
[00:04:53.280 --> 00:04:53.430]  .
[00:04:53.430 --> 00:04:53.710]   So
[00:04:53.710 --> 00:04:53.710]   you
[00:04:53.710 --> 00:04:53.870]   you
[00:04:53.870 --> 00:04:54.040]  've
[00:04:54.040 --> 00:04:54.250]   been
[00:04:54.250 --> 00:04:54.690]   recently
[00:04:54.690 --> 00:04:54.940]   been
[00:04:54.940 --> 00:04:55.180]   doing
[00:04:55.180 --> 00:04:55.550]   writing
[00:04:55.550 --> 00:04:55.870]   quite
[00:04:55.870 --> 00:04:56.120]   a
[00:04:56.120 --> 00:04:56.210]   number
[00:04:56.210 --> 00:04:56.320]   of
[00:04:56.320 --> 00:04:56.590]   these
[00:04:56.590 --> 00:04:57.000]   essays
[00:04:57.000 --> 00:04:57.040]   I
[00:04:57.040 --> 00:04:57.230]   mean
[00:04:57.230 --> 00:04:57.320]  ,
[00:04:57.320 --> 00:04:57.360]   I
[00:04:57.360 --> 00:04:57.520]   was
[00:04:57.520 --> 00:04:57.780]   kind
[00:04:57.780 --> 00:04:57.840]   of
[00:04:57.840 --> 00:04:58.130]   looking
[00:04:58.130 --> 00:04:58.470]   through
[00:04:58.470 --> 00:04:58.660]   them
[00:04:58.660 --> 00:04:58.770]   and
[00:04:58.770 --> 00:04:59.010]   there
[00:04:59.010 --> 00:04:59.150]   are
[00:04:59.150 --> 00:04:59.190]   a
[00:04:59.190 --> 00:04:59.330]   lot
[00:04:59.330 --> 00:04:59.420]   of
[00:04:59.420 --> 00:04:59.610]   more
[00:04:59.610 --> 00:05:00.000]   pretty
[00:05:00.440 --> 00:05:00.440]  
[00:05:00.440 --> 00:05:00.690]   I
[00:05:00.690 --> 00:05:00.700]   don
[00:05:00.700 --> 00:05:00.830]  't
[00:05:00.830 --> 00:05:01.090]   know
[00:05:01.090 --> 00:05:01.090]  .
[00:05:01.090 --> 00:05:01.700]   They
[00:05:01.700 --> 00:05:01.750]  're
[00:05:01.750 --> 00:05:02.010]   they
[00:05:02.010 --> 00:05:02.210]  're
[00:05:02.210 --> 00:05:02.480]   not
[00:05:02.480 --> 00:05:02.760]   just
[00:05:02.760 --> 00:05:03.720]   commentary
[00:05:03.720 --> 00:05:03.910]   on
[00:05:03.910 --> 00:05:04.320]   like
[00:05:04.320 --> 00:05:04.440]  ,
[00:05:04.440 --> 00:05:04.510]   you
[00:05:04.510 --> 00:05:04.680]   know
[00:05:04.680 --> 00:05:04.780]  ,
[00:05:04.780 --> 00:05:04.980]   what
[00:05:04.980 --> 00:05:05.080]  's
[00:05:05.080 --> 00:05:05.230]   the
[00:05:05.230 --> 00:05:05.530]   latest
[00:05:05.530 --> 00:05:05.630]  ,
[00:05:05.630 --> 00:05:05.780]   you
[00:05:05.780 --> 00:05:06.060]   know
[00:05:06.060 --> 00:05:06.540]   programming
[00:05:06.540 --> 00:05:06.940]   language
[00:05:06.940 --> 00:05:07.200]   trick
[00:05:07.200 --> 00:05:07.290]   or
[00:05:07.290 --> 00:05:07.800]   something
[00:05:07.800 --> 00:05:07.800]  ?
[00:05:07.800 --> 00:05:07.840]   I
[00:05:07.840 --> 00:05:08.000]   mean
[00:05:08.000 --> 00:05:08.120]   you
[00:05:08.120 --> 00:05:08.240]  're
[00:05:08.240 --> 00:05:08.480]   really
[00:05:08.480 --> 00:05:08.770]   putting
[00:05:08.770 --> 00:05:09.080]   together
[00:05:09.080 --> 00:05:09.240]   some
[00:05:09.240 --> 00:05:09.440]   ideas
[00:05:09.440 --> 00:05:09.560]   and
[00:05:09.560 --> 00:05:09.840]   writing
[00:05:09.840 --> 00:05:10.000]   some
[00:05:10.000 --> 00:05:10.080]   in
[00:05:10.080 --> 00:05:10.120]  -
[00:05:10.120 --> 00:05:10.320]  depth
[00:05:10.320 --> 00:05:10.600]   stuff
[00:05:10.600 --> 00:05:10.910]   So
[00:05:10.910 --> 00:05:11.210]   it
[00:05:11.210 --> 00:05:11.400]   kind
[00:05:11.400 --> 00:05:11.600]   of
[00:05:11.600 --> 00:05:12.310]   reminds
[00:05:12.310 --> 00:05:12.510]   me
[00:05:12.510 --> 00:05:12.720]   of
[00:05:12.720 --> 00:05:12.810]   I
[00:05:12.810 --> 00:05:13.320]   guess
[00:05:13.320 --> 00:05:13.720]   what
[00:05:13.720 --> 00:05:14.120]   Paul
[00:05:14.120 --> 00:05:14.800]   Graham
[00:05:14.800 --> 00:05:15.380]   tries
[00:05:15.380 --> 00:05:15.560]   to
[00:05:15.560 --> 00:05:15.800]   do
[00:05:15.800 --> 00:05:16.250]   which
[00:05:16.250 --> 00:05:16.400]   is
[00:05:16.400 --> 00:05:16.570]   he
[00:05:16.570 --> 00:05:17.020]   has
[00:05:17.020 --> 00:05:17.390]   things
[00:05:17.390 --> 00:05:17.390]   he
[00:05:17.390 --> 00:05:17.420]  's
[00:05:17.420 --> 00:05:17.560]   thinking
[00:05:17.560 --> 00:05:17.880]   about
[00:05:17.880 --> 00:05:18.110]   And
[00:05:18.110 --> 00:05:18.260]   it
[00:05:18.260 --> 00:05:18.720]   really
[00:05:18.720 --> 00:05:19.180]   spends
[00:05:19.180 --> 00:05:19.510]   some
[00:05:19.510 --> 00:05:19.800]   time
[00:05:19.800 --> 00:05:19.890]   on
[00:05:19.890 --> 00:05:20.160]   trying
[00:05:20.160 --> 00:05:20.250]   to
[00:05:20.250 --> 00:05:20.580]   figure
[00:05:20.580 --> 00:05:20.680]   out
[00:05:20.680 --> 00:05:20.930]   what
[00:05:20.930 --> 00:05:21.040]   he
[00:05:21.040 --> 00:05:21.540]  's
[00:05:21.540 --> 00:05:21.670]   thinking
[00:05:21.670 --> 00:05:21.860]   and
[00:05:21.860 --> 00:05:22.110]   puts
[00:05:22.110 --> 00:05:22.230]   it
[00:05:22.230 --> 00:05:22.520]   down
[00:05:22.520 --> 00:05:22.600]   on
[00:05:22.600 --> 00:05:22.960]   paper
[00:05:22.960 --> 00:05:23.320]   and
[00:05:23.320 --> 00:05:23.720]   And
[00:05:23.720 --> 00:05:24.220]   you
[00:05:24.220 --> 00:05:24.680]   know
[00:05:24.680 --> 00:05:24.730]  ,
[00:05:24.730 --> 00:05:25.090]   essentially
[00:05:25.090 --> 00:05:25.180]   he
[00:05:25.180 --> 00:05:25.280]  's
[00:05:25.280 --> 00:05:25.380]   an
[00:05:25.380 --> 00:05:25.650]   essay
[00:05:25.650 --> 00:05:25.840]  ist
[00:05:26.600 --> 00:05:26.240]   Except
[00:05:26.240 --> 00:05:26.440]   the
[00:05:26.440 --> 00:05:26.710]   Pete
[00:05:26.710 --> 00:05:27.050]   seems
[00:05:27.050 --> 00:05:27.180]   to
[00:05:27.180 --> 00:05:27.460]   have
[00:05:27.460 --> 00:05:27.850]   almost
[00:05:27.850 --> 00:05:27.910]   a
[00:05:27.910 --> 00:05:28.520]   spiritual
[00:05:28.520 --> 00:05:28.790]   bent
[00:05:28.790 --> 00:05:28.940]   to
[00:05:28.940 --> 00:05:29.190]   some
[00:05:29.190 --> 00:05:29.320]   of
[00:05:29.320 --> 00:05:29.520]   the
[00:05:29.520 --> 00:05:29.860]   stuff
[00:05:29.860 --> 00:05:30.130]   that
[00:05:30.130 --> 00:05:30.260]   he
[00:05:30.260 --> 00:05:30.760]   writes
[00:05:30.760 --> 00:05:31.260]   Which
[00:05:31.260 --> 00:05:31.260]   is
[00:05:31.260 --> 00:05:31.690]   kind
[00:05:31.690 --> 00:05:31.770]   of
[00:05:31.770 --> 00:05:32.490]   interesting
[00:05:32.490 --> 00:05:32.700]  .
[00:05:32.700 --> 00:05:32.780]   I
[00:05:32.780 --> 00:05:33.240]   think
[00:05:33.240 --> 00:05:33.430]   that
[00:05:33.430 --> 00:05:33.570]  's
[00:05:33.570 --> 00:05:34.010]   pretty
[00:05:34.010 --> 00:05:34.590]   accurate
[00:05:34.590 --> 00:05:35.170]   actually
[00:05:35.170 --> 00:05:35.390]   and
[00:05:35.390 --> 00:05:35.610]   and
[00:05:35.610 --> 00:05:35.680]   I
[00:05:35.680 --> 00:05:35.980]   mean
[00:05:35.980 --> 00:05:36.120]   it
[00:05:36.120 --> 00:05:36.250]  's
[00:05:36.250 --> 00:05:36.760]   complex
[00:05:36.760 --> 00:05:36.980]  .
[00:05:36.980 --> 00:05:37.350]   There
[00:05:37.350 --> 00:05:37.480]  's
[00:05:37.480 --> 00:05:37.680]   I
[00:05:37.680 --> 00:05:38.240]   Have
[00:05:38.240 --> 00:05:38.520]   problems
[00:05:38.520 --> 00:05:38.800]   with
[00:05:38.800 --> 00:05:39.000]   the
[00:05:39.000 --> 00:05:39.500]   concept
[00:05:39.500 --> 00:05:39.850]   there
[00:05:39.850 --> 00:05:40.200]   there
[00:05:40.200 --> 00:05:40.620]   essays
[00:05:40.620 --> 00:05:40.760]   to
[00:05:40.760 --> 00:05:41.040]   this
[00:05:41.040 --> 00:05:41.530]   effect
[00:05:41.530 --> 00:05:41.600]  ,
[00:05:41.600 --> 00:05:41.860]   too
[00:05:41.860 --> 00:05:42.010]   but
[00:05:42.010 --> 00:05:42.400]   I
[00:05:42.400 --> 00:05:42.580]   have
[00:05:42.580 --> 00:05:43.290]   problems
[00:05:43.290 --> 00:05:43.650]   with
[00:05:43.650 --> 00:05:43.920]   the
[00:05:43.920 --> 00:05:44.540]   concept
[00:05:44.540 --> 00:05:44.710]   of
