
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:00.790]   Join
[00:02:46.030 --> 00:02:46.150]  's
[00:02:46.150 --> 00:02:46.320]   go
[00:02:46.320 --> 00:02:46.670]   ahead
[00:02:46.670 --> 00:02:46.890]   and
[00:02:46.890 --> 00:02:47.190]   just
[00:02:47.190 --> 00:02:47.380]   do
[00:02:47.380 --> 00:02:47.670]   this
[00:02:47.670 --> 00:02:47.790]   on
[00:02:47.790 --> 00:02:47.940]   an
[00:02:47.940 --> 00:02:48.620]   exclusive
[00:02:48.620 --> 00:02:48.990]   basis
[00:02:48.990 --> 00:02:49.350]  ."
[00:02:49.350 --> 00:02:50.210]   So
[00:02:50.210 --> 00:02:50.980]   we
[00:02:50.980 --> 00:02:51.120]   ended
[00:02:51.120 --> 00:02:51.280]   up
[00:02:51.280 --> 00:02:51.840]   deciding
[00:02:51.840 --> 00:02:52.060]   we
[00:02:52.060 --> 00:02:52.080]  'd
[00:02:52.080 --> 00:02:52.320]   make
[00:02:52.320 --> 00:02:52.470]   deals
[00:02:52.470 --> 00:02:53.150]   with
[00:02:53.150 --> 00:02:53.420]   companies
[00:02:53.420 --> 00:02:53.730]   where
[00:02:53.730 --> 00:02:53.850]   we
[00:02:53.850 --> 00:02:54.030]  're
[00:02:54.030 --> 00:02:54.230]   the
[00:02:54.230 --> 00:02:54.450]   only
[00:02:54.450 --> 00:02:54.620]   one
[00:02:54.620 --> 00:02:55.060]   allowed
[00:02:55.060 --> 00:02:55.180]   to
[00:02:55.180 --> 00:02:55.340]   do
[00:02:55.340 --> 00:02:55.920]   particular
[00:02:55.920 --> 00:02:56.330]   things
[00:02:56.330 --> 00:02:56.560]  .
[00:02:56.560 --> 00:02:56.850]   The
[00:02:56.850 --> 00:02:57.680]   advantage
[00:02:57.680 --> 00:02:57.900]   being
[00:02:57.900 --> 00:02:58.070]   then
[00:02:58.070 --> 00:02:58.240]   that
[00:02:58.240 --> 00:02:58.280]   I
[00:02:58.280 --> 00:02:58.410]   don
[00:02:58.410 --> 00:02:58.490]  't
[00:02:58.490 --> 00:02:58.660]   have
[00:02:58.660 --> 00:02:58.760]   to
[00:02:58.760 --> 00:02:58.960]   worry
[00:02:58.960 --> 00:02:59.200]   about
[00:02:59.200 --> 00:02:59.350]   some
[00:02:59.350 --> 00:02:59.570]   other
[00:02:59.570 --> 00:02:59.980]   affiliate
[00:02:59.980 --> 00:03:00.220]   duplic
[00:03:00.220 --> 00:03:00.440]  ating
[00:03:00.440 --> 00:03:00.520]   my
[00:03:00.520 --> 00:03:00.830]   website
[00:03:00.830 --> 00:03:01.040]  .
[00:03:01.040 --> 00:03:01.830]   Instead
[00:03:01.830 --> 00:03:01.830]  ,
[00:03:01.830 --> 00:03:01.940]   I
[00:03:01.940 --> 00:03:02.260]   have
[00:03:02.260 --> 00:03:03.060]   something
[00:03:03.060 --> 00:03:03.440]   that
[00:03:03.440 --> 00:03:03.640]   no
[00:03:03.640 --> 00:03:03.840]   one
[00:03:03.840 --> 00:03:04.190]   else
[00:03:04.190 --> 00:03:04.450]   can
[00:03:04.450 --> 00:03:04.580]   do
[00:03:04.580 --> 00:03:04.620]  ,
[00:03:04.620 --> 00:03:05.060]   a
[00:03:05.060 --> 00:03:05.120]   lot
[00:03:05.120 --> 00:03:05.300]   more
[00:03:05.300 --> 00:03:05.440]   long
[00:03:05.440 --> 00:03:05.480]  -
[00:03:05.480 --> 00:03:05.660]  term
[00:03:05.660 --> 00:03:06.050]   security
[00:03:06.050 --> 00:03:06.240]  .
[00:03:06.240 --> 00:03:06.240]  
[00:03:06.240 --> 00:03:06.320]   Mason
[00:03:06.320 --> 00:03:06.600]  :
[00:03:06.600 --> 00:03:06.890]   So
[00:03:06.890 --> 00:03:07.290]   basically
[00:03:07.290 --> 00:03:07.410]  ,
[00:03:07.410 --> 00:03:07.590]   you
[00:03:07.590 --> 00:03:07.800]   cut
[00:03:07.800 --> 00:03:08.080]   deals
[00:03:08.080 --> 00:03:08.320]   with
[00:03:08.320 --> 00:03:08.640]   sites
[00:03:08.640 --> 00:03:08.810]   one
[00:03:08.810 --> 00:03:08.870]  -
[00:03:08.870 --> 00:03:09.030]  on
[00:03:09.030 --> 00:03:09.050]  -
[00:03:09.050 --> 00:03:09.230]  one
[00:03:09.230 --> 00:03:09.470]   like
[00:03:09.470 --> 00:03:09.650]   you
[00:03:09.650 --> 00:03:09.930]  're
[00:03:09.930 --> 00:03:10.160]   cutting
[00:03:10.160 --> 00:03:10.240]   a
[00:03:10.240 --> 00:03:10.440]   deal
[00:03:10.440 --> 00:03:10.640]   with
[00:03:10.640 --> 00:03:11.030]   Plug
[00:03:11.030 --> 00:03:11.520]  .
[00:03:11.520 --> 00:03:11.520]  io
[00:03:11.520 --> 00:03:11.720]   and
[00:03:11.720 --> 00:03:11.920]   you
[00:03:11.920 --> 00:03:12.190]   sort
[00:03:12.190 --> 00:03:12.300]   of
[00:03:12.300 --> 00:03:12.740]   hunt
[00:03:12.740 --> 00:03:12.790]   out
[00:03:12.790 --> 00:03:13.130]   those
[00:03:13.130 --> 00:03:13.480]   sites
[00:03:13.480 --> 00:03:13.600]  ,
[00:03:13.600 --> 00:03:13.800]   you
[00:03:13.800 --> 00:03:14.080]   hunt
[00:03:14.080 --> 00:03:14.270]   out
[00:03:14.270 --> 00:03:14.540]   good
[00:03:14.540 --> 00:03:15.070]   products
[00:03:15.070 --> 00:03:15.240]  ,
[00:03:15.240 --> 00:03:15.380]   and
[00:03:15.380 --> 00:03:15.430]   you
[00:03:15.430 --> 00:03:15.470]   just
[00:03:15.470 --> 00:03:15.540]   say
[00:03:15.540 --> 00:03:15.600]  ,
[00:03:15.600 --> 00:03:15.630]   "
[00:03:15.630 --> 00:03:15.690]  Hey
[00:03:15.690 --> 00:03:15.760]  ,
[00:03:15.760 --> 00:03:15.920]   look
[00:03:15.920 --> 00:03:16.000]  ,
[00:03:16.000 --> 00:03:16.080]   I
[00:03:16.080 --> 00:03:16.250]  'm
[00:03:16.250 --> 00:03:16.480]   a
[00:03:16.480 --> 00:03:16.670]   very
[00:03:16.670 --> 00:03:17.010]   kind
[00:03:17.010 --> 00:03:17.250]   of
[00:03:17.250 --> 00:03:17.510]  …
[00:03:17.510 --> 00:03:17.510]   I
[00:03:17.510 --> 00:03:17.880]   don
[00:03:17.880 --> 00:03:17.930]  't
[00:03:17.930 --> 00:03:18.320]   know
[00:03:18.320 --> 00:03:18.520]  .
[00:03:18.520 --> 00:03:18.780]   How
[00:03:18.780 --> 00:03:18.940]   do
[00:03:18.940 --> 00:03:19.190]   you
[00:03:19.190 --> 00:03:19.610]   pitch
[00:03:19.610 --> 00:03:19.860]  ?
[00:03:19.860 --> 00:03:20.110]   How
[00:03:20.110 --> 00:03:20.280]   do
[00:03:20.280 --> 00:03:20.870]   you
[00:03:20.870 --> 00:03:21.300]   impress
[00:03:21.300 --> 00:03:21.670]   them
[00:03:21.670 --> 00:03:21.850]   that
[00:03:21.850 --> 00:03:22.010]   you
[00:03:22.010 --> 00:03:22.160]   know
[00:03:22.160 --> 00:03:22.370]   what
[00:03:22.370 --> 00:03:22.530]   you
[00:03:22.530 --> 00:03:22.690]  're
[00:03:22.690 --> 00:03:22.960]   doing
[00:03:22.960 --> 00:03:23.120]   and
[00:03:23.120 --> 00:03:23.330]   that
[00:03:23.330 --> 00:03:23.530]   they
[00:03:23.530 --> 00:03:23.860]   should
[00:03:23.860 --> 00:03:24.030]   sign
[00:03:24.030 --> 00:03:24.340]   an
[00:03:24.340 --> 00:03:24.490]   exclus
[00:03:24.490 --> 00:03:24.790]  ivity
[00:03:24.790 --> 00:03:25.190]   contract
[00:03:25.190 --> 00:03:25.400]   with
[00:03:25.400 --> 00:03:25.560]   you
[00:03:25.560 --> 00:03:25.840]  ?"
[00:03:25.840 --> 00:03:25.900]   C
[00:03:25.900 --> 00:03:26.140]  hr
[00:03:26.140 --> 00:03:26.140]  is
[00:03:26.140 --> 00:03:26.190]  :
[00:03:26.190 --> 00:03:26.490]   We
[00:03:26.490 --> 00:03:26.510]  're
[00:03:26.510 --> 00:03:26.830]   going
[00:03:26.830 --> 00:03:27.150]   after
[00:03:27.150 --> 00:03:27.530]   people
[00:03:27.530 --> 00:03:27.710]  's
[00:03:27.710 --> 00:03:27.900]   self
[00:03:27.900 --> 00:03:27.960]  -
[00:03:27.960 --> 00:03:28.470]  interest
[00:03:28.470 --> 00:03:28.760]  .
[00:03:28.760 --> 00:03:28.830]   So
[00:03:28.830 --> 00:03:29.060]   when
[00:03:29.060 --> 00:03:29.170]   it
[00:03:29.170 --> 00:03:29.280]  's
[00:03:29.280 --> 00:03:29.360]   a
[00:03:29.360 --> 00:03:29.840]   company
[00:03:29.840 --> 00:03:30.240]   that
[00:03:30.240 --> 00:03:30.390]   is
[00:03:30.390 --> 00:03:30.610]   saying
[00:03:30.610 --> 00:03:30.720]  ,
[00:03:30.720 --> 00:03:30.760]   "
[00:03:30.760 --> 00:03:30.800]  I
[00:03:30.800 --> 00:03:30.960]   want
[00:03:30.960 --> 00:03:31.050]   to
[00:03:31.050 --> 00:03:31.470]   increase
[00:03:31.470 --> 00:03:31.730]   sales
[00:03:31.730 --> 00:03:31.880]  ,"
[00:03:31.880 --> 00:03:32.040]   we
[00:03:32.040 --> 00:03:32.130]  're
[00:03:32.130 --> 00:03:32.540]   saying
[00:03:32.540 --> 00:03:32.540]  ,
[00:03:32.540 --> 00:03:32.690]   "
[00:03:32.690 --> 00:03:32.770]  We
[00:03:32.770 --> 00:03:32.840]  're
[00:03:32.840 --> 00:03:33.100]   doing
[00:03:33.100 --> 00:03:33.200]   it
[00:03:33.200 --> 00:03:33.300]   on
[00:03:33.300 --> 00:03:33.350]   a
[00:03:33.350 --> 00:03:33.920]   performance
[00:03:33.920 --> 00:03:34.180]   basis
[00:03:34.180 --> 00:03:34.340]  .
[00:03:34.340 --> 00:03:34.480]   You
[00:03:34.480 --> 00:03:34.810]  're
[00:03:34.810 --> 00:03:35.140]   paying
[00:03:35.140 --> 00:03:35.360]   for
[00:03:35.360 --> 00:03:35.680]   profit
[00:03:35.680 --> 00:03:35.840]  .
[00:03:35.840 --> 00:03:35.840]  
[00:03:35.840 --> 00:03:36.020]   You
[00:03:36.020 --> 00:03:36.080]  're
[00:03:36.080 --> 00:03:36.250]   only
[00:03:36.250 --> 00:03:36.500]   paying
[00:03:36.500 --> 00:03:36.580]   us
[00:03:36.580 --> 00:03:36.620]   a
[00:03:36.620 --> 00:03:37.050]   percentage
[00:03:37.050 --> 00:03:37.130]   of
[00:03:37.130 --> 00:03:37.300]   sale
[00:03:37.300 --> 00:03:37.420]  .
[00:03:37.420 --> 00:03:37.500]   We
[00:03:37.500 --> 00:03:37.620]   ask
[00:03:37.620 --> 00:03:37.740]   for
[00:03:37.740 --> 00:03:38.040]   nothing
[00:03:38.040 --> 00:03:38.260]   else
[00:03:38.260 --> 00:03:38.550]  ."
[00:03:38.550 --> 00:03:38.710]   Or
[00:03:38.710 --> 00:03:38.890]   if
[00:03:38.890 --> 00:03:39.620]   there
[00:03:39.620 --> 00:03:39.750]  's
[00:03:39.750 --> 00:03:40.000]   an
[00:03:40.000 --> 00:03:40.160]   ad
[00:03:40.160 --> 00:03:40.560]   agency
[00:03:40.560 --> 00:03:40.560]  ,
[00:03:40.560 --> 00:03:40.660]   we
[00:03:40.660 --> 00:03:40.810]  're
[00:03:40.810 --> 00:03:41.120]   saying
[00:03:41.120 --> 00:03:41.250]  ,
[00:03:41.250 --> 00:03:41.420]   "
[00:03:41.420 --> 00:03:41.510]  Hey
[00:03:41.510 --> 00:03:41.520]  ,
[00:03:41.520 --> 00:03:41.730]   look
[00:03:41.730 --> 00:03:41.840]  ,
[00:03:41.840 --> 00:03:41.980]   you
[00:03:41.980 --> 00:03:42.150]  've
[00:03:42.150 --> 00:03:42.340]   got
[00:03:42.340 --> 00:03:42.860]   competitors
[00:03:42.860 --> 00:03:42.960]   or
[00:03:42.960 --> 00:03:43.220]   other
[00:03:43.220 --> 00:03:43.690]   merchants
[00:03:43.690 --> 00:03:44.010]   that
[00:03:44.010 --> 00:03:44.170]   are
[00:03:44.170 --> 00:03:44.590]   showing
[00:03:44.590 --> 00:03:44.910]   up
[00:03:44.910 --> 00:03:44.960]   on
[00:03:44.960 --> 00:03:45.200]   paid
[00:03:45.200 --> 00:03:45.570]   search
[00:03:45.570 --> 00:03:45.710]   for
[00:03:45.710 --> 00:03:45.940]   this
[00:03:45.940 --> 00:03:46.130]  .
[00:03:46.130 --> 00:03:46.220]   We
[00:03:46.220 --> 00:03:46.390]  're
[00:03:46.390 --> 00:03:46.670]   going
[00:03:46.670 --> 00:03:46.810]   to
[00:03:46.810 --> 00:03:47.010]   show
[00:03:47.010 --> 00:03:47.180]   up
[00:03:47.180 --> 00:03:47.410]   right
[00:03:47.410 --> 00:03:47.800]   beneath
[00:03:47.800 --> 00:03:48.030]   your
[00:03:48.030 --> 00:03:48.370]   client
[00:03:48.370 --> 00:03:48.480]  's
[00:03:48.480 --> 00:03:49.010]   result
[00:03:49.010 --> 00:03:49.040]   and
[00:03:49.040 --> 00:03:49.250]   get
[00:03:49.250 --> 00:03:49.680]   people
[00:03:49.680 --> 00:03:50.000]   going
[00:03:50.000 --> 00:03:50.550]   through
[00:03:50.550 --> 00:03:51.010]   their
[00:03:51.010 --> 00:03:51.800]   website
[00:03:51.800 --> 00:03:51.800]   that
[00:03:51.800 --> 00:03:52.270]   wouldn
[00:03:52.270 --> 00:03:52.420]  't
[00:03:52.420 --> 00:03:52.730]   have
[00:03:52.730 --> 00:03:53.040]   been
[00:03:53.040 --> 00:03:53.680]   normally
[00:03:53.680 --> 00:03:53.980]  ."
[00:03:53.980 --> 00:03:54.210]   And
[00:03:54.210 --> 00:03:54.680]   either
[00:03:54.680 --> 00:03:54.920]   way
[00:03:54.920 --> 00:03:55.060]  ,
[00:03:55.060 --> 00:03:55.770]   they
[00:03:55.770 --> 00:03:55.870]   always
[00:03:55.870 --> 00:03:56.240]   look
[00:03:56.240 --> 00:03:56.320]   at
[00:03:56.320 --> 00:03:56.540]   that
[00:03:56.540 --> 00:03:56.710]   and
[00:03:56.710 --> 00:03:56.900]   go
[00:03:56.900 --> 00:03:56.930]  ,
[00:03:56.930 --> 00:03:56.980]   "
[00:03:56.980 --> 00:03:57.090]  Oh
[00:03:57.090 --> 00:03:57.240]  ,
[00:03:57.240 --> 00:03:57.310]   it
[00:03:57.310 --> 00:03:57.420]  's
[00:03:57.420 --> 00:03:57.640]   more
[00:03:57.640 --> 00:03:57.920]   money
[00:03:57.920 --> 00:03:58.030]   in
[00:03:58.030 --> 00:03:58.140]   my
[00:03:58.140 --> 00:03:58.480]   pocket
[00:03:58.480 --> 00:03:58.690]  ."
[00:03:58.690 --> 00:03:58.960]   And
[00:03:58.960 --> 00:03:58.980]   at
[00:03:58.980 --> 00:03:59.180]   the
[00:03:59.180 --> 00:03:59.370]   same
[00:03:59.370 --> 00:03:59.610]   time
[00:03:59.610 --> 00:03:59.700]  ,
[00:03:59.700 --> 00:03:59.810]   to
[00:03:59.810 --> 00:03:59.990]   get
[00:03:59.990 --> 00:04:00.150]   to
[00:04:00.150 --> 00:04:00.350]   them
[00:04:00.350 --> 00:04:00.420]  ,
[00:04:00.420 --> 00:04:00.530]   it
[00:04:00.530 --> 00:04:00.870]  's
[00:04:00.870 --> 00:04:01.040]   word
[00:04:01.040 --> 00:04:01.040]  
[00:04:01.040 --> 00:04:01.280]   of
[00:04:01.280 --> 00:04:01.690]   mouth
[00:04:01.690 --> 00:04:01.980]   and
[00:04:01.980 --> 00:04:02.360]   just
[00:04:02.360 --> 00:04:02.740]   cold
[00:04:02.740 --> 00:04:03.210]   calls
[00:04:03.210 --> 00:04:03.920]  .
[00:04:03.920 --> 00:04:04.390]   Seriously
[00:04:04.390 --> 00:04:04.530]  ,
[00:04:04.530 --> 00:04:04.720]   we
[00:04:04.720 --> 00:04:05.000]  'll
[00:04:05.000 --> 00:04:05.280]   all
[00:04:05.280 --> 00:04:05.660]   go
[00:04:05.660 --> 00:04:06.130]   through
[00:04:06.130 --> 00:04:06.600]   phone
[00:04:06.600 --> 00:04:07.360]   director
[00:04:07.360 --> 00:04:07.670]  ies
[00:04:07.670 --> 00:04:08.000]  .
[00:04:08.000 --> 00:04:08.400]   I
[00:04:08.400 --> 00:04:09.150]  'll
[00:04:09.150 --> 00:04:10.320]   call
[00:04:10.320 --> 00:04:10.480]   up
[00:04:10.480 --> 00:04:10.580]   a
[00:04:10.580 --> 00:04:10.940]   company
[00:04:10.940 --> 00:04:11.080]   and
[00:04:11.080 --> 00:04:11.190]   go
[00:04:11.190 --> 00:04:11.580]   through
[00:04:11.580 --> 00:04:11.730]   the
[00:04:11.730 --> 00:04:12.180]   listings
[00:04:12.180 --> 00:04:12.450]   until
[00:04:12.450 --> 00:04:12.500]   I
[00:04:12.500 --> 00:04:12.720]   find
[00:04:12.720 --> 00:04:12.880]   the
[00:04:12.880 --> 00:04:13.210]   online
[00:04:13.210 --> 00:04:13.710]   marketing
[00:04:13.710 --> 00:04:14.100]   manager
[00:04:14.100 --> 00:04:14.260]   and
[00:04:14.260 --> 00:04:14.570]   just
[00:04:14.570 --> 00:04:14.650]   say
[00:04:14.650 --> 00:04:14.720]  ,
[00:04:14.720 --> 00:04:14.780]   "
[00:04:14.780 --> 00:04:14.950]  Hey
[00:04:14.950 --> 00:04:15.060]  ,
[00:04:15.060 --> 00:04:15.120]   I
[00:04:15.120 --> 00:04:15.230]  'm
[00:04:15.230 --> 00:04:15.390]   an
[00:04:15.390 --> 00:04:15.710]   affiliate
[00:04:15.710 --> 00:04:15.980]  ,
[00:04:15.980 --> 00:04:16.290]   a
[00:04:16.290 --> 00:04:16.300]   high
[00:04:16.300 --> 00:04:16.340]  -
[00:04:16.340 --> 00:04:16.510]  end
[00:04:16.510 --> 00:04:17.040]   affiliate
[00:04:17.040 --> 00:04:17.150]  ,
[00:04:17.150 --> 00:04:17.330]   and
[00:04:17.330 --> 00:04:17.450]   we
[00:04:17.450 --> 00:04:17.580]  'd
[00:04:17.580 --> 00:04:17.800]   like
[00:04:17.800 --> 00:04:17.920]   to
[00:04:17.920 --> 00:04:18.040]   do
[00:04:18.040 --> 00:04:18.280]   this
[00:04:18.280 --> 00:04:18.520]   with
[00:04:18.520 --> 00:04:18.700]   you
[00:04:18.700 --> 00:04:19.030]  ."
[00:04:19.030 --> 00:04:19.280]   And
[00:04:19.280 --> 00:04:19.520]   half
[00:04:19.520 --> 00:04:19.670]   the
[00:04:19.670 --> 00:04:19.840]   time
[00:04:19.840 --> 00:04:19.840]  ,
[00:04:19.840 --> 00:04:20.160]   they
[00:04:20.160 --> 00:04:20.720]  're
[00:04:20.720 --> 00:04:20.860]   like
[00:04:20.860 --> 00:04:20.880]  ,
[00:04:20.880 --> 00:04:20.960]   "
[00:04:20.960 --> 00:04:21.520]  What
[00:04:21.520 --> 00:04:21.550]  ?
[00:04:21.550 --> 00:04:21.680]   Oh
[00:04:21.680 --> 00:04:21.840]  ,
[00:04:21.840 --> 00:04:22.160]   okay
[00:04:22.160 --> 00:04:22.630]  ."
[00:04:22.630 --> 00:04:23.170]   Because
[00:04:23.170 --> 00:04:23.520]   affili
[00:04:23.520 --> 00:04:23.650]  ates
[00:04:23.650 --> 00:04:24.230]   don
[00:04:24.230 --> 00:04:24.240]  't
[00:04:24.240 --> 00:04:24.560]   make
[00:04:24.560 --> 00:04:24.880]   that
[00:04:24.880 --> 00:04:25.360]   effort
[00:04:25.360 --> 00:04:25.680]  .
[00:04:25.680 --> 00:04:25.810]   They
[00:04:25.810 --> 00:04:26.370]   don
[00:04:26.370 --> 00:04:26.730]  't
[00:04:26.730 --> 00:04:26.880]  .
[00:04:26.880 --> 00:04:26.880]  
[00:04:26.880 --> 00:04:27.250]   Yeah
[00:04:27.250 --> 00:04:27.710]  .
[00:04:27.710 --> 00:04:27.850]   It
[00:04:27.850 --> 00:04:27.890]  's
[00:04:27.890 --> 00:04:28.540]   amazing
[00:04:28.540 --> 00:04:28.910]   what
[00:04:28.910 --> 00:04:29.660]   actually
[00:04:29.660 --> 00:04:29.780]   a
[00:04:29.780 --> 00:04:30.220]   phone
[00:04:30.220 --> 00:04:30.850]   call
[00:04:30.850 --> 00:04:30.860]   will
[00:04:30.860 --> 00:04:30.970]   do
[00:04:30.970 --> 00:04:31.400]   compared
[00:04:31.400 --> 00:04:31.520]   to
[00:04:31.520 --> 00:04:31.700]   just
[00:04:31.700 --> 00:04:32.050]   sending
[00:04:32.050 --> 00:04:32.160]   an
[00:04:32.160 --> 00:04:32.360]   email
[00:04:32.360 --> 00:04:32.480]  .
[00:04:32.480 --> 00:04:33.220]   Yes
[00:04:33.220 --> 00:04:33.520]  .
[00:04:33.520 --> 00:04:33.650]   One
[00:04:33.650 --> 00:04:33.730]   of
[00:04:33.730 --> 00:04:33.810]   my
[00:04:33.810 --> 00:04:34.060]   first
[00:04:34.060 --> 00:04:34.450]   businesses
[00:04:34.450 --> 00:04:34.560]  ,
[00:04:34.560 --> 00:04:34.790]   that
[00:04:34.790 --> 00:04:34.960]   was
[00:04:34.960 --> 00:04:35.200]   how
[00:04:35.200 --> 00:04:35.970]  ...
[00:04:35.970 --> 00:04:36.000]   This
[00:04:36.000 --> 00:04:36.160]   is
[00:04:36.160 --> 00:04:36.430]   pre
[00:04:36.430 --> 00:04:36.470]  -
[00:04:36.470 --> 00:04:36.620]  in
[00:04:36.620 --> 00:04:36.930]  tern
[00:04:36.930 --> 00:04:37.120]  et
[00:04:37.120 --> 00:04:37.840]   or
[00:04:37.840 --> 00:04:38.400]   early
[00:04:38.400 --> 00:04:38.640]   phase
[00:04:38.640 --> 00:04:38.960]   internet
[00:04:38.960 --> 00:04:39.110]  ,
[00:04:39.110 --> 00:04:39.190]   '
[00:04:39.190 --> 00:04:39.660]  96
[00:04:39.660 --> 00:04:39.840]  ,
[00:04:39.840 --> 00:04:39.940]   '
[00:04:39.940 --> 00:04:40.200]  97
[00:04:40.200 --> 00:04:40.320]  ,
[00:04:40.320 --> 00:04:40.390]   '
[00:04:40.390 --> 00:04:40.830]  98
[00:04:40.830 --> 00:04:41.050]  .
[00:04:41.050 --> 00:04:41.300]   And
[00:04:41.300 --> 00:04:41.410]   we
[00:04:41.410 --> 00:04:41.630]   did
[00:04:41.630 --> 00:04:41.850]   the
[00:04:41.850 --> 00:04:42.140]   same
[00:04:42.140 --> 00:04:42.500]   thing
[00:04:42.500 --> 00:04:42.720]  .
[00:04:42.720 --> 00:04:43.390]   Sometimes
[00:04:43.390 --> 00:04:43.600]   you
[00:04:43.600 --> 00:04:43.740]  'd
[00:04:43.740 --> 00:04:44.060]   send
[00:04:44.060 --> 00:04:44.250]   out
[00:04:44.250 --> 00:04:44.310]   a
[00:04:44.310 --> 00:04:44.760]   direct
[00:04:44.760 --> 00:04:45.120]   mail
[00:04:45.120 --> 00:04:45.720]   to
[00:04:45.720 --> 00:04:46.960]   these
[00:04:46.960 --> 00:04:47.360]   target
[00:04:47.360 --> 00:04:47.840]   customers
[00:04:47.840 --> 00:04:48.010]   and
[00:04:48.010 --> 00:04:48.240]   then
[00:04:48.240 --> 00:04:48.470]   just
[00:04:48.470 --> 00:04:48.630]   do
[00:04:48.630 --> 00:04:48.670]   a
[00:04:48.670 --> 00:04:48.980]   follow
[00:04:48.980 --> 00:04:49.030]  -
[00:04:49.030 --> 00:04:49.290]  up
[00:04:49.290 --> 00:04:49.480]   phone
[00:04:49.480 --> 00:04:49.830]   call
[00:04:49.830 --> 00:04:49.900]  .
[00:04:49.900 --> 00:04:50.170]   But
[00:04:50.170 --> 00:04:50.220]   now
[00:04:50.220 --> 00:04:50.520]   people
[00:04:50.520 --> 00:04:50.750]   have
[00:04:50.750 --> 00:04:51.100]   gotten
[00:04:51.100 --> 00:04:51.210]   so
[00:04:51.210 --> 00:04:51.440]   lazy
[00:04:51.440 --> 00:04:51.680]  ,
[00:04:51.680 --> 00:04:51.790]   they
[00:04:51.790 --> 00:04:51.900]   feel
[00:04:51.900 --> 00:04:52.020]   like
[00:04:52.020 --> 00:04:52.080]  ,
[00:04:52.080 --> 00:04:52.120]   "
[00:04:52.120 --> 00:04:52.230]  Oh
[00:04:52.230 --> 00:04:52.320]  ,
[00:04:52.320 --> 00:04:52.370]   I
[00:04:52.370 --> 00:04:52.520]  'll
[00:04:52.520 --> 00:04:52.730]   just
[00:04:52.730 --> 00:04:52.830]   do
[00:04:52.830 --> 00:04:53.230]   some
[00:04:53.230 --> 00:04:53.240]   SEO
[00:04:53.240 --> 00:04:53.350]   or
[00:04:53.350 --> 00:04:53.570]   some
[00:04:53.570 --> 00:04:53.730]   ads
[00:04:53.730 --> 00:04:53.890]  .
[00:04:53.890 --> 00:04:53.940]   I
[00:04:53.940 --> 00:04:54.100]  'll
[00:04:54.100 --> 00:04:54.320]   just
[00:04:54.320 --> 00:04:54.480]   sit
[00:04:54.480 --> 00:04:54.720]   back
[00:04:54.720 --> 00:04:54.860]   and
[00:04:54.860 --> 00:04:55.100]   hope
[00:04:55.100 --> 00:04:55.520]   everyone
[00:04:55.520 --> 00:04:55.800]   comes
[00:04:55.800 --> 00:04:56.000]   to
[00:04:56.000 --> 00:04:56.480]   me
[00:04:56.480 --> 00:04:56.480]  ."
[00:04:56.480 --> 00:04:56.480]  
[00:04:56.480 --> 00:04:56.690]   And
[00:04:56.690 --> 00:04:56.830]   if
[00:04:56.830 --> 00:04:57.040]   you
[00:04:57.040 --> 00:04:57.610]   actually
[00:04:57.610 --> 00:04:57.920]   know
[00:04:57.920 --> 00:04:58.230]   who
[00:04:58.230 --> 00:04:58.750]   your
[00:04:58.750 --> 00:04:59.280]   target
[00:04:59.280 --> 00:05:00.030]   clients
[00:05:00.030 --> 00:05:00.320]   are
[00:05:00.320 --> 00:05:00.560]  ,
[00:05:00.560 --> 00:05:00.910]   just
[00:05:00.910 --> 00:05:00.950]   go
[00:05:00.950 --> 00:05:01.150]   get
[00:05:01.150 --> 00:05:01.400]   them
[00:05:01.400 --> 00:05:01.600]  .
[00:05:01.600 --> 00:05:01.760]   Why
[00:05:01.760 --> 00:05:01.920]   sit
[00:05:01.920 --> 00:05:02.080]   around
[00:05:02.080 --> 00:05:02.400]   and
[00:05:02.400 --> 00:05:02.480]   wait
[00:05:02.480 --> 00:05:02.580]   for
[00:05:02.580 --> 00:05:02.720]   them
[00:05:02.720 --> 00:05:02.790]   to
[00:05:02.790 --> 00:05:02.960]   knock
[00:05:02.960 --> 00:05:03.080]   on
[00:05:03.080 --> 00:05:03.170]   your
[00:05:03.170 --> 00:05:03.320]   door
[00:05:03.320 --> 00:05:03.440]  ?
[00:05:03.440 --> 00:05:03.700]   Yeah
[00:05:03.700 --> 00:05:03.860]  .
[00:05:03.860 --> 00:05:04.220]   And
[00:05:04.220 --> 00:05:04.270]   if
[00:05:04.270 --> 00:05:04.620]   you
[00:05:04.620 --> 00:05:04.710]   can
[00:05:04.710 --> 00:05:04.940]   come
[00:05:04.940 --> 00:05:05.060]   to
[00:05:05.060 --> 00:05:05.150]   it
