
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:02:51.030 --> 00:02:51.470]   actual
[00:02:51.470 --> 00:02:52.060]   screen
[00:02:52.060 --> 00:02:52.200]   or
[00:02:52.200 --> 00:02:52.300]   a
[00:02:52.300 --> 00:02:53.000]   console
[00:02:53.000 --> 00:02:53.160]   and
[00:02:53.160 --> 00:02:53.320]   see
[00:02:53.320 --> 00:02:53.540]   what
[00:02:53.540 --> 00:02:53.700]   was
[00:02:53.700 --> 00:02:53.970]   going
[00:02:53.970 --> 00:02:54.080]   on
[00:02:54.080 --> 00:02:54.460]   with
[00:02:54.460 --> 00:02:54.680]   the
[00:02:54.680 --> 00:02:54.790]   server
[00:02:54.790 --> 00:02:55.000]  .
[00:02:55.000 --> 00:02:55.090]   So
[00:02:55.090 --> 00:02:55.130]   a
[00:02:55.130 --> 00:02:55.270]   lot
[00:02:55.270 --> 00:02:55.360]   of
[00:02:55.360 --> 00:02:55.600]   times
[00:02:55.600 --> 00:02:55.780]   they
[00:02:55.780 --> 00:02:56.010]   would
[00:02:56.010 --> 00:02:56.200]   just
[00:02:56.200 --> 00:02:56.430]   throw
[00:02:56.430 --> 00:02:56.760]   servers
[00:02:56.760 --> 00:02:57.000]   away
[00:02:57.000 --> 00:02:57.040]  ,
[00:02:57.040 --> 00:02:57.120]   and
[00:02:57.120 --> 00:02:57.130]   I
[00:02:57.130 --> 00:02:57.290]   would
[00:02:57.290 --> 00:02:57.330]   be
[00:02:57.330 --> 00:02:57.380]   able
[00:02:57.380 --> 00:02:57.440]   to
[00:02:57.440 --> 00:02:57.540]   fix
[00:02:57.540 --> 00:02:57.580]   them
[00:02:57.580 --> 00:02:57.720]   really
[00:02:57.720 --> 00:02:57.860]   easily
[00:02:57.860 --> 00:02:58.000]  .
[00:02:58.000 --> 00:02:58.050]   I
[00:02:58.050 --> 00:02:58.150]  'd
[00:02:58.150 --> 00:02:58.250]   go
[00:02:58.250 --> 00:02:58.430]   out
[00:02:58.430 --> 00:02:58.550]   and
[00:02:58.550 --> 00:02:58.710]   buy
[00:02:58.710 --> 00:02:58.750]   a
[00:02:58.750 --> 00:02:58.950]   hard
[00:02:58.950 --> 00:02:59.200]   drive
[00:02:59.200 --> 00:02:59.300]   or
[00:02:59.300 --> 00:02:59.450]   buy
[00:02:59.450 --> 00:02:59.600]   new
[00:02:59.600 --> 00:02:59.900]   memory
[00:02:59.900 --> 00:03:00.000]   or
[00:03:00.000 --> 00:03:00.450]   something
[00:03:00.450 --> 00:03:00.650]   like
[00:03:00.650 --> 00:03:00.850]   that
[00:03:00.850 --> 00:03:01.000]  ,
[00:03:01.000 --> 00:03:01.230]   run
[00:03:01.230 --> 00:03:01.460]   mem
[00:03:01.460 --> 00:03:01.840]   tests
[00:03:01.840 --> 00:03:02.000]  ,
[00:03:02.000 --> 00:03:02.220]   run
[00:03:02.220 --> 00:03:02.380]   all
[00:03:02.380 --> 00:03:02.570]   the
[00:03:02.570 --> 00:03:03.190]   diagnostic
[00:03:03.190 --> 00:03:03.580]   labs
[00:03:03.580 --> 00:03:03.630]  ,
[00:03:03.630 --> 00:03:03.830]   then
[00:03:03.830 --> 00:03:04.210]   reform
[00:03:04.210 --> 00:03:04.350]  at
[00:03:04.350 --> 00:03:04.660]   them
[00:03:04.660 --> 00:03:04.830]   with
[00:03:04.830 --> 00:03:05.090]   the
[00:03:05.090 --> 00:03:05.410]   latest
[00:03:05.410 --> 00:03:05.590]   Cob
[00:03:05.590 --> 00:03:05.780]  alt
[00:03:05.780 --> 00:03:06.000]   OS
[00:03:06.000 --> 00:03:06.000]  ,
[00:03:06.000 --> 00:03:06.300]   and
[00:03:06.300 --> 00:03:06.690]   then
[00:03:06.690 --> 00:03:06.880]   I
[00:03:06.880 --> 00:03:07.280]   would
[00:03:07.280 --> 00:03:07.670]   sell
[00:03:07.670 --> 00:03:08.060]   them
[00:03:08.060 --> 00:03:08.290]   on
[00:03:08.290 --> 00:03:08.650]   eBay
[00:03:08.650 --> 00:03:09.000]  .
[00:03:09.000 --> 00:03:09.500]   Wow
[00:03:09.500 --> 00:03:10.000]  .
[00:03:10.000 --> 00:03:10.120]   So
[00:03:10.120 --> 00:03:10.300]   how
[00:03:10.300 --> 00:03:10.480]   did
[00:03:10.480 --> 00:03:10.730]   that
[00:03:10.730 --> 00:03:10.940]   end
[00:03:10.940 --> 00:03:11.080]   up
[00:03:11.080 --> 00:03:11.340]   being
[00:03:11.340 --> 00:03:11.460]   a
[00:03:11.460 --> 00:03:11.830]   million
[00:03:11.830 --> 00:03:11.890]  -
[00:03:11.890 --> 00:03:12.260]  dollar
[00:03:12.260 --> 00:03:12.890]   business
[00:03:12.890 --> 00:03:13.000]  ?
[00:03:13.000 --> 00:03:13.000]  
[00:03:13.000 --> 00:03:13.270]   First
[00:03:13.270 --> 00:03:13.370]   of
[00:03:13.370 --> 00:03:13.530]   all
[00:03:13.530 --> 00:03:13.630]  ,
[00:03:13.630 --> 00:03:13.680]   I
[00:03:13.680 --> 00:03:13.780]  'm
[00:03:13.780 --> 00:03:14.050]   going
[00:03:14.050 --> 00:03:14.150]   to
[00:03:14.150 --> 00:03:14.310]   ask
[00:03:14.310 --> 00:03:14.410]  ,
[00:03:14.410 --> 00:03:14.570]   how
[00:03:14.570 --> 00:03:14.730]   did
[00:03:14.730 --> 00:03:14.890]   you
[00:03:14.890 --> 00:03:15.160]   learn
[00:03:15.160 --> 00:03:15.320]   how
[00:03:15.320 --> 00:03:15.420]   to
[00:03:15.420 --> 00:03:15.520]   do
[00:03:15.520 --> 00:03:15.730]   that
[00:03:15.730 --> 00:03:16.000]  ?
[00:03:16.000 --> 00:03:16.260]   You
[00:03:16.260 --> 00:03:16.520]  're
[00:03:16.520 --> 00:03:16.580]   18
[00:03:16.580 --> 00:03:16.730]   years
[00:03:16.730 --> 00:03:16.890]   old
[00:03:16.890 --> 00:03:17.050]  .
[00:03:17.050 --> 00:03:17.070]   I
[00:03:17.070 --> 00:03:17.260]   mean
[00:03:17.260 --> 00:03:17.360]  ,
[00:03:17.360 --> 00:03:17.570]   what
[00:03:17.570 --> 00:03:17.780]   kind
[00:03:17.780 --> 00:03:18.010]   of
[00:03:18.010 --> 00:03:18.410]   background
[00:03:18.410 --> 00:03:18.570]   did
[00:03:18.570 --> 00:03:18.770]   you
[00:03:18.770 --> 00:03:19.000]   have
[00:03:19.000 --> 00:03:19.470]   in
[00:03:19.470 --> 00:03:20.060]  ,
[00:03:20.060 --> 00:03:20.120]   I
[00:03:20.120 --> 00:03:20.240]   don
[00:03:20.240 --> 00:03:20.360]  't
[00:03:20.360 --> 00:03:20.670]   know
[00:03:20.670 --> 00:03:20.720]  ,
[00:03:20.720 --> 00:03:21.150]   working
[00:03:21.150 --> 00:03:21.380]   with
[00:03:21.380 --> 00:03:22.000]   servers
[00:03:22.000 --> 00:03:22.000]  ?
[00:03:22.000 --> 00:03:22.190]   Okay
[00:03:22.190 --> 00:03:22.280]  ,
[00:03:22.280 --> 00:03:22.470]   well
[00:03:22.470 --> 00:03:22.560]  ,
[00:03:22.560 --> 00:03:22.650]   we
[00:03:22.650 --> 00:03:22.790]   can
[00:03:22.790 --> 00:03:22.880]   go
[00:03:22.880 --> 00:03:23.170]   back
[00:03:23.170 --> 00:03:23.210]   all
[00:03:23.210 --> 00:03:23.350]   the
[00:03:23.350 --> 00:03:23.490]   way
[00:03:23.490 --> 00:03:23.690]   back
[00:03:23.690 --> 00:03:23.770]   to
[00:03:23.770 --> 00:03:23.970]   when
[00:03:23.970 --> 00:03:24.000]   I
[00:03:24.000 --> 00:03:24.140]   was
[00:03:24.140 --> 00:03:24.250]   in
[00:03:24.250 --> 00:03:24.420]   high
[00:03:24.420 --> 00:03:24.710]   school
[00:03:24.710 --> 00:03:25.000]  .
[00:03:25.000 --> 00:03:25.280]   Actually
[00:03:25.280 --> 00:03:25.380]  ,
[00:03:25.380 --> 00:03:25.380]   I
[00:03:25.380 --> 00:03:25.480]   don
[00:03:25.480 --> 00:03:25.550]  't
[00:03:25.550 --> 00:03:25.750]   think
[00:03:25.750 --> 00:03:25.810]   I
[00:03:25.810 --> 00:03:25.850]  've
[00:03:25.850 --> 00:03:25.990]   told
[00:03:25.990 --> 00:03:26.130]   this
[00:03:26.130 --> 00:03:26.300]   story
[00:03:26.300 --> 00:03:26.370]   on
[00:03:26.370 --> 00:03:26.440]   an
[00:03:26.440 --> 00:03:26.780]   interview
[00:03:26.780 --> 00:03:27.000]   before
[00:03:27.000 --> 00:03:27.000]  ,
[00:03:27.000 --> 00:03:27.100]   so
[00:03:27.100 --> 00:03:27.290]   that
[00:03:27.290 --> 00:03:27.530]   might
[00:03:27.530 --> 00:03:27.630]   be
[00:03:27.630 --> 00:03:27.680]   a
[00:03:27.680 --> 00:03:27.970]   really
[00:03:27.970 --> 00:03:28.220]   good
[00:03:28.220 --> 00:03:28.310]   one
[00:03:28.310 --> 00:03:28.500]   for
[00:03:28.500 --> 00:03:28.610]   you
[00:03:28.610 --> 00:03:28.870]   guys
[00:03:28.870 --> 00:03:29.000]  .
[00:03:29.000 --> 00:03:29.110]   You
[00:03:29.110 --> 00:03:29.260]   know
[00:03:29.260 --> 00:03:29.410]   what
[00:03:29.410 --> 00:03:29.590]  ,
[00:03:29.590 --> 00:03:29.630]   tech
[00:03:29.630 --> 00:03:29.810]   thing
[00:03:29.810 --> 00:03:29.880]   is
[00:03:29.880 --> 00:03:29.950]  ,
[00:03:29.950 --> 00:03:30.020]   we
[00:03:30.020 --> 00:03:30.130]  're
[00:03:30.130 --> 00:03:30.160]   a
[00:03:30.160 --> 00:03:30.380]   little
[00:03:30.380 --> 00:03:30.490]   bit
[00:03:30.490 --> 00:03:30.840]   different
[00:03:30.840 --> 00:03:31.000]  .
[00:03:31.000 --> 00:03:31.340]   We
[00:03:31.340 --> 00:03:31.420]   like
[00:03:31.420 --> 00:03:31.610]   to
[00:03:31.610 --> 00:03:31.820]   dig
[00:03:31.820 --> 00:03:32.050]   into
[00:03:32.050 --> 00:03:32.260]   the
[00:03:32.260 --> 00:03:32.750]   details
[00:03:32.750 --> 00:03:33.000]  .
[00:03:33.000 --> 00:03:33.570]   Yeah
[00:03:33.570 --> 00:03:34.000]  .
[00:03:34.000 --> 00:03:34.110]   So
[00:03:34.110 --> 00:03:34.330]   when
[00:03:34.330 --> 00:03:34.480]   I
[00:03:34.480 --> 00:03:34.540]   was
[00:03:34.540 --> 00:03:34.660]   in
[00:03:34.660 --> 00:03:34.960]   high
[00:03:34.960 --> 00:03:35.200]   school
[00:03:35.200 --> 00:03:35.310]  ,
[00:03:35.310 --> 00:03:35.470]   let
[00:03:35.470 --> 00:03:35.580]  's
[00:03:35.580 --> 00:03:35.680]   go
[00:03:35.680 --> 00:03:35.980]   all
[00:03:35.980 --> 00:03:36.010]   the
[00:03:36.010 --> 00:03:36.170]   way
[00:03:36.170 --> 00:03:36.390]   back
[00:03:36.390 --> 00:03:36.500]   to
[00:03:36.500 --> 00:03:36.770]   there
[00:03:36.770 --> 00:03:37.000]  .
[00:03:37.000 --> 00:03:37.210]   So
[00:03:37.210 --> 00:03:37.240]   I
[00:03:37.240 --> 00:03:37.490]   grew
[00:03:37.490 --> 00:03:37.640]   up
[00:03:37.640 --> 00:03:37.770]   in
[00:03:37.770 --> 00:03:38.260]   Indiana
[00:03:38.260 --> 00:03:38.610]  ,
[00:03:38.610 --> 00:03:38.680]   and
[00:03:38.680 --> 00:03:38.740]   I
[00:03:38.740 --> 00:03:38.890]   was
[00:03:38.890 --> 00:03:39.030]   in
[00:03:39.030 --> 00:03:39.400]   high
[00:03:39.400 --> 00:03:39.730]   school
[00:03:39.730 --> 00:03:40.000]  .
[00:03:40.000 --> 00:03:40.000]  
[00:03:40.000 --> 00:03:40.060]   I
[00:03:40.060 --> 00:03:40.310]   grew
[00:03:40.310 --> 00:03:40.430]   up
[00:03:40.430 --> 00:03:40.540]   in
[00:03:40.540 --> 00:03:40.610]   a
[00:03:40.610 --> 00:03:41.000]   small
[00:03:41.000 --> 00:03:41.230]   town
[00:03:41.230 --> 00:03:41.290]  ,
[00:03:41.290 --> 00:03:41.410]   so
[00:03:41.410 --> 00:03:41.720]   there
[00:03:41.720 --> 00:03:41.920]   was
[00:03:41.920 --> 00:03:42.030]   no
[00:03:42.030 --> 00:03:42.530]   computer
[00:03:42.530 --> 00:03:43.000]   person
[00:03:43.000 --> 00:03:43.090]   or
[00:03:43.090 --> 00:03:43.470]   anything
[00:03:43.470 --> 00:03:43.660]   like
[00:03:43.660 --> 00:03:43.850]   that
[00:03:43.850 --> 00:03:44.000]  .
[00:03:44.000 --> 00:03:44.130]   So
[00:03:44.130 --> 00:03:44.260]   if
[00:03:44.260 --> 00:03:44.330]   I
[00:03:44.330 --> 00:03:44.840]   wanted
[00:03:44.840 --> 00:03:44.870]   to
[00:03:44.870 --> 00:03:45.070]   fix
[00:03:45.070 --> 00:03:45.200]   my
[00:03:45.200 --> 00:03:45.750]   computer
[00:03:45.750 --> 00:03:46.020]   when
[00:03:46.020 --> 00:03:46.210]   it
[00:03:46.210 --> 00:03:46.360]   was
[00:03:46.360 --> 00:03:46.760]   broken
[00:03:46.760 --> 00:03:47.000]  ,
[00:03:47.000 --> 00:03:47.110]   I
[00:03:47.110 --> 00:03:47.320]   had
[00:03:47.320 --> 00:03:47.430]   to
[00:03:47.430 --> 00:03:47.790]   learn
[00:03:47.790 --> 00:03:48.010]   how
[00:03:48.010 --> 00:03:48.150]   to
[00:03:48.150 --> 00:03:48.450]   fix
[00:03:48.450 --> 00:03:48.510]   it
[00:03:48.510 --> 00:03:49.000]   myself
[00:03:49.000 --> 00:03:49.290]   because
[00:03:49.290 --> 00:03:49.370]   we
[00:03:49.370 --> 00:03:49.540]   didn
[00:03:49.540 --> 00:03:49.620]  't
[00:03:49.620 --> 00:03:49.920]   really
[00:03:49.920 --> 00:03:50.040]   have
[00:03:50.040 --> 00:03:50.160]   any
[00:03:50.160 --> 00:03:50.410]   people
[00:03:50.410 --> 00:03:50.530]   who
[00:03:50.530 --> 00:03:50.780]   really
[00:03:50.780 --> 00:03:51.000]   knew
[00:03:51.000 --> 00:03:51.240]   what
[00:03:51.240 --> 00:03:51.480]   they
[00:03:51.480 --> 00:03:51.720]   were
[00:03:51.720 --> 00:03:52.020]   doing
[00:03:52.020 --> 00:03:52.290]   with
[00:03:52.290 --> 00:03:52.890]   computers
[00:03:52.890 --> 00:03:53.000]  .
[00:03:53.000 --> 00:03:53.190]   So
[00:03:53.190 --> 00:03:53.220]   my
[00:03:53.220 --> 00:03:53.490]   first
[00:03:53.490 --> 00:03:53.820]   couple
[00:03:53.820 --> 00:03:53.930]   of
[00:03:53.930 --> 00:03:54.210]   years
[00:03:54.210 --> 00:03:54.310]   of
[00:03:54.310 --> 00:03:54.530]   high
[00:03:54.530 --> 00:03:54.870]   school
[00:03:54.870 --> 00:03:55.000]  ,
[00:03:55.000 --> 00:03:55.100]   I
[00:03:55.100 --> 00:03:55.410]   was
[00:03:55.410 --> 00:03:55.500]   a
[00:03:55.500 --> 00:03:55.560]   s
[00:03:55.560 --> 00:03:55.810]  ys
[00:03:55.810 --> 00:03:56.010]  op
[00:03:56.010 --> 00:03:56.270]   on
[00:03:56.270 --> 00:03:56.320]   a
[00:03:56.320 --> 00:03:56.420]   B
[00:03:56.420 --> 00:03:56.620]  BS
[00:03:56.620 --> 00:03:57.000]  .
[00:03:57.000 --> 00:03:57.140]   You
[00:03:57.140 --> 00:03:57.280]   may
[00:03:57.280 --> 00:03:57.660]   remember
[00:03:57.660 --> 00:03:57.850]   that
[00:03:57.850 --> 00:03:58.000]  .
[00:03:58.000 --> 00:03:58.430]   For
[00:03:58.430 --> 00:03:58.600]   the
[00:03:58.600 --> 00:03:58.900]   old
[00:03:58.900 --> 00:03:59.490]   school
[00:03:59.490 --> 00:03:59.650]   B
[00:03:59.650 --> 00:03:59.780]  BS
[00:03:59.780 --> 00:04:00.270]   users
[00:04:00.270 --> 00:04:00.460]  ,
[00:04:00.460 --> 00:04:00.660]   we
[00:04:00.660 --> 00:04:00.960]   ran
[00:04:00.960 --> 00:04:01.470]   Wild
[00:04:01.470 --> 00:04:01.650]  cat
[00:04:01.650 --> 00:04:02.000]  .
[00:04:02.000 --> 00:04:02.210]   So
[00:04:02.210 --> 00:04:02.510]   that
[00:04:02.510 --> 00:04:02.770]   was
[00:04:02.770 --> 00:04:03.110]   what
[00:04:03.110 --> 00:04:03.280]   we
[00:04:03.280 --> 00:04:03.620]   were
[00:04:03.620 --> 00:04:04.070]   using
[00:04:04.070 --> 00:04:04.220]   on
[00:04:04.220 --> 00:04:04.820]   Windows
[00:04:04.820 --> 00:04:04.990]   NT
[00:04:04.990 --> 00:04:05.240]   3
[00:04:05.240 --> 00:04:05.510]  .
[00:04:05.510 --> 00:04:05.770]  5
[00:04:05.770 --> 00:04:06.140]  ,
[00:04:06.140 --> 00:04:06.340]   I
[00:04:06.340 --> 00:04:06.850]   think
[00:04:06.850 --> 00:04:07.130]   it
[00:04:07.130 --> 00:04:07.550]   was
[00:04:07.550 --> 00:04:08.000]  .
[00:04:08.000 --> 00:04:08.040]  
[00:04:08.040 --> 00:04:08.100]   Or
[00:04:08.100 --> 00:04:08.360]   maybe
[00:04:08.360 --> 00:04:08.540]   it
[00:04:08.540 --> 00:04:08.620]   was
[00:04:08.620 --> 00:04:08.780]   3
[00:04:08.780 --> 00:04:08.940]  .
[00:04:08.940 --> 00:04:09.420]  something
[00:04:09.420 --> 00:04:09.520]  ,
[00:04:09.520 --> 00:04:09.680]   and
[00:04:09.680 --> 00:04:09.890]   then
[00:04:09.890 --> 00:04:09.990]   we
[00:04:09.990 --> 00:04:10.250]   moved
[00:04:10.250 --> 00:04:10.350]   up
[00:04:10.350 --> 00:04:10.450]   to
[00:04:10.450 --> 00:04:10.610]   3
[00:04:10.610 --> 00:04:10.770]  .
[00:04:10.770 --> 00:04:11.000]  5
[00:04:11.000 --> 00:04:11.000]  ,
[00:04:11.000 --> 00:04:11.210]   and
[00:04:11.210 --> 00:04:11.280]   I
[00:04:11.280 --> 00:04:11.860]   remember
[00:04:11.860 --> 00:04:12.160]   the
[00:04:12.160 --> 00:04:12.280]   day
[00:04:12.280 --> 00:04:12.420]   we
[00:04:12.420 --> 00:04:13.000]   upgraded
[00:04:13.000 --> 00:04:13.140]   to
[00:04:13.140 --> 00:04:13.280]   NT
[00:04:13.280 --> 00:04:13.490]   4
[00:04:13.490 --> 00:04:13.760]  .
[00:04:13.760 --> 00:04:14.000]  0
[00:04:14.000 --> 00:04:14.490]   because
[00:04:14.490 --> 00:04:14.640]   it
[00:04:14.640 --> 00:04:15.050]   looked
[00:04:15.050 --> 00:04:15.460]   really
[00:04:15.460 --> 00:04:15.830]   cool
[00:04:15.830 --> 00:04:16.000]  .
[00:04:16.000 --> 00:04:16.620]   Right
[00:04:16.620 --> 00:04:17.000]  .
[00:04:17.000 --> 00:04:17.610]   So
[00:04:17.610 --> 00:04:18.300]   basically
[00:04:18.300 --> 00:04:18.460]  ,
[00:04:18.460 --> 00:04:18.720]   that
[00:04:18.720 --> 00:04:19.420]  's
[00:04:19.420 --> 00:04:19.490]   how
[00:04:19.490 --> 00:04:19.530]   I
[00:04:19.530 --> 00:04:19.860]   got
[00:04:19.860 --> 00:04:20.650]   started
[00:04:20.650 --> 00:04:21.000]  .
[00:04:21.000 --> 00:04:21.190]   And
[00:04:21.190 --> 00:04:21.440]   then
[00:04:21.440 --> 00:04:21.520]   I
[00:04:21.520 --> 00:04:21.690]   got
[00:04:21.690 --> 00:04:21.940]   into
[00:04:21.940 --> 00:04:22.340]   Linux
[00:04:22.340 --> 00:04:22.380]  ,
[00:04:22.380 --> 00:04:22.570]   and
[00:04:22.570 --> 00:04:22.630]   I
[00:04:22.630 --> 00:04:22.820]   ran
[00:04:22.820 --> 00:04:23.010]   Red
[00:04:23.010 --> 00:04:23.200]   Hat
[00:04:23.200 --> 00:04:23.520]   Linux
[00:04:23.520 --> 00:04:23.740]   5
[00:04:23.740 --> 00:04:24.090]  .
[00:04:24.090 --> 00:04:24.090]  0
[00:04:24.090 --> 00:04:24.210]  ,
[00:04:24.210 --> 00:04:24.400]   5
[00:04:24.400 --> 00:04:24.590]  .
[00:04:24.590 --> 00:04:24.810]  1
[00:04:24.810 --> 00:04:24.900]  ,
[00:04:24.900 --> 00:04:25.080]   and
[00:04:25.080 --> 00:04:25.280]   5
[00:04:25.280 --> 00:04:25.470]  .
[00:04:25.470 --> 00:04:25.720]  2
[00:04:25.720 --> 00:04:26.000]  .
[00:04:26.000 --> 00:04:26.330]   This
[00:04:26.330 --> 00:04:26.550]   was
[00:04:26.550 --> 00:04:26.630]   a
[00:04:26.630 --> 00:04:26.870]   way
[00:04:26.870 --> 00:04:27.180]   long
[00:04:27.180 --> 00:04:27.490]   time
[00:04:27.490 --> 00:04:27.730]   ago
[00:04:27.730 --> 00:04:28.000]  .
[00:04:28.000 --> 00:04:28.050]   I
[00:04:28.050 --> 00:04:28.160]  'm
[00:04:28.160 --> 00:04:28.600]   thinking
[00:04:28.600 --> 00:04:28.650]   '
[00:04:28.650 --> 00:04:28.980]  97
[00:04:28.980 --> 00:04:29.090]  ,
[00:04:29.090 --> 00:04:29.140]   '
[00:04:29.140 --> 00:04:29.470]  98
[00:04:29.470 --> 00:04:29.580]  ,
[00:04:29.580 --> 00:04:30.070]   somewhere
[00:04:30.070 --> 00:04:30.180]   in
[00:04:30.180 --> 00:04:30.460]   there
[00:04:30.460 --> 00:04:30.610]   was
[00:04:30.610 --> 00:04:30.830]   when
[00:04:30.830 --> 00:04:31.100]   those
[00:04:31.100 --> 00:04:31.320]   were
[00:04:31.320 --> 00:04:31.840]   released
[00:04:31.840 --> 00:04:32.000]  .
[00:04:32.000 --> 00:04:32.190]   And
[00:04:32.190 --> 00:04:32.250]   I
[00:04:32.250 --> 00:04:32.700]   started
[00:04:32.700 --> 00:04:33.190]   running
[00:04:33.190 --> 00:04:33.270]   my
[00:04:33.270 --> 00:04:33.460]   own
[00:04:33.460 --> 00:04:33.840]   server
[00:04:33.840 --> 00:04:34.000]  ,
[00:04:34.000 --> 00:04:34.000]  
[00:04:34.000 --> 00:04:34.190]   and
[00:04:34.190 --> 00:04:34.250]   I
[00:04:34.250 --> 00:04:34.440]   ran
[00:04:34.440 --> 00:04:34.500]   a
[00:04:34.500 --> 00:04:34.880]   really
[00:04:34.880 --> 00:04:35.340]   popular
[00:04:35.340 --> 00:04:35.670]   share
[00:04:35.670 --> 00:04:35.900]  ware
[00:04:35.900 --> 00:04:36.150]   site
[00:04:36.150 --> 00:04:36.530]   called
[00:04:36.530 --> 00:04:36.720]   The
[00:04:36.720 --> 00:04:36.780]  B
[00:04:36.780 --> 00:04:36.970]  est
[00:04:36.970 --> 00:04:37.120]  Sh
[00:04:37.120 --> 00:04:37.280]  are
[00:04:37.280 --> 00:04:37.530]  ware
[00:04:37.530 --> 00:04:37.720]  .
[00:04:37.720 --> 00:04:38.000]  com
[00:04:38.000 --> 00:04:38.000]  ,
[00:04:38.000 --> 00:04:38.290]   and
[00:04:38.290 --> 00:04:38.510]   I
[00:04:38.510 --> 00:04:38.560]   ran
[00:04:38.560 --> 00:04:39.020]   several
[00:04:39.020 --> 00:04:39.390]   other
[00:04:39.390 --> 00:04:40.000]   websites
[00:04:40.000 --> 00:04:40.000]  ,
[00:04:40.000 --> 00:04:40.230]   and
[00:04:40.230 --> 00:04:40.540]   that
[00:04:40.540 --> 00:04:40.690]  's
[00:04:40.690 --> 00:04:40.920]   how
[00:04:40.920 --> 00:04:41.070]   I
[00:04:41.070 --> 00:04:41.220]   got
[00:04:41.220 --> 00:04:41.370]   my
[00:04:41.370 --> 00:04:41.760]   first
[00:04:41.760 --> 00:04:42.140]   job
[00:04:42.140 --> 00:04:42.230]   at
[00:04:42.230 --> 00:04:42.420]   age
[00:04:42.420 --> 00:04:42.870]   15
[00:04:42.870 --> 00:04:43.390]   working
[00:04:43.390 --> 00:04:43.620]   for
[00:04:43.620 --> 00:04:43.810]   an
[00:04:43.810 --> 00:04:44.020]   SEO
[00:04:44.020 --> 00:04:44.550]   company
[00:04:44.550 --> 00:04:44.700]   in
[00:04:44.700 --> 00:04:45.630]   1997
[00:04:45.630 --> 00:04:46.000]  .
[00:04:46.000 --> 00:04:46.280]   So
[00:04:46.280 --> 00:04:46.320]   you
[00:04:46.320 --> 00:04:46.450]  've
[00:04:46.450 --> 00:04:46.680]   been
[00:04:46.680 --> 00:04:46.970]   doing
[00:04:46.970 --> 00:04:47.130]   SEO
[00:04:47.130 --> 00:04:47.430]   since
[00:04:47.430 --> 00:04:47.780]   15
[00:04:47.780 --> 00:04:48.000]  ?
[00:04:48.000 --> 00:04:48.500]   Yes
[00:04:48.500 --> 00:04:49.000]  .
[00:04:49.000 --> 00:04:49.050]   I
[00:04:49.050 --> 00:04:49.330]   guess
[00:04:49.330 --> 00:04:49.340]   I
[00:04:49.340 --> 00:04:49.630]   should
[00:04:49.630 --> 00:04:49.870]   never
[00:04:49.870 --> 00:04:50.000]  --
[00:04:50.000 --> 00:04:50.180]  it
[00:04:50.180 --> 00:04:50.240]  's
[00:04:50.240 --> 00:04:50.680]   never
[00:04:50.680 --> 00:04:50.900]   polite
[00:04:50.900 --> 00:04:51.020]   to
[00:04:51.020 --> 00:04:51.260]   ask
[00:04:51.260 --> 00:04:51.340]   a
[00:04:51.340 --> 00:04:51.610]   lady
[00:04:51.610 --> 00:04:51.620]  's
[00:04:51.620 --> 00:04:51.810]   age
[00:04:51.810 --> 00:04:52.000]  .
[00:04:52.000 --> 00:04:52.140]   So
[00:04:52.140 --> 00:04:52.340]   how
[00:04:52.340 --> 00:04:52.760]   many
[00:04:52.760 --> 00:04:52.980]   years
[00:04:52.980 --> 00:04:53.190]   vag
[00:04:53.190 --> 00:04:53.460]  uely
[00:04:53.460 --> 00:04:53.750]   have
[00:04:53.750 --> 00:04:53.960]   you
[00:04:53.960 --> 00:04:54.240]   been
[00:04:54.240 --> 00:04:54.590]   doing
[00:04:54.590 --> 00:04:54.730]   it
[00:04:54.730 --> 00:04:55.000]  ?
[00:04:55.000 --> 00:04:55.120]   I
[00:04:55.120 --> 00:04:55.300]  'll
[00:04:55.300 --> 00:04:55.380]   be
[00:04:55.380 --> 00:04:55.770]   30
[00:04:55.770 --> 00:04:55.900]   in
[00:04:55.900 --> 00:04:56.170]   a
[00:04:56.170 --> 00:04:56.400]   couple
[00:04:56.400 --> 00:04:56.740]   months
[00:04:56.740 --> 00:04:57.000]  .
[00:04:57.000 --> 00:04:57.570]   Okay
[00:04:57.570 --> 00:04:58.000]  .
[00:04:58.000 --> 00:04:58.360]   Yeah
[00:04:58.360 --> 00:04:58.540]  ,
[00:04:58.540 --> 00:04:58.790]   so
[00:04:58.790 --> 00:04:59.260]   14
[00:04:59.260 --> 00:04:59.710]   years
[00:04:59.710 --> 00:05:00.000]  .
[00:05:00.000 --> 00:05:00.210]   That
[00:05:00.210 --> 00:05:00.310]  's
[00:05:00.310 --> 00:05:00.910]   interesting
[00:05:00.910 --> 00:05:01.000]  ,
[00:05:01.000 --> 00:05:01.660]   though
