
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.340]   Oh
[00:02:49.250 --> 00:02:49.520]   the
[00:02:49.520 --> 00:02:50.160]   frozen
[00:02:50.160 --> 00:02:50.360]   i
[00:02:50.360 --> 00:02:50.430]   don
[00:02:50.430 --> 00:02:50.610]  't
[00:02:50.610 --> 00:02:50.970]   know
[00:02:50.970 --> 00:02:51.150]   if
[00:02:51.150 --> 00:02:51.600]   it
[00:02:51.600 --> 00:02:51.910]   was
[00:02:51.910 --> 00:02:52.150]   frozen
[00:02:52.150 --> 00:02:52.330]   it
[00:02:52.330 --> 00:02:52.690]   wasn
[00:02:52.690 --> 00:02:52.870]  't
[00:02:52.870 --> 00:02:52.960]   a
[00:02:52.960 --> 00:02:53.320]   ride
[00:02:53.320 --> 00:02:53.500]   it
[00:02:53.500 --> 00:02:54.030]   was
[00:02:54.030 --> 00:02:54.610]   something
[00:02:54.610 --> 00:02:54.780]   to
[00:02:54.780 --> 00:02:54.960]   do
[00:02:54.960 --> 00:02:55.320]   with
[00:02:55.320 --> 00:02:55.590]   the
[00:02:55.590 --> 00:02:55.970]   the
[00:02:55.970 --> 00:02:56.040]   um
[00:02:56.040 --> 00:02:56.310]   the
[00:02:56.310 --> 00:02:56.780]   movie
[00:02:56.780 --> 00:02:57.320]   frozen
[00:02:57.320 --> 00:02:57.840]  .
[00:02:57.840 --> 00:02:57.840]  
[00:02:57.840 --> 00:02:58.260]   Disney
[00:02:58.260 --> 00:02:58.610]   movie
[00:02:58.610 --> 00:02:58.820]   and
[00:02:58.820 --> 00:02:58.960]   my
[00:02:58.960 --> 00:02:59.340]   girls
[00:02:59.340 --> 00:02:59.520]   are
[00:02:59.520 --> 00:03:00.070]   obsessed
[00:03:00.070 --> 00:03:00.350]   with
[00:03:00.350 --> 00:03:00.550]   Elsa
[00:03:00.550 --> 00:03:01.000]   and
[00:03:01.000 --> 00:03:01.130]   Anna
[00:03:01.130 --> 00:03:01.200]   i
[00:03:01.200 --> 00:03:01.550]   guess
[00:03:01.550 --> 00:03:01.750]   and
[00:03:01.750 --> 00:03:01.900]   um
[00:03:01.900 --> 00:03:02.030]   so
[00:03:02.030 --> 00:03:02.330]   so
[00:03:02.330 --> 00:03:02.390]   she
[00:03:02.390 --> 00:03:02.670]   said
[00:03:02.670 --> 00:03:02.950]   look
[00:03:02.950 --> 00:03:03.020]   i
[00:03:03.020 --> 00:03:03.250]   you
[00:03:03.250 --> 00:03:03.530]   know
[00:03:03.530 --> 00:03:03.580]   i
[00:03:03.580 --> 00:03:03.790]   don
[00:03:03.790 --> 00:03:04.080]  't
[00:03:04.080 --> 00:03:04.210]   know
[00:03:04.210 --> 00:03:04.680]   maybe
[00:03:04.680 --> 00:03:04.700]   we
[00:03:04.700 --> 00:03:05.120]   should
[00:03:05.120 --> 00:03:05.330]   try
[00:03:05.330 --> 00:03:05.540]   and
[00:03:05.540 --> 00:03:05.750]   get
[00:03:05.750 --> 00:03:06.100]   there
[00:03:06.100 --> 00:03:06.660]   tomorrow
[00:03:06.660 --> 00:03:07.010]   early
[00:03:07.010 --> 00:03:07.510]   because
[00:03:07.510 --> 00:03:07.800]   some
[00:03:07.800 --> 00:03:08.270]   friends
[00:03:08.270 --> 00:03:08.410]   of
[00:03:08.410 --> 00:03:08.740]   mine
[00:03:08.740 --> 00:03:08.980]   told
[00:03:08.980 --> 00:03:09.110]   me
[00:03:09.110 --> 00:03:09.390]   that
[00:03:09.390 --> 00:03:09.530]   it
[00:03:09.530 --> 00:03:09.670]  's
[00:03:09.670 --> 00:03:10.270]   actually
[00:03:10.270 --> 00:03:10.500]   like
[00:03:10.500 --> 00:03:10.580]   a
[00:03:10.580 --> 00:03:10.930]   three
[00:03:10.930 --> 00:03:11.210]   hour
[00:03:11.210 --> 00:03:11.350]   it
[00:03:11.350 --> 00:03:11.560]   can
[00:03:11.560 --> 00:03:11.820]   be
[00:03:11.820 --> 00:03:11.840]   as
[00:03:11.840 --> 00:03:12.050]   bad
[00:03:12.050 --> 00:03:12.190]   as
[00:03:12.190 --> 00:03:12.260]   a
[00:03:12.260 --> 00:03:12.610]   three
[00:03:12.610 --> 00:03:12.890]   hour
[00:03:12.890 --> 00:03:13.170]   wait
[00:03:13.170 --> 00:03:13.440]  .
[00:03:13.440 --> 00:03:13.870]   Look
[00:03:13.870 --> 00:03:14.470]   a
[00:03:14.470 --> 00:03:14.620]   three
[00:03:14.620 --> 00:03:15.090]   hour
[00:03:15.090 --> 00:03:15.560]   wait
[00:03:15.560 --> 00:03:16.030]   that
[00:03:16.030 --> 00:03:16.250]   is
[00:03:16.250 --> 00:03:17.820]   absolutely
[00:03:17.820 --> 00:03:18.160]   insane
[00:03:18.160 --> 00:03:18.800]   right
[00:03:18.800 --> 00:03:19.160]  .
[00:03:19.160 --> 00:03:19.480]   So
[00:03:19.480 --> 00:03:19.720]   we
[00:03:19.720 --> 00:03:20.200]   get
[00:03:20.200 --> 00:03:20.840]   there
[00:03:20.840 --> 00:03:21.280]   at
[00:03:21.280 --> 00:03:21.730]   like
[00:03:21.730 --> 00:03:22.690]   8
[00:03:22.690 --> 00:03:22.940]   20
[00:03:22.940 --> 00:03:23.400]  .
[00:03:23.680 --> 00:03:23.810]  
[00:03:23.810 --> 00:03:23.920]   The
[00:03:23.920 --> 00:03:24.130]   morning
[00:03:24.130 --> 00:03:24.440]   right
[00:03:24.440 --> 00:03:24.590]   after
[00:03:24.590 --> 00:03:24.820]   opens
[00:03:24.820 --> 00:03:25.050]   there
[00:03:25.050 --> 00:03:25.460]  's
[00:03:25.460 --> 00:03:25.550]   already
[00:03:25.550 --> 00:03:25.590]   we
[00:03:25.590 --> 00:03:25.600]   i
[00:03:25.600 --> 00:03:25.800]   mean
[00:03:25.800 --> 00:03:26.000]   there
[00:03:26.000 --> 00:03:26.090]  's
[00:03:26.090 --> 00:03:26.360]   nobody
[00:03:26.360 --> 00:03:26.630]   hardly
[00:03:26.630 --> 00:03:26.810]   when
[00:03:26.810 --> 00:03:27.040]   there
[00:03:27.040 --> 00:03:27.130]  's
[00:03:27.130 --> 00:03:27.490]   already
[00:03:27.490 --> 00:03:27.760]   three
[00:03:27.760 --> 00:03:27.860]   hour
[00:03:27.860 --> 00:03:28.040]   wait
[00:03:28.040 --> 00:03:28.280]  .
[00:03:28.280 --> 00:03:28.420]   And
[00:03:28.420 --> 00:03:28.560]   so
[00:03:28.560 --> 00:03:28.730]   you
[00:03:28.730 --> 00:03:29.370]   could
[00:03:29.370 --> 00:03:29.460]   actually
[00:03:29.460 --> 00:03:29.740]   split
[00:03:29.740 --> 00:03:29.850]   up
[00:03:29.850 --> 00:03:29.900]   i
[00:03:29.900 --> 00:03:29.940]   take
[00:03:29.940 --> 00:03:30.400]   col
[00:03:30.400 --> 00:03:30.450]  by
[00:03:30.450 --> 00:03:30.620]   over
[00:03:30.620 --> 00:03:30.730]   to
[00:03:30.730 --> 00:03:30.900]   the
[00:03:30.900 --> 00:03:31.180]   price
[00:03:31.180 --> 00:03:31.290]   of
[00:03:31.290 --> 00:03:31.400]   co
[00:03:31.400 --> 00:03:31.640]   you
[00:03:31.640 --> 00:03:31.790]   know
[00:03:31.790 --> 00:03:31.900]   we
[00:03:31.900 --> 00:03:32.070]  're
[00:03:32.070 --> 00:03:32.350]   gonna
[00:03:32.350 --> 00:03:32.460]   go
[00:03:32.460 --> 00:03:32.680]   over
[00:03:32.680 --> 00:03:32.790]   to
[00:03:32.790 --> 00:03:33.010]   like
[00:03:33.010 --> 00:03:33.180]   the
[00:03:33.180 --> 00:03:33.350]   you
[00:03:33.350 --> 00:03:33.590]   know
[00:03:33.590 --> 00:03:33.900]   space
[00:03:33.900 --> 00:03:34.300]   mountain
[00:03:34.300 --> 00:03:34.410]   or
[00:03:34.410 --> 00:03:34.920]   something
[00:03:34.920 --> 00:03:35.090]   and
[00:03:35.090 --> 00:03:35.290]   you
[00:03:35.290 --> 00:03:35.480]   know
[00:03:35.480 --> 00:03:35.700]   sand
[00:03:35.700 --> 00:03:35.810]  al
[00:03:35.810 --> 00:03:35.980]   get
[00:03:35.980 --> 00:03:36.090]   in
[00:03:36.090 --> 00:03:36.530]   line
[00:03:36.530 --> 00:03:36.540]   with
[00:03:36.540 --> 00:03:36.700]   the
[00:03:36.700 --> 00:03:36.980]   girls
[00:03:36.980 --> 00:03:37.160]   and
[00:03:37.160 --> 00:03:37.250]   we
[00:03:37.250 --> 00:03:37.430]  'll
[00:03:37.430 --> 00:03:37.670]   sort
[00:03:37.670 --> 00:03:38.160]   something
[00:03:38.160 --> 00:03:38.330]   out
[00:03:38.330 --> 00:03:38.440]   we
[00:03:38.440 --> 00:03:38.610]  'll
[00:03:38.610 --> 00:03:38.950]   figure
[00:03:38.950 --> 00:03:39.120]   out
[00:03:39.120 --> 00:03:39.340]   what
[00:03:39.340 --> 00:03:39.510]   the
[00:03:39.510 --> 00:03:39.730]   land
[00:03:39.730 --> 00:03:39.840]   is
[00:03:39.840 --> 00:03:40.320]  .
[00:03:40.320 --> 00:03:40.540]   And
[00:03:40.540 --> 00:03:40.860]   in
[00:03:40.860 --> 00:03:41.030]   the
[00:03:41.030 --> 00:03:41.130]   the
[00:03:41.130 --> 00:03:41.410]   the
[00:03:41.410 --> 00:03:41.650]   girl
[00:03:41.650 --> 00:03:41.870]   who
[00:03:41.870 --> 00:03:42.020]   is
[00:03:42.020 --> 00:03:42.360]   sort
[00:03:42.360 --> 00:03:42.470]   of
[00:03:42.470 --> 00:03:43.090]   running
[00:03:43.090 --> 00:03:43.220]   the
[00:03:43.220 --> 00:03:43.520]   line
[00:03:43.520 --> 00:03:43.820]   kind
[00:03:43.820 --> 00:03:43.970]   of
[00:03:43.970 --> 00:03:44.270]   walk
[00:03:44.270 --> 00:03:44.420]   to
[00:03:44.420 --> 00:03:44.640]   the
[00:03:44.640 --> 00:03:44.940]   back
[00:03:44.940 --> 00:03:45.160]   and
[00:03:45.160 --> 00:03:45.380]   she
[00:03:45.380 --> 00:03:45.680]   said
[00:03:45.680 --> 00:03:45.980]   just
[00:03:45.980 --> 00:03:46.200]   you
[00:03:46.200 --> 00:03:46.500]   know
[00:03:46.500 --> 00:03:46.650]   it
[00:03:46.650 --> 00:03:46.800]  's
[00:03:46.800 --> 00:03:46.870]   a
[00:03:46.870 --> 00:03:47.250]   three
[00:03:47.250 --> 00:03:47.550]   hour
[00:03:47.550 --> 00:03:47.910]   wait
[00:03:47.910 --> 00:03:48.070]   and
[00:03:48.070 --> 00:03:48.260]   and
[00:03:48.260 --> 00:03:48.550]   uh
[00:03:48.550 --> 00:03:48.740]   sand
[00:03:48.740 --> 00:03:48.890]   is
[00:03:48.890 --> 00:03:49.190]   like
[00:03:49.190 --> 00:03:49.490]   what
[00:03:49.490 --> 00:03:49.960]  .
[00:03:50.000 --> 00:03:50.030]  
[00:03:50.030 --> 00:03:50.240]   She
[00:03:50.240 --> 00:03:50.280]  's
[00:03:50.280 --> 00:03:50.450]   like
[00:03:50.450 --> 00:03:50.550]   we
[00:03:50.550 --> 00:03:50.760]   just
[00:03:50.760 --> 00:03:50.950]   got
[00:03:50.950 --> 00:03:51.050]   you
[00:03:51.050 --> 00:03:51.260]   know
[00:03:51.260 --> 00:03:51.350]   it
[00:03:51.350 --> 00:03:51.450]  's
[00:03:51.450 --> 00:03:51.600]   for
[00:03:51.600 --> 00:03:51.750]   the
[00:03:51.750 --> 00:03:52.110]   markets
[00:03:52.110 --> 00:03:52.380]   open
[00:03:52.380 --> 00:03:52.460]   she
[00:03:52.460 --> 00:03:52.560]  's
[00:03:52.560 --> 00:03:52.760]   like
[00:03:52.760 --> 00:03:52.960]   does
[00:03:52.960 --> 00:03:53.170]   it
[00:03:53.170 --> 00:03:53.210]   get
[00:03:53.210 --> 00:03:53.450]   any
[00:03:53.450 --> 00:03:53.670]   better
[00:03:53.670 --> 00:03:53.870]   than
[00:03:53.870 --> 00:03:54.070]   this
[00:03:54.070 --> 00:03:54.220]   she
[00:03:54.220 --> 00:03:54.320]  's
[00:03:54.320 --> 00:03:54.520]   like
[00:03:54.520 --> 00:03:54.930]   actually
[00:03:54.930 --> 00:03:55.130]   this
[00:03:55.130 --> 00:03:55.230]   is
[00:03:55.230 --> 00:03:55.490]   about
[00:03:55.490 --> 00:03:55.590]   as
[00:03:55.590 --> 00:03:55.790]   good
[00:03:55.790 --> 00:03:55.890]   as
[00:03:55.890 --> 00:03:55.980]   it
[00:03:55.980 --> 00:03:56.180]   gets
[00:03:56.180 --> 00:03:56.660]   sometimes
[00:03:56.660 --> 00:03:56.870]   it
[00:03:56.870 --> 00:03:57.020]   comes
[00:03:57.020 --> 00:03:57.070]   a
[00:03:57.070 --> 00:03:57.270]   five
[00:03:57.270 --> 00:03:57.470]   hour
[00:03:57.470 --> 00:03:57.820]   line
[00:03:57.820 --> 00:03:58.120]  .
[00:03:58.120 --> 00:03:58.850]   That
[00:03:58.850 --> 00:03:58.970]  's
[00:03:58.970 --> 00:03:59.470]   crazy
[00:03:59.470 --> 00:03:59.840]  .
[00:03:59.840 --> 00:04:00.040]   And
[00:04:00.040 --> 00:04:00.240]   you
[00:04:00.240 --> 00:04:00.510]   know
[00:04:00.510 --> 00:04:00.800]   what
[00:04:00.800 --> 00:04:00.910]   it
[00:04:00.910 --> 00:04:01.040]   is
[00:04:01.040 --> 00:04:01.360]   all
[00:04:01.360 --> 00:04:01.510]   this
[00:04:01.510 --> 00:04:01.690]   you
[00:04:01.690 --> 00:04:01.760]   take
[00:04:01.760 --> 00:04:02.220]   a
[00:04:02.220 --> 00:04:02.530]   picture
[00:04:02.530 --> 00:04:02.780]   with
[00:04:02.780 --> 00:04:02.910]   an
[00:04:02.910 --> 00:04:03.050]  na
[00:04:03.050 --> 00:04:03.240]   and
[00:04:03.240 --> 00:04:03.370]   el
[00:04:03.370 --> 00:04:03.500]  sa
[00:04:03.500 --> 00:04:03.800]  .
[00:04:03.800 --> 00:04:03.860]   Your
[00:04:03.860 --> 00:04:04.390]   girls
[00:04:04.390 --> 00:04:04.650]   will
[00:04:04.650 --> 00:04:05.150]   sit
[00:04:05.150 --> 00:04:05.180]   there
[00:04:05.180 --> 00:04:05.380]   and
[00:04:05.380 --> 00:04:05.650]   take
[00:04:05.650 --> 00:04:05.700]   a
[00:04:05.700 --> 00:04:06.170]   picture
[00:04:06.170 --> 00:04:06.440]   with
[00:04:06.440 --> 00:04:06.560]   an
[00:04:06.560 --> 00:04:06.690]  na
[00:04:06.690 --> 00:04:06.890]   and
[00:04:06.890 --> 00:04:07.020]   el
[00:04:07.020 --> 00:04:07.150]  sa
[00:04:07.150 --> 00:04:07.280]   in
[00:04:07.280 --> 00:04:07.610]   there
[00:04:07.610 --> 00:04:07.810]   and
[00:04:07.810 --> 00:04:08.060]   that
[00:04:08.060 --> 00:04:08.220]  's
[00:04:08.220 --> 00:04:08.380]   it
[00:04:08.380 --> 00:04:08.590]   that
[00:04:08.590 --> 00:04:08.720]   is
[00:04:08.720 --> 00:04:08.850]   it
[00:04:08.850 --> 00:04:09.200]  .
[00:04:09.200 --> 00:04:09.260]   I
[00:04:09.260 --> 00:04:09.500]   will
[00:04:09.500 --> 00:04:09.910]   talk
[00:04:09.910 --> 00:04:09.960]   to
[00:04:09.960 --> 00:04:09.970]   a
[00:04:09.970 --> 00:04:10.380]   couple
[00:04:10.380 --> 00:04:10.420]   i
[00:04:10.420 --> 00:04:10.740]   think
[00:04:10.740 --> 00:04:10.870]   we
[00:04:10.870 --> 00:04:11.110]   ran
[00:04:11.110 --> 00:04:11.320]   into
[00:04:11.320 --> 00:04:11.710]   people
[00:04:11.710 --> 00:04:11.820]   i
[00:04:11.820 --> 00:04:12.040]   can
[00:04:12.040 --> 00:04:12.090]  't
[00:04:12.090 --> 00:04:12.250]   if
[00:04:12.250 --> 00:04:12.350]   we
[00:04:12.350 --> 00:04:12.600]  .
[00:04:12.800 --> 00:04:12.800]  
[00:04:12.800 --> 00:04:13.030]   He
[00:04:13.030 --> 00:04:13.050]  ard
[00:04:13.050 --> 00:04:13.250]   them
[00:04:13.250 --> 00:04:13.450]   over
[00:04:13.450 --> 00:04:13.860]   talking
[00:04:13.860 --> 00:04:13.900]   in
[00:04:13.900 --> 00:04:14.100]   line
[00:04:14.100 --> 00:04:14.200]   or
[00:04:14.200 --> 00:04:14.400]   talk
[00:04:14.400 --> 00:04:14.530]   to
[00:04:14.530 --> 00:04:14.660]   her
[00:04:14.660 --> 00:04:14.750]   we
[00:04:14.750 --> 00:04:14.900]  're
[00:04:14.900 --> 00:04:15.110]   just
[00:04:15.110 --> 00:04:15.450]   talking
[00:04:15.450 --> 00:04:15.550]   in
[00:04:15.550 --> 00:04:15.760]   line
[00:04:15.760 --> 00:04:16.200]   somewhere
[00:04:16.200 --> 00:04:16.420]   and
[00:04:16.420 --> 00:04:16.550]   they
[00:04:16.550 --> 00:04:16.700]  're
[00:04:16.700 --> 00:04:16.900]   like
[00:04:16.900 --> 00:04:17.100]   yeah
[00:04:17.100 --> 00:04:17.250]   you
[00:04:17.250 --> 00:04:17.450]   know
[00:04:17.450 --> 00:04:17.550]   we
[00:04:17.550 --> 00:04:17.700]   don
[00:04:17.700 --> 00:04:17.800]  't
[00:04:17.800 --> 00:04:18.260]   really
[00:04:18.260 --> 00:04:18.400]   really
[00:04:18.400 --> 00:04:18.600]   that
[00:04:18.600 --> 00:04:18.700]  's
[00:04:18.700 --> 00:04:18.850]   all
[00:04:18.850 --> 00:04:19.000]   was
[00:04:19.000 --> 00:04:19.280]  .
[00:04:19.280 --> 00:04:19.570]   But
[00:04:19.570 --> 00:04:19.750]   what
[00:04:19.750 --> 00:04:19.970]   are
[00:04:19.970 --> 00:04:20.170]   the
[00:04:20.170 --> 00:04:20.570]   girls
[00:04:20.570 --> 00:04:20.830]   think
[00:04:20.830 --> 00:04:20.890]   i
[00:04:20.890 --> 00:04:21.140]   mean
[00:04:21.140 --> 00:04:21.350]   how
[00:04:21.350 --> 00:04:21.620]   do
[00:04:21.620 --> 00:04:21.760]   they
[00:04:21.760 --> 00:04:22.030]   cope
[00:04:22.030 --> 00:04:22.300]   with
[00:04:22.300 --> 00:04:22.360]   a
[00:04:22.360 --> 00:04:22.910]   three
[00:04:22.910 --> 00:04:22.970]   hour
[00:04:22.970 --> 00:04:23.240]   wait
[00:04:23.240 --> 00:04:23.560]  .
[00:04:23.560 --> 00:04:24.100]   Well
[00:04:24.100 --> 00:04:24.210]   that
[00:04:24.210 --> 00:04:24.240]   be
[00:04:24.240 --> 00:04:24.290]   a
[00:04:24.290 --> 00:04:24.900]   nightmare
[00:04:24.900 --> 00:04:25.100]   for
[00:04:25.100 --> 00:04:25.680]   them
[00:04:25.680 --> 00:04:25.720]   right
[00:04:25.720 --> 00:04:25.770]   i
[00:04:25.770 --> 00:04:26.230]   mean
[00:04:26.230 --> 00:04:26.450]   little
[00:04:26.450 --> 00:04:26.720]   kids
[00:04:26.720 --> 00:04:26.850]   do
[00:04:26.850 --> 00:04:27.050]   not
[00:04:27.050 --> 00:04:27.180]   do
[00:04:27.180 --> 00:04:27.450]   what
[00:04:27.450 --> 00:04:27.650]   you
[00:04:27.650 --> 00:04:27.780]   do
[00:04:27.780 --> 00:04:28.080]  .
[00:04:28.080 --> 00:04:28.610]   We
[00:04:28.610 --> 00:04:28.650]   actually
[00:04:28.650 --> 00:04:28.820]   had
[00:04:28.820 --> 00:04:28.930]   we
[00:04:28.930 --> 00:04:29.160]   just
[00:04:29.160 --> 00:04:29.390]   didn
[00:04:29.390 --> 00:04:29.530]  't
[00:04:29.530 --> 00:04:29.610]   do
[00:04:29.610 --> 00:04:29.780]   the
[00:04:29.780 --> 00:04:30.160]   frozen
[00:04:30.160 --> 00:04:30.400]   thing
[00:04:30.400 --> 00:04:30.570]   and
[00:04:30.570 --> 00:04:30.680]   we
[00:04:30.680 --> 00:04:31.170]   actually
[00:04:31.170 --> 00:04:31.370]   just
[00:04:31.370 --> 00:04:31.540]   got
[00:04:31.540 --> 00:04:31.820]   there
[00:04:31.820 --> 00:04:32.240]   early
[00:04:32.240 --> 00:04:32.270]   the
[00:04:32.270 --> 00:04:32.500]   next
[00:04:32.500 --> 00:04:32.670]   day
[00:04:32.670 --> 00:04:32.780]   we
[00:04:32.780 --> 00:04:33.010]   were
[00:04:33.010 --> 00:04:33.350]   really
[00:04:33.350 --> 00:04:33.630]   lucky
[00:04:33.630 --> 00:04:33.860]   that
[00:04:33.860 --> 00:04:33.970]   we
[00:04:33.970 --> 00:04:34.140]   did
[00:04:34.140 --> 00:04:34.340]   all
[00:04:34.340 --> 00:04:34.540]   your
[00:04:34.540 --> 00:04:34.820]   home
[00:04:34.820 --> 00:04:35.170]   watches
[00:04:35.170 --> 00:04:35.400]   ride
[00:04:35.400 --> 00:04:35.570]   you
[00:04:35.570 --> 00:04:35.800]   know
[00:04:35.800 --> 00:04:35.910]   it
[00:04:35.910 --> 00:04:36.020]  's
[00:04:36.020 --> 00:04:36.250]   like
[00:04:36.250 --> 00:04:36.580]   five
[00:04:36.580 --> 00:04:36.650]   ten
[00:04:36.650 --> 00:04:36.990]   minute
[00:04:36.990 --> 00:04:37.220]   ride
[00:04:37.220 --> 00:04:37.560]   minute
[00:04:37.560 --> 00:04:37.730]   you
[00:04:37.730 --> 00:04:38.190]   know
[00:04:38.190 --> 00:04:38.190]   wait
[00:04:38.190 --> 00:04:38.360]   we
[00:04:38.360 --> 00:04:38.470]   did
[00:04:38.470 --> 00:04:38.520]   a
[00:04:38.520 --> 00:04:38.800]   bunch
[00:04:38.800 --> 00:04:38.930]   of
[00:04:38.930 --> 00:04:39.140]   that
[00:04:39.140 --> 00:04:39.290]  's
[00:04:39.290 --> 00:04:39.360]   we
[00:04:39.360 --> 00:04:39.530]   got
[00:04:39.530 --> 00:04:39.760]   real
[00:04:39.760 --> 00:04:40.040]   lucky
[00:04:40.040 --> 00:04:40.210]   did
[00:04:40.210 --> 00:04:40.260]   a
[00:04:40.260 --> 00:04:40.430]   lot
[00:04:40.430 --> 00:04:40.540]   of
[00:04:40.540 --> 00:04:41.000]  .
[00:04:41.400 --> 00:04:41.400]  
[00:04:41.400 --> 00:04:41.670]   We
[00:04:41.670 --> 00:04:41.770]   did
[00:04:41.770 --> 00:04:42.020]   ton
[00:04:42.020 --> 00:04:42.140]   of
[00:04:42.140 --> 00:04:42.500]   stuff
[00:04:42.500 --> 00:04:43.020]   and
[00:04:43.020 --> 00:04:43.030]   then
[00:04:43.030 --> 00:04:43.100]   i
[00:04:43.100 --> 00:04:43.250]  'm
[00:04:43.250 --> 00:04:43.550]   late
[00:04:43.550 --> 00:04:43.700]   in
[00:04:43.700 --> 00:04:44.400]   the
[00:04:44.400 --> 00:04:44.590]   afternoon
[00:04:44.590 --> 00:04:44.740]   we
[00:04:44.740 --> 00:04:45.040]   took
[00:04:45.040 --> 00:04:45.110]   a
[00:04:45.110 --> 00:04:45.480]   break
[00:04:45.480 --> 00:04:45.720]   and
[00:04:45.720 --> 00:04:45.850]   as
[00:04:45.850 --> 00:04:46.020]   it
[00:04:46.020 --> 00:04:46.450]   turned
[00:04:46.450 --> 00:04:46.670]   out
[00:04:46.670 --> 00:04:46.960]   our
[00:04:46.960 --> 00:04:47.260]   hotel
[00:04:47.260 --> 00:04:47.350]   which
[00:04:47.350 --> 00:04:47.980]   was
[00:04:47.980 --> 00:04:48.180]   just
[00:04:48.180 --> 00:04:48.370]   two
[00:04:48.370 --> 00:04:48.820]   blocks
[00:04:48.820 --> 00:04:49.120]   away
[00:04:49.120 --> 00:04:49.480]  .
[00:04:49.480 --> 00:04:49.510]   Was
[00:04:49.510 --> 00:04:49.920]   this
[00:04:49.920 --> 00:04:50.120]   how
[00:04:50.120 --> 00:04:50.480]  ard
[00:04:50.480 --> 00:04:50.570]   john
[00:04:50.570 --> 00:04:50.760]  son
[00:04:50.760 --> 00:04:50.890]  's
[00:04:50.890 --> 00:04:51.200]   hotel
[00:04:51.200 --> 00:04:51.400]   and
[00:04:51.400 --> 00:04:51.590]   had
[00:04:51.590 --> 00:04:51.780]   its
[00:04:51.780 --> 00:04:52.040]   own
[00:04:52.040 --> 00:04:52.290]   water
[00:04:52.290 --> 00:04:52.630]   park
[00:04:52.630 --> 00:04:52.810]   with
[00:04:52.810 --> 00:04:53.140]   water
[00:04:53.140 --> 00:04:53.510]   slides
[00:04:53.510 --> 00:04:53.740]   and
[00:04:53.740 --> 00:04:54.070]   water
[00:04:54.070 --> 00:04:54.220]   can
[00:04:54.220 --> 00:04:54.350]  't
[00:04:54.350 --> 00:04:54.610]   wait
[00:04:54.610 --> 00:04:54.740]   so
[00:04:54.740 --> 00:04:54.930]   you
[00:04:54.930 --> 00:04:55.190]   went
[00:04:55.190 --> 00:04:55.320]   to
[00:04:55.320 --> 00:04:55.450]   or
[00:04:55.450 --> 00:04:55.770]  lando
[00:04:55.770 --> 00:04:55.950]   did
[00:04:55.950 --> 00:04:56.590]   you
[00:04:56.590 --> 00:04:56.750]   know
[00:04:56.750 --> 00:04:57.070]   no
[00:04:57.070 --> 00:04:57.200]   oh
[00:04:57.200 --> 00:04:57.420]   this
[00:04:57.420 --> 00:04:57.560]   is
[00:04:57.560 --> 00:04:57.690]   my
[00:04:57.690 --> 00:04:58.260]   system
[00:04:58.260 --> 00:04:58.370]   that
[00:04:58.370 --> 00:04:58.470]  's
[00:04:58.470 --> 00:04:58.680]   what
[00:04:58.680 --> 00:04:58.730]   i
[00:04:58.730 --> 00:04:58.830]  'm
[00:04:58.830 --> 00:04:59.140]   saying
[00:04:59.140 --> 00:04:59.250]   so
[00:04:59.250 --> 00:04:59.520]   super
[00:04:59.520 --> 00:04:59.680]   you
[00:04:59.680 --> 00:04:59.950]   would
[00:04:59.950 --> 00:05:00.160]   stay
[00:05:00.160 --> 00:05:00.260]   in
[00:05:00.260 --> 00:05:00.310]   a
[00:05:00.310 --> 00:05:00.570]   hotel
[00:05:00.570 --> 00:05:00.850]   right
[00:05:00.850 --> 00:05:01.060]   yeah
[00:05:01.060 --> 00:05:01.270]   yeah
[00:05:01.270 --> 00:05:01.470]   well
[00:05:01.470 --> 00:05:01.690]   yeah
[00:05:01.690 --> 00:05:01.740]   i
[00:05:01.740 --> 00:05:01.950]   mean
[00:05:01.950 --> 00:05:02.000]   i
[00:05:02.000 --> 00:05:02.100]  'm
[00:05:02.100 --> 00:05:02.260]   not
[00:05:02.260 --> 00:05:02.530]   going
[00:05:02.530 --> 00:05:02.630]   to
[00:05:02.630 --> 00:05:02.730]   go
[00:05:02.730 --> 00:05:02.890]   for
[00:05:02.890 --> 00:05:02.940]   a
[00:05:02.940 --> 00:05:03.100]   day
[00:05:03.100 --> 00:05:03.310]   trip
[00:05:03.310 --> 00:05:03.360]   i
