
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:02:47.640 --> 00:02:47.840]   issue
[00:02:47.840 --> 00:02:47.970]  .
[00:02:47.970 --> 00:02:48.100]   The
[00:02:48.100 --> 00:02:48.230]   car
[00:02:48.230 --> 00:02:48.310]  's
[00:02:48.310 --> 00:02:48.440]   not
[00:02:48.440 --> 00:02:48.560]   dev
[00:02:48.560 --> 00:02:48.830]  alu
[00:02:48.830 --> 00:02:48.830]  ing
[00:02:48.830 --> 00:02:49.170]  .
[00:02:49.170 --> 00:02:49.280]   And
[00:02:49.280 --> 00:02:49.510]   we
[00:02:49.510 --> 00:02:50.050]   then
[00:02:50.050 --> 00:02:50.360]   free
[00:02:50.360 --> 00:02:50.420]   up
[00:02:50.420 --> 00:02:50.720]   the
[00:02:50.720 --> 00:02:51.080]   kind
[00:02:51.080 --> 00:02:51.270]   of
[00:02:51.270 --> 00:02:51.350]   $
[00:02:51.350 --> 00:02:52.210]  750
[00:02:52.210 --> 00:02:52.440]   per
[00:02:52.440 --> 00:02:53.000]   month
[00:02:53.000 --> 00:02:53.000]  .
[00:02:53.000 --> 00:02:53.240]   That
[00:02:53.240 --> 00:02:53.370]   we
[00:02:53.370 --> 00:02:53.450]  ,
[00:02:53.450 --> 00:02:53.850]   instead
[00:02:53.850 --> 00:02:53.960]   of
[00:02:53.960 --> 00:02:54.300]   having
[00:02:54.300 --> 00:02:54.460]   to
[00:02:54.460 --> 00:02:54.580]   pay
[00:02:54.580 --> 00:02:54.630]   $
[00:02:54.630 --> 00:02:55.200]  750
[00:02:55.200 --> 00:02:55.310]   a
[00:02:55.310 --> 00:02:55.480]   month
[00:02:55.480 --> 00:02:55.880]   because
[00:02:55.880 --> 00:02:56.110]   when
[00:02:56.110 --> 00:02:56.280]   you
[00:02:56.280 --> 00:02:56.630]   figure
[00:02:56.630 --> 00:02:56.730]   in
[00:02:56.730 --> 00:02:57.000]   gas
[00:02:57.000 --> 00:02:57.080]  ,
[00:02:57.080 --> 00:02:57.200]   and
[00:02:57.200 --> 00:02:57.370]   when
[00:02:57.370 --> 00:02:57.500]   you
[00:02:57.500 --> 00:02:57.800]   figure
[00:02:57.800 --> 00:02:57.820]   in
[00:02:57.820 --> 00:02:57.980]   the
[00:02:57.980 --> 00:02:58.100]   $
[00:02:58.100 --> 00:02:58.350]  6
[00:02:58.350 --> 00:02:58.400]  50
[00:02:58.400 --> 00:02:58.640]   monthly
[00:02:58.640 --> 00:02:59.000]   payment
[00:02:59.000 --> 00:03:00.000]  -
[00:03:00.000 --> 00:03:00.150]   And
[00:03:00.150 --> 00:03:00.590]   insurance
[00:03:00.590 --> 00:03:01.000]   probably
[00:03:01.000 --> 00:03:01.000]  .
[00:03:01.000 --> 00:03:01.130]   And
[00:03:01.130 --> 00:03:01.560]   insurance
[00:03:01.560 --> 00:03:01.620]  ,
[00:03:01.620 --> 00:03:01.840]   right
[00:03:01.840 --> 00:03:02.000]  .
[00:03:02.000 --> 00:03:02.450]   Exactly
[00:03:02.450 --> 00:03:02.680]  .
[00:03:02.680 --> 00:03:02.770]   So
[00:03:02.770 --> 00:03:02.900]   we
[00:03:02.900 --> 00:03:03.090]  've
[00:03:03.090 --> 00:03:03.290]   now
[00:03:03.290 --> 00:03:03.650]   freed
[00:03:03.650 --> 00:03:03.730]   up
[00:03:03.730 --> 00:03:03.790]   $
[00:03:03.790 --> 00:03:03.960]  750
[00:03:03.960 --> 00:03:04.430]   a
[00:03:04.430 --> 00:03:04.750]   month
[00:03:04.750 --> 00:03:05.210]  .
[00:03:05.210 --> 00:03:05.290]   Even
[00:03:05.290 --> 00:03:05.530]   though
[00:03:05.530 --> 00:03:05.630]   we
[00:03:05.630 --> 00:03:05.790]  've
[00:03:05.790 --> 00:03:06.010]   lost
[00:03:06.010 --> 00:03:06.040]   $
[00:03:06.040 --> 00:03:06.210]  7
[00:03:06.210 --> 00:03:06.330]  ,
[00:03:06.330 --> 00:03:07.000]  000
[00:03:07.000 --> 00:03:07.000]  .
[00:03:07.000 --> 00:03:07.190]   Now
[00:03:07.190 --> 00:03:07.300]   did
[00:03:07.300 --> 00:03:07.560]   you
[00:03:07.560 --> 00:03:07.790]   already
[00:03:07.790 --> 00:03:07.940]   pay
[00:03:07.940 --> 00:03:08.100]   the
[00:03:08.100 --> 00:03:08.140]   $
[00:03:08.140 --> 00:03:08.280]  7
[00:03:08.280 --> 00:03:08.370]  ,
[00:03:08.370 --> 00:03:08.810]  000
[00:03:08.810 --> 00:03:09.000]  ?
[00:03:09.000 --> 00:03:09.000]  
[00:03:09.000 --> 00:03:09.420]   Yep
[00:03:09.420 --> 00:03:09.660]  .
[00:03:09.660 --> 00:03:10.060]   De
[00:03:10.060 --> 00:03:10.210]  alt
[00:03:10.210 --> 00:03:11.000]   with
[00:03:11.000 --> 00:03:11.000]  .
[00:03:11.000 --> 00:03:11.000]   Done
[00:03:11.000 --> 00:03:11.000]  .
[00:03:11.000 --> 00:03:11.250]   Wow
[00:03:11.250 --> 00:03:11.490]  .
[00:03:11.490 --> 00:03:11.690]   So
[00:03:11.690 --> 00:03:11.900]   now
[00:03:11.900 --> 00:03:12.060]  ,
[00:03:12.060 --> 00:03:12.380]   who
[00:03:12.380 --> 00:03:12.470]  'd
[00:03:12.470 --> 00:03:12.720]   you
[00:03:12.720 --> 00:03:13.050]   sell
[00:03:13.050 --> 00:03:13.300]   the
[00:03:13.300 --> 00:03:13.550]   car
[00:03:13.550 --> 00:03:14.000]   to
[00:03:14.000 --> 00:03:14.000]  ?
[00:03:14.000 --> 00:03:14.500]   Car
[00:03:14.500 --> 00:03:14.790]  Max
[00:03:14.790 --> 00:03:15.000]  .
[00:03:15.000 --> 00:03:15.420]   Oh
[00:03:15.420 --> 00:03:15.500]   really
[00:03:15.500 --> 00:03:15.650]  ?
[00:03:15.650 --> 00:03:15.680]   So
[00:03:15.680 --> 00:03:15.840]   you
[00:03:15.840 --> 00:03:16.100]   just
[00:03:16.100 --> 00:03:16.260]   took
[00:03:16.260 --> 00:03:16.360]   it
[00:03:16.360 --> 00:03:16.460]   to
[00:03:16.460 --> 00:03:16.620]   Car
[00:03:16.620 --> 00:03:16.790]  Max
[00:03:16.790 --> 00:03:16.960]   and
[00:03:16.960 --> 00:03:17.100]   got
[00:03:17.100 --> 00:03:17.200]   it
[00:03:17.200 --> 00:03:17.420]   done
[00:03:17.420 --> 00:03:17.620]   with
[00:03:17.620 --> 00:03:18.000]   because
[00:03:18.000 --> 00:03:18.160]   you
[00:03:18.160 --> 00:03:18.480]   couldn
[00:03:18.480 --> 00:03:18.580]  't
[00:03:18.580 --> 00:03:18.790]   find
[00:03:18.790 --> 00:03:19.060]  -
[00:03:19.060 --> 00:03:19.100]   you
[00:03:19.100 --> 00:03:19.240]   were
[00:03:19.240 --> 00:03:19.450]   unable
[00:03:19.450 --> 00:03:19.520]   to
[00:03:19.520 --> 00:03:19.660]   find
[00:03:19.660 --> 00:03:19.690]   a
[00:03:19.690 --> 00:03:19.860]   buyer
[00:03:19.860 --> 00:03:20.000]  ?
[00:03:20.000 --> 00:03:20.130]   It
[00:03:20.130 --> 00:03:20.320]   was
[00:03:20.320 --> 00:03:20.710]   really
[00:03:20.710 --> 00:03:21.360]   difficult
[00:03:21.360 --> 00:03:21.420]   to
[00:03:21.420 --> 00:03:21.680]   find
[00:03:21.680 --> 00:03:21.740]   a
[00:03:21.740 --> 00:03:22.060]   buyer
[00:03:22.060 --> 00:03:22.450]   online
[00:03:22.450 --> 00:03:22.650]   and
[00:03:22.650 --> 00:03:22.700]   I
[00:03:22.700 --> 00:03:22.890]   was
[00:03:22.890 --> 00:03:23.370]   amazed
[00:03:23.370 --> 00:03:23.540]   that
[00:03:23.540 --> 00:03:23.750]   Car
[00:03:23.750 --> 00:03:24.000]  Max
[00:03:24.000 --> 00:03:24.000]  -
[00:03:24.000 --> 00:03:24.450]   The
[00:03:24.450 --> 00:03:24.760]   Car
[00:03:24.760 --> 00:03:25.110]  Max
[00:03:25.110 --> 00:03:25.350]   is
[00:03:25.350 --> 00:03:26.000]   this
[00:03:26.000 --> 00:03:26.030]  -
[00:03:26.030 --> 00:03:26.040]   I
[00:03:26.040 --> 00:03:26.170]   don
[00:03:26.170 --> 00:03:26.290]  't
[00:03:26.290 --> 00:03:26.440]   know
[00:03:26.440 --> 00:03:26.580]  ,
[00:03:26.580 --> 00:03:26.660]   for
[00:03:26.660 --> 00:03:26.930]   anyone
[00:03:26.930 --> 00:03:27.020]   in
[00:03:27.020 --> 00:03:27.170]   the
[00:03:27.170 --> 00:03:27.240]   UK
[00:03:27.240 --> 00:03:27.370]   who
[00:03:27.370 --> 00:03:27.460]  's
[00:03:27.460 --> 00:03:27.590]   not
[00:03:27.590 --> 00:03:28.000]   America
[00:03:28.000 --> 00:03:28.650]  ,
[00:03:28.650 --> 00:03:28.820]   buying
[00:03:28.820 --> 00:03:28.980]   cars
[00:03:28.980 --> 00:03:29.810]   everywhere
[00:03:29.810 --> 00:03:30.140]   else
[00:03:30.140 --> 00:03:30.310]   in
[00:03:30.310 --> 00:03:30.550]   the
[00:03:30.550 --> 00:03:31.000]   world
[00:03:31.000 --> 00:03:31.080]   is
[00:03:31.080 --> 00:03:31.500]   different
[00:03:31.500 --> 00:03:31.550]   to
[00:03:31.550 --> 00:03:31.850]   America
[00:03:31.850 --> 00:03:32.000]  .
[00:03:32.000 --> 00:03:32.080]  
[00:03:32.080 --> 00:03:32.620]   Right
[00:03:32.620 --> 00:03:33.000]  ?
[00:03:33.000 --> 00:03:33.240]   Bu
[00:03:33.240 --> 00:03:33.530]  ying
[00:03:33.530 --> 00:03:33.590]   a
[00:03:33.590 --> 00:03:33.850]   car
[00:03:33.850 --> 00:03:34.020]   in
[00:03:34.020 --> 00:03:34.650]   America
[00:03:34.650 --> 00:03:34.790]   is
[00:03:34.790 --> 00:03:34.870]   a
[00:03:34.870 --> 00:03:35.210]   very
[00:03:35.210 --> 00:03:35.810]   strange
[00:03:35.810 --> 00:03:36.670]   experience
[00:03:36.670 --> 00:03:37.000]  .
[00:03:37.000 --> 00:03:37.170]   It
[00:03:37.170 --> 00:03:37.340]  's
[00:03:37.340 --> 00:03:37.540]   this
[00:03:37.540 --> 00:03:38.280]   real
[00:03:38.280 --> 00:03:38.620]   intense
[00:03:38.620 --> 00:03:38.780]   ha
[00:03:38.780 --> 00:03:38.940]  gg
[00:03:38.940 --> 00:03:39.120]  le
[00:03:39.120 --> 00:03:40.000]   experience
[00:03:40.000 --> 00:03:40.000]  .
[00:03:40.000 --> 00:03:40.180]   It
[00:03:40.180 --> 00:03:40.340]  's
[00:03:40.340 --> 00:03:40.690]   this
[00:03:40.690 --> 00:03:40.750]  -
[00:03:40.750 --> 00:03:41.090]   like
[00:03:41.090 --> 00:03:41.340]   the
[00:03:41.340 --> 00:03:41.760]   sales
[00:03:41.760 --> 00:03:42.320]   people
[00:03:42.320 --> 00:03:42.950]   pressure
[00:03:42.950 --> 00:03:43.200]   you
[00:03:43.200 --> 00:03:43.370]   so
[00:03:43.370 --> 00:03:43.710]   much
[00:03:43.710 --> 00:03:44.000]  .
[00:03:44.000 --> 00:03:44.090]   It
[00:03:44.090 --> 00:03:44.190]  's
[00:03:44.190 --> 00:03:44.410]   like
[00:03:44.410 --> 00:03:44.450]  ,
[00:03:44.450 --> 00:03:44.490]   "
[00:03:44.490 --> 00:03:44.670]  Oh
[00:03:44.670 --> 00:03:44.690]   my
[00:03:44.690 --> 00:03:44.800]   god
[00:03:44.800 --> 00:03:45.120]  ."
[00:03:45.120 --> 00:03:45.200]   It
[00:03:45.200 --> 00:03:45.240]  's
[00:03:45.240 --> 00:03:45.470]   like
[00:03:45.470 --> 00:03:45.730]   they
[00:03:45.730 --> 00:03:46.000]   come
[00:03:46.000 --> 00:03:46.260]   right
[00:03:46.260 --> 00:03:46.500]   down
[00:03:46.500 --> 00:03:46.670]   on
[00:03:46.670 --> 00:03:46.800]   you
[00:03:46.800 --> 00:03:47.000]  .
[00:03:47.000 --> 00:03:47.240]   Yeah
[00:03:47.240 --> 00:03:47.620]  ,
[00:03:47.620 --> 00:03:47.860]   everyone
[00:03:47.860 --> 00:03:48.170]   hates
[00:03:48.170 --> 00:03:48.550]   buying
[00:03:48.550 --> 00:03:48.790]   cars
[00:03:48.790 --> 00:03:49.000]  .
[00:03:49.000 --> 00:03:49.140]   So
[00:03:49.140 --> 00:03:49.460]   there
[00:03:49.460 --> 00:03:49.590]  's
[00:03:49.590 --> 00:03:49.860]   this
[00:03:49.860 --> 00:03:50.060]   one
[00:03:50.060 --> 00:03:50.530]   company
[00:03:50.530 --> 00:03:50.660]   in
[00:03:50.660 --> 00:03:51.130]   America
[00:03:51.130 --> 00:03:51.420]   that
[00:03:51.420 --> 00:03:51.670]   does
[00:03:51.670 --> 00:03:51.800]   it
[00:03:51.800 --> 00:03:52.000]   the
[00:03:52.000 --> 00:03:52.540]   European
[00:03:52.540 --> 00:03:52.840]   way
[00:03:52.840 --> 00:03:53.000]  .
[00:03:53.000 --> 00:03:53.420]   And
[00:03:53.420 --> 00:03:54.700]   basically
[00:03:54.700 --> 00:03:55.100]  ,
[00:03:55.100 --> 00:03:55.200]   it
[00:03:55.200 --> 00:03:55.290]  's
[00:03:55.290 --> 00:03:55.510]   called
[00:03:55.510 --> 00:03:55.660]   Car
[00:03:55.660 --> 00:03:55.810]  Max
[00:03:55.810 --> 00:03:56.000]  .
[00:03:56.000 --> 00:03:56.020]  
[00:03:56.020 --> 00:03:56.320]   And
[00:03:56.320 --> 00:03:56.460]   they
[00:03:56.460 --> 00:03:56.650]  've
[00:03:56.650 --> 00:03:56.850]   got
[00:03:56.850 --> 00:03:56.910]   a
[00:03:56.910 --> 00:03:57.200]   lot
[00:03:57.200 --> 00:03:57.240]   of
[00:03:57.240 --> 00:03:57.750]   branches
[00:03:57.750 --> 00:03:58.210]   and
[00:03:58.210 --> 00:03:58.230]   they
[00:03:58.230 --> 00:03:58.490]   just
[00:03:58.490 --> 00:03:58.690]   say
[00:03:58.690 --> 00:03:58.820]  ,
[00:03:58.820 --> 00:03:58.880]   "
[00:03:58.880 --> 00:03:59.010]  We
[00:03:59.010 --> 00:03:59.240]   don
[00:03:59.240 --> 00:03:59.340]  't
[00:03:59.340 --> 00:03:59.470]   ha
[00:03:59.470 --> 00:03:59.640]  gg
[00:03:59.640 --> 00:03:59.720]  le
[00:03:59.720 --> 00:04:00.130]  .
[00:04:00.130 --> 00:04:00.200]   The
[00:04:00.200 --> 00:04:00.530]   price
[00:04:00.530 --> 00:04:00.800]   that
[00:04:00.800 --> 00:04:00.920]  's
[00:04:00.920 --> 00:04:01.250]   on
[00:04:01.250 --> 00:04:01.360]   the
[00:04:01.360 --> 00:04:01.640]   window
[00:04:01.640 --> 00:04:01.770]   is
[00:04:01.770 --> 00:04:01.970]   our
[00:04:01.970 --> 00:04:02.350]   lowest
[00:04:02.350 --> 00:04:02.770]   price
[00:04:02.770 --> 00:04:03.000]  ."
[00:04:03.000 --> 00:04:03.060]   And
[00:04:03.060 --> 00:04:03.200]   so
[00:04:03.200 --> 00:04:03.530]   you
[00:04:03.530 --> 00:04:03.860]   can
[00:04:03.860 --> 00:04:04.000]   just
[00:04:04.000 --> 00:04:04.270]   kind
[00:04:04.270 --> 00:04:04.430]   of
[00:04:04.430 --> 00:04:04.670]   walk
[00:04:04.670 --> 00:04:04.820]   in
[00:04:04.820 --> 00:04:05.130]   there
[00:04:05.130 --> 00:04:05.320]   and
[00:04:05.320 --> 00:04:05.660]   just
[00:04:05.660 --> 00:04:05.800]   buy
[00:04:05.800 --> 00:04:05.890]   a
[00:04:05.890 --> 00:04:06.060]   car
[00:04:06.060 --> 00:04:06.420]   and
[00:04:06.420 --> 00:04:06.460]   job
[00:04:06.460 --> 00:04:06.730]   done
[00:04:06.730 --> 00:04:07.000]  .
[00:04:07.000 --> 00:04:07.180]   But
[00:04:07.180 --> 00:04:07.330]   they
[00:04:07.330 --> 00:04:07.560]   do
[00:04:07.560 --> 00:04:07.750]   the
[00:04:07.750 --> 00:04:07.770]   same
[00:04:07.770 --> 00:04:07.990]   thing
[00:04:07.990 --> 00:04:08.080]  ,
[00:04:08.080 --> 00:04:08.270]   what
[00:04:08.270 --> 00:04:08.310]   I
[00:04:08.310 --> 00:04:08.500]   just
[00:04:08.500 --> 00:04:08.740]   found
[00:04:08.740 --> 00:04:08.880]   out
[00:04:08.880 --> 00:04:09.020]  ,
[00:04:09.020 --> 00:04:09.060]   is
[00:04:09.060 --> 00:04:09.250]   they
[00:04:09.250 --> 00:04:09.340]   do
[00:04:09.340 --> 00:04:09.480]   the
[00:04:09.480 --> 00:04:09.670]   same
[00:04:09.670 --> 00:04:09.910]   thing
[00:04:09.910 --> 00:04:10.050]   for
[00:04:10.050 --> 00:04:10.390]   selling
[00:04:10.390 --> 00:04:10.580]   your
[00:04:10.580 --> 00:04:10.740]   car
[00:04:10.740 --> 00:04:11.000]  .
[00:04:11.000 --> 00:04:11.130]   You
[00:04:11.130 --> 00:04:11.260]   can
[00:04:11.260 --> 00:04:11.430]   just
[00:04:11.430 --> 00:04:11.600]   walk
[00:04:11.600 --> 00:04:11.680]   in
[00:04:11.680 --> 00:04:11.820]   and
[00:04:11.820 --> 00:04:11.980]   they
[00:04:11.980 --> 00:04:12.160]   will
[00:04:12.160 --> 00:04:12.410]   always
[00:04:12.410 --> 00:04:12.550]   buy
[00:04:12.550 --> 00:04:12.710]   your
[00:04:12.710 --> 00:04:12.830]   car
[00:04:12.830 --> 00:04:13.000]  .
[00:04:13.000 --> 00:04:13.200]   They
[00:04:13.200 --> 00:04:13.400]   will
[00:04:13.400 --> 00:04:13.700]   always
[00:04:13.700 --> 00:04:13.900]   give
[00:04:13.900 --> 00:04:14.050]   you
[00:04:14.050 --> 00:04:14.200]   the
[00:04:14.200 --> 00:04:14.450]   faire
[00:04:14.450 --> 00:04:14.550]  st
[00:04:14.550 --> 00:04:14.800]   price
[00:04:14.800 --> 00:04:15.000]  .
[00:04:15.000 --> 00:04:15.300]   But
[00:04:15.300 --> 00:04:15.320]   you
[00:04:15.320 --> 00:04:15.500]   know
[00:04:15.500 --> 00:04:15.630]  ,
[00:04:15.630 --> 00:04:15.750]   the
[00:04:15.750 --> 00:04:16.050]   faire
[00:04:16.050 --> 00:04:16.100]  st
[00:04:16.100 --> 00:04:16.560]   wholesale
[00:04:16.560 --> 00:04:16.880]   price
[00:04:16.880 --> 00:04:17.000]  .
[00:04:17.000 --> 00:04:18.000]   Right
[00:04:18.000 --> 00:04:18.000]  .
[00:04:18.000 --> 00:04:18.150]   And
[00:04:18.150 --> 00:04:18.350]   they
[00:04:18.350 --> 00:04:18.540]   deal
[00:04:18.540 --> 00:04:18.750]   with
[00:04:18.750 --> 00:04:18.900]   the
[00:04:18.900 --> 00:04:19.150]   whole
[00:04:19.150 --> 00:04:19.840]   reconciliation
[00:04:19.840 --> 00:04:20.000]  .
[00:04:20.000 --> 00:04:20.150]   You
[00:04:20.150 --> 00:04:20.360]   just
[00:04:20.360 --> 00:04:20.570]   give
[00:04:20.570 --> 00:04:20.780]   them
[00:04:20.780 --> 00:04:20.930]   the
[00:04:20.930 --> 00:04:21.000]  -
[00:04:21.000 --> 00:04:21.330]   you
[00:04:21.330 --> 00:04:21.770]   know
[00:04:21.770 --> 00:04:22.000]  ,
[00:04:22.000 --> 00:04:22.260]   you
[00:04:22.260 --> 00:04:22.600]   give
[00:04:22.600 --> 00:04:22.940]   them
[00:04:22.940 --> 00:04:23.200]   the
[00:04:23.200 --> 00:04:23.630]   short
[00:04:23.630 --> 00:04:24.000]  fall
[00:04:24.000 --> 00:04:24.120]   and
[00:04:24.120 --> 00:04:24.280]   they
[00:04:24.280 --> 00:04:24.440]   deal
[00:04:24.440 --> 00:04:24.600]   with
[00:04:24.600 --> 00:04:24.720]   the
[00:04:24.720 --> 00:04:24.880]   bank
[00:04:24.880 --> 00:04:25.000]  .
[00:04:25.000 --> 00:04:25.000]  
[00:04:25.000 --> 00:04:25.360]   So
[00:04:25.360 --> 00:04:25.450]   they
[00:04:25.450 --> 00:04:25.490]   do
[00:04:25.490 --> 00:04:25.670]   all
[00:04:25.670 --> 00:04:25.850]   the
[00:04:25.850 --> 00:04:26.450]   paperwork
[00:04:26.450 --> 00:04:26.570]   as
[00:04:26.570 --> 00:04:26.780]   well
[00:04:26.780 --> 00:04:27.000]  .
[00:04:27.000 --> 00:04:27.110]   Wow
[00:04:27.110 --> 00:04:27.360]  ,
[00:04:27.360 --> 00:04:27.420]   that
[00:04:27.420 --> 00:04:27.440]  's
[00:04:27.440 --> 00:04:27.850]   convenient
[00:04:27.850 --> 00:04:28.000]  .
[00:04:28.000 --> 00:04:28.560]   Because
[00:04:28.560 --> 00:04:28.930]   that
[00:04:28.930 --> 00:04:29.560]   could
[00:04:29.560 --> 00:04:29.600]   have
[00:04:29.600 --> 00:04:29.870]   been
[00:04:29.870 --> 00:04:29.940]   a
[00:04:29.940 --> 00:04:30.170]   big
[00:04:30.170 --> 00:04:30.500]   mess
[00:04:30.500 --> 00:04:30.710]   for
[00:04:30.710 --> 00:04:31.000]   you
[00:04:31.000 --> 00:04:31.000]  .
[00:04:31.000 --> 00:04:31.570]   Mass
[00:04:31.570 --> 00:04:32.000]  ive
[00:04:32.000 --> 00:04:32.000]  .
[00:04:32.000 --> 00:04:32.050]   If
[00:04:32.050 --> 00:04:32.110]   you
[00:04:32.110 --> 00:04:32.260]   tried
[00:04:32.260 --> 00:04:32.300]   to
[00:04:32.300 --> 00:04:32.350]   sell
[00:04:32.350 --> 00:04:32.390]   it
[00:04:32.390 --> 00:04:32.430]   to
[00:04:32.430 --> 00:04:32.470]   an
[00:04:32.470 --> 00:04:32.700]   individual
[00:04:32.700 --> 00:04:32.740]  ,
[00:04:32.740 --> 00:04:32.850]   right
[00:04:32.850 --> 00:04:33.000]  ?
[00:04:33.000 --> 00:04:33.400]   Mass
[00:04:33.400 --> 00:04:33.880]  ive
[00:04:33.880 --> 00:04:34.000]  .
[00:04:34.000 --> 00:04:34.000]   Mass
[00:04:34.000 --> 00:04:34.000]  ive
[00:04:34.000 --> 00:04:34.000]  .
[00:04:34.000 --> 00:04:34.390]   Because
[00:04:34.390 --> 00:04:34.780]   you
[00:04:34.780 --> 00:04:34.790]   didn
[00:04:34.790 --> 00:04:34.890]  't
[00:04:34.890 --> 00:04:35.060]   own
[00:04:35.060 --> 00:04:35.230]   the
[00:04:35.230 --> 00:04:35.460]   car
[00:04:35.460 --> 00:04:35.510]  ,
[00:04:35.510 --> 00:04:35.790]   right
[00:04:35.790 --> 00:04:36.000]  ?
[00:04:36.000 --> 00:04:36.130]   You
[00:04:36.130 --> 00:04:36.300]   owed
[00:04:36.300 --> 00:04:36.510]   money
[00:04:36.510 --> 00:04:36.700]   on
[00:04:36.700 --> 00:04:36.720]   the
[00:04:36.720 --> 00:04:36.850]   car
[00:04:36.850 --> 00:04:37.000]  .
[00:04:37.000 --> 00:04:37.900]   Exactly
[00:04:37.900 --> 00:04:38.000]  .
[00:04:38.000 --> 00:04:38.130]   The
[00:04:38.130 --> 00:04:38.290]   value
[00:04:38.290 --> 00:04:38.360]   of
[00:04:38.360 --> 00:04:38.560]   the
[00:04:38.560 --> 00:04:38.580]   car
[00:04:38.580 --> 00:04:38.880]   probably
[00:04:38.880 --> 00:04:39.030]   didn
[00:04:39.030 --> 00:04:39.140]  't
[00:04:39.140 --> 00:04:39.280]   cover
[00:04:39.280 --> 00:04:39.430]   what
[00:04:39.430 --> 00:04:39.540]   you
[00:04:39.540 --> 00:04:39.690]   owed
[00:04:39.690 --> 00:04:39.760]   on
[00:04:39.760 --> 00:04:39.830]   it
[00:04:39.830 --> 00:04:40.000]  .
[00:04:40.000 --> 00:04:40.240]   And
[00:04:40.240 --> 00:04:40.560]   that
[00:04:40.560 --> 00:04:40.960]   would
[00:04:40.960 --> 00:04:41.120]   be
[00:04:41.120 --> 00:04:42.000]   complicated
[00:04:42.000 --> 00:04:42.180]   in
[00:04:42.180 --> 00:04:42.450]   the
[00:04:42.450 --> 00:04:43.110]   buyer
[00:04:43.110 --> 00:04:43.530]   getting
[00:04:43.530 --> 00:04:43.620]   a
[00:04:43.620 --> 00:04:44.010]   loan
[00:04:44.010 --> 00:04:44.110]   if
[00:04:44.110 --> 00:04:44.340]   they
[00:04:44.340 --> 00:04:44.630]   weren
[00:04:44.630 --> 00:04:44.740]  't
[00:04:44.740 --> 00:04:44.970]   able
[00:04:44.970 --> 00:04:45.080]   to
[00:04:45.080 --> 00:04:45.250]   pay
[00:04:45.250 --> 00:04:45.540]   cash
[00:04:45.540 --> 00:04:45.650]   for
[00:04:45.650 --> 00:04:45.760]   it
[00:04:45.760 --> 00:04:46.000]  .
[00:04:46.000 --> 00:04:46.090]   If
[00:04:46.090 --> 00:04:46.230]   you
[00:04:46.230 --> 00:04:46.410]   hate
[00:04:46.410 --> 00:04:46.850]   paperwork
[00:04:46.850 --> 00:04:46.930]  -
[00:04:46.930 --> 00:04:47.030]   and
[00:04:47.030 --> 00:04:47.070]   I
[00:04:47.070 --> 00:04:47.260]   know
[00:04:47.260 --> 00:04:47.400]   you
[00:04:47.400 --> 00:04:47.640]   hate
[00:04:47.640 --> 00:04:48.020]   paperwork
[00:04:48.020 --> 00:04:48.130]  ,
[00:04:48.130 --> 00:04:48.350]   Jason
[00:04:48.350 --> 00:04:48.460]  ,
[00:04:48.460 --> 00:04:48.670]   like
[00:04:48.670 --> 00:04:48.680]   I
[00:04:48.680 --> 00:04:48.760]   do
[00:04:48.760 --> 00:04:49.000]  .
[00:04:49.000 --> 00:04:49.030]   I
[00:04:49.030 --> 00:04:49.180]   mean
[00:04:49.180 --> 00:04:49.250]  ,
[00:04:49.250 --> 00:04:49.600]   paperwork
[00:04:49.600 --> 00:04:49.680]   is
[00:04:49.680 --> 00:04:49.780]   the
[00:04:49.780 --> 00:04:49.970]   worst
[00:04:49.970 --> 00:04:50.200]   thing
[00:04:50.200 --> 00:04:50.230]   in
[00:04:50.230 --> 00:04:50.340]   the
[00:04:50.340 --> 00:04:50.530]   world
[00:04:50.530 --> 00:04:50.600]  ,
[00:04:50.600 --> 00:04:50.790]   right
[00:04:50.790 --> 00:04:51.000]  ?
[00:04:51.000 --> 00:04:51.090]  
[00:04:51.090 --> 00:04:51.220]   And
[00:04:51.220 --> 00:04:51.240]   I
[00:04:51.240 --> 00:04:51.570]   always
[00:04:51.570 --> 00:04:51.730]   try
[00:04:51.730 --> 00:04:51.950]   and
[00:04:51.950 --> 00:04:52.120]   give
[00:04:52.120 --> 00:04:52.230]   it
[00:04:52.230 --> 00:04:52.400]   off
[00:04:52.400 --> 00:04:52.510]   to
[00:04:52.510 --> 00:04:52.620]   my
[00:04:52.620 --> 00:04:52.840]   wife
[00:04:52.840 --> 00:04:53.120]   and
[00:04:53.120 --> 00:04:53.180]   you
[00:04:53.180 --> 00:04:53.510]   always
[00:04:53.510 --> 00:04:53.690]   try
[00:04:53.690 --> 00:04:53.860]   and
[00:04:53.860 --> 00:04:54.080]   give
[00:04:54.080 --> 00:04:54.300]   it
[00:04:54.300 --> 00:04:54.520]   to
[00:04:54.520 --> 00:04:54.600]   your
[00:04:54.600 --> 00:04:54.740]   wife
[00:04:54.740 --> 00:04:55.000]  .
