
[00:00:00.000 --> 00:00:00.200]  
[00:00:00.200 --> 00:00:01.010]   Join
[00:03:50.580 --> 00:03:50.770]   of
[00:03:50.770 --> 00:03:51.150]   what
[00:03:51.150 --> 00:03:51.870]   they
[00:03:51.870 --> 00:03:52.000]   need
[00:03:52.000 --> 00:03:52.330]   by
[00:03:52.330 --> 00:03:54.000]   themselves
[00:03:54.000 --> 00:03:54.000]  
[00:03:54.000 --> 00:03:54.180]   and
[00:03:54.180 --> 00:03:54.360]   the
[00:03:54.360 --> 00:03:54.880]   business
[00:03:54.880 --> 00:03:55.130]   needs
[00:03:55.130 --> 00:03:55.250]   to
[00:03:55.250 --> 00:03:55.540]   cater
[00:03:55.540 --> 00:03:56.070]   that
[00:03:56.070 --> 00:03:56.200]   without
[00:03:56.200 --> 00:03:56.550]   really
[00:03:56.550 --> 00:03:57.000]   knowing
[00:03:57.000 --> 00:03:57.360]   where
[00:03:57.360 --> 00:03:57.460]   the
[00:03:57.460 --> 00:03:58.000]   customers
[00:03:58.000 --> 00:03:58.990]   are
[00:03:58.990 --> 00:03:59.080]   at
[00:03:59.080 --> 00:03:59.200]   the
[00:03:59.200 --> 00:03:59.490]   process
[00:03:59.490 --> 00:03:59.620]   of
[00:03:59.620 --> 00:04:00.000]   evaluating
[00:04:00.000 --> 00:04:00.000]   the
[00:04:00.000 --> 00:04:00.000]   product
[00:04:00.000 --> 00:04:00.200]   or
[00:04:00.200 --> 00:04:00.910]   usage
[00:04:00.910 --> 00:04:01.120]   of
[00:04:01.120 --> 00:04:01.220]   the
[00:04:01.220 --> 00:04:01.940]   product
[00:04:01.940 --> 00:04:02.250]   and
[00:04:02.250 --> 00:04:02.450]   so
[00:04:02.450 --> 00:04:03.000]   forth
[00:04:03.000 --> 00:04:03.000]  .
[00:04:03.000 --> 00:04:03.500]   So
[00:04:03.500 --> 00:04:03.600]   we
[00:04:03.600 --> 00:04:04.570]   started
[00:04:04.570 --> 00:04:04.650]   by
[00:04:04.650 --> 00:04:05.030]   the
[00:04:05.030 --> 00:04:05.540]   name
[00:04:05.540 --> 00:04:05.790]   of
[00:04:05.790 --> 00:04:06.300]   SaaS
[00:04:06.300 --> 00:04:06.420]   P
[00:04:06.420 --> 00:04:07.040]  ulse
[00:04:07.040 --> 00:04:07.190]  ,
[00:04:07.190 --> 00:04:07.740]   which
[00:04:07.740 --> 00:04:07.990]   was
[00:04:07.990 --> 00:04:08.310]   let
[00:04:08.310 --> 00:04:08.780]  's
[00:04:08.780 --> 00:04:09.010]   build
[00:04:09.010 --> 00:04:09.460]   this
[00:04:09.460 --> 00:04:09.920]   pulse
[00:04:09.920 --> 00:04:10.120]   of
[00:04:10.120 --> 00:04:10.420]   how
[00:04:10.420 --> 00:04:11.330]   customers
[00:04:11.330 --> 00:04:11.630]   are
[00:04:11.630 --> 00:04:12.140]   using
[00:04:12.140 --> 00:04:12.540]   your
[00:04:12.540 --> 00:04:12.980]   SaaS
[00:04:12.980 --> 00:04:13.000]  .
[00:04:13.000 --> 00:04:13.410]   From
[00:04:13.410 --> 00:04:13.720]   then
[00:04:13.720 --> 00:04:13.900]   on
[00:04:13.900 --> 00:04:14.080]  ,
[00:04:14.080 --> 00:04:14.260]   we
[00:04:14.260 --> 00:04:14.850]   turned
[00:04:14.850 --> 00:04:15.160]   just
[00:04:15.160 --> 00:04:15.250]   a
[00:04:15.250 --> 00:04:15.520]   few
[00:04:15.520 --> 00:04:16.060]   months
[00:04:16.060 --> 00:04:16.330]   ago
[00:04:16.330 --> 00:04:16.510]   to
[00:04:16.510 --> 00:04:16.600]   T
[00:04:16.600 --> 00:04:17.230]  ango
[00:04:17.230 --> 00:04:17.390]  ,
[00:04:17.390 --> 00:04:17.830]   which
[00:04:17.830 --> 00:04:18.070]   is
[00:04:18.070 --> 00:04:18.780]   around
[00:04:18.780 --> 00:04:19.130]   the
[00:04:19.130 --> 00:04:19.840]   dance
[00:04:19.840 --> 00:04:20.000]  ,
[00:04:20.000 --> 00:04:20.320]   being
[00:04:20.320 --> 00:04:20.440]   in
[00:04:20.440 --> 00:04:20.690]   step
[00:04:20.690 --> 00:04:20.940]   with
[00:04:20.940 --> 00:04:21.280]   your
[00:04:21.280 --> 00:04:21.770]   customers
[00:04:21.770 --> 00:04:22.000]  .
[00:04:22.000 --> 00:04:22.000]  
[00:04:22.000 --> 00:04:22.240]   Why
[00:04:22.240 --> 00:04:22.720]   did
[00:04:22.720 --> 00:04:22.920]   you
[00:04:22.920 --> 00:04:23.190]   change
[00:04:23.190 --> 00:04:23.450]   the
[00:04:23.450 --> 00:04:23.750]   name
[00:04:23.750 --> 00:04:24.000]  ?
[00:04:24.000 --> 00:04:24.300]   SaaS
[00:04:24.300 --> 00:04:24.580]   P
[00:04:24.580 --> 00:04:24.670]  ulse
[00:04:24.670 --> 00:04:25.050]   seems
[00:04:25.050 --> 00:04:25.420]   like
[00:04:25.420 --> 00:04:25.460]   a
[00:04:25.460 --> 00:04:26.150]   pretty
[00:04:26.150 --> 00:04:26.180]   good
[00:04:26.180 --> 00:04:26.500]   name
[00:04:26.500 --> 00:04:26.660]   as
[00:04:26.660 --> 00:04:27.000]   well
[00:04:27.000 --> 00:04:27.000]  .
[00:04:27.000 --> 00:04:27.470]   Yeah
[00:04:27.470 --> 00:04:27.720]  ,
[00:04:27.720 --> 00:04:28.100]   and
[00:04:28.100 --> 00:04:28.320]   we
[00:04:28.320 --> 00:04:29.710]   actually
[00:04:29.710 --> 00:04:30.000]   really
[00:04:30.000 --> 00:04:30.480]   like
[00:04:30.480 --> 00:04:31.000]   that
[00:04:31.000 --> 00:04:31.320]  .
[00:04:31.320 --> 00:04:31.420]   I
[00:04:31.420 --> 00:04:31.830]   came
[00:04:31.830 --> 00:04:32.260]   with
[00:04:32.260 --> 00:04:32.600]   the
[00:04:32.600 --> 00:04:33.000]   name
[00:04:33.000 --> 00:04:33.210]   so
[00:04:33.210 --> 00:04:33.410]   it
[00:04:33.410 --> 00:04:33.740]   was
[00:04:33.740 --> 00:04:34.160]   very
[00:04:34.160 --> 00:04:35.120]   difficult
[00:04:35.120 --> 00:04:35.440]   for
[00:04:35.440 --> 00:04:35.650]   me
[00:04:35.650 --> 00:04:35.860]   to
[00:04:35.860 --> 00:04:36.450]   give
[00:04:36.450 --> 00:04:36.490]   it
[00:04:36.490 --> 00:04:37.000]   away
[00:04:37.000 --> 00:04:37.000]  .
[00:04:37.000 --> 00:04:37.260]   But
[00:04:37.260 --> 00:04:37.450]   we
[00:04:37.450 --> 00:04:37.690]  've
[00:04:37.690 --> 00:04:38.520]   learned
[00:04:38.520 --> 00:04:38.650]   that
[00:04:38.650 --> 00:04:39.000]   many
[00:04:39.000 --> 00:04:39.870]   businesses
[00:04:39.870 --> 00:04:40.040]   do
[00:04:40.040 --> 00:04:40.370]   not
[00:04:40.370 --> 00:04:40.550]   see
[00:04:40.550 --> 00:04:41.430]   themselves
[00:04:41.430 --> 00:04:41.600]   as
[00:04:41.600 --> 00:04:42.010]   SaaS
[00:04:42.010 --> 00:04:42.420]   and
[00:04:42.420 --> 00:04:42.990]   SaaS
[00:04:42.990 --> 00:04:43.270]   as
[00:04:43.270 --> 00:04:43.410]   a
[00:04:43.410 --> 00:04:44.000]   term
[00:04:44.000 --> 00:04:44.600]   is
[00:04:44.600 --> 00:04:44.670]   not
[00:04:44.670 --> 00:04:45.480]   really
[00:04:45.480 --> 00:04:46.020]   well
[00:04:46.020 --> 00:04:47.000]   defined
[00:04:47.000 --> 00:04:47.000]  .
[00:04:47.000 --> 00:04:47.000]  
[00:04:47.000 --> 00:04:47.990]   Because
[00:04:47.990 --> 00:04:48.400]   for
[00:04:48.400 --> 00:04:48.980]   some
[00:04:48.980 --> 00:04:50.280]   companies
[00:04:50.280 --> 00:04:50.680]   who
[00:04:50.680 --> 00:04:51.410]   were
[00:04:51.410 --> 00:04:52.530]   switching
[00:04:52.530 --> 00:04:53.100]   from
[00:04:53.100 --> 00:04:53.520]   the
[00:04:53.520 --> 00:04:54.060]   old
[00:04:54.060 --> 00:04:54.650]   model
[00:04:54.650 --> 00:04:55.060]   of
[00:04:55.060 --> 00:04:55.280]   on
[00:04:55.280 --> 00:04:55.420]  -
[00:04:55.420 --> 00:04:55.990]  prem
[00:04:55.990 --> 00:04:56.410]  ise
[00:04:56.410 --> 00:04:57.250]   deploy
[00:04:57.250 --> 00:04:58.000]  ments
[00:04:58.000 --> 00:04:58.230]  ,
[00:04:58.230 --> 00:04:58.710]   then
[00:04:58.710 --> 00:04:59.190]   SaaS
[00:04:59.190 --> 00:04:59.440]   was
[00:04:59.440 --> 00:04:59.930]   the
[00:04:59.930 --> 00:05:00.500]   right
[00:05:00.500 --> 00:05:01.000]   name
[00:05:01.000 --> 00:05:01.000]  .
[00:05:01.000 --> 00:05:01.720]   However
[00:05:01.720 --> 00:05:01.920]  ,
[00:05:01.920 --> 00:05:02.230]   new
[00:05:02.230 --> 00:05:03.160]   companies
[00:05:03.160 --> 00:05:03.680]   which
[00:05:03.680 --> 00:05:04.120]   were
[00:05:04.120 --> 00:05:04.500]   born
[00:05:04.500 --> 00:05:04.910]   just
[00:05:04.910 --> 00:05:05.740]   recently
[00:05:05.740 --> 00:05:06.020]  ,
[00:05:06.020 --> 00:05:06.240]   they
[00:05:06.240 --> 00:05:06.400]   see
[00:05:06.400 --> 00:05:07.080]   themselves
[00:05:07.080 --> 00:05:07.090]   as
[00:05:07.090 --> 00:05:07.260]   web
[00:05:07.260 --> 00:05:07.990]   applications
[00:05:07.990 --> 00:05:08.000]  .
[00:05:08.000 --> 00:05:08.000]  
[00:05:08.000 --> 00:05:08.220]   So
[00:05:08.220 --> 00:05:08.690]   they
[00:05:08.690 --> 00:05:08.990]   don
[00:05:08.990 --> 00:05:09.220]  't
[00:05:09.220 --> 00:05:09.540]   see
[00:05:09.540 --> 00:05:10.700]   themselves
[00:05:10.700 --> 00:05:10.870]   as
[00:05:10.870 --> 00:05:11.310]   SaaS
[00:05:11.310 --> 00:05:11.640]   and
[00:05:11.640 --> 00:05:12.190]   users
[00:05:12.190 --> 00:05:13.520]   specifically
[00:05:13.520 --> 00:05:13.740]  ,
[00:05:13.740 --> 00:05:14.160]   and
[00:05:14.160 --> 00:05:14.620]   young
[00:05:14.620 --> 00:05:15.170]   users
[00:05:15.170 --> 00:05:15.520]   don
[00:05:15.520 --> 00:05:15.720]  't
[00:05:15.720 --> 00:05:17.040]   necessarily
[00:05:17.040 --> 00:05:18.100]   treat
[00:05:18.100 --> 00:05:18.270]   the
[00:05:18.270 --> 00:05:19.000]   services
[00:05:19.000 --> 00:05:19.290]   that
[00:05:19.290 --> 00:05:19.500]   they
[00:05:19.500 --> 00:05:19.700]  're
[00:05:19.700 --> 00:05:20.000]   using
[00:05:20.000 --> 00:05:20.200]   as
[00:05:20.200 --> 00:05:21.000]   software
[00:05:21.000 --> 00:05:21.000]  .
[00:05:21.000 --> 00:05:21.350]   These
[00:05:21.350 --> 00:05:21.560]   are
[00:05:21.560 --> 00:05:21.840]   just
[00:05:21.840 --> 00:05:22.250]   web
[00:05:22.250 --> 00:05:22.620]   services
[00:05:22.620 --> 00:05:22.900]   they
[00:05:22.900 --> 00:05:23.110]  're
[00:05:23.110 --> 00:05:23.820]   consuming
[00:05:23.820 --> 00:05:24.000]  .
[00:05:24.000 --> 00:05:24.210]   So
[00:05:24.210 --> 00:05:24.630]   SaaS
[00:05:24.630 --> 00:05:24.950]   was
[00:05:24.950 --> 00:05:25.050]   a
[00:05:25.050 --> 00:05:25.670]   little
[00:05:25.670 --> 00:05:26.140]   bit
[00:05:26.140 --> 00:05:27.000]   confusing
[00:05:27.000 --> 00:05:27.310]   and
[00:05:27.310 --> 00:05:27.520]   we
[00:05:27.520 --> 00:05:27.940]   didn
[00:05:27.940 --> 00:05:28.150]  't
[00:05:28.150 --> 00:05:28.360]   want
[00:05:28.360 --> 00:05:28.930]   to
[00:05:28.930 --> 00:05:29.300]   argue
[00:05:29.300 --> 00:05:30.030]   with
[00:05:30.030 --> 00:05:30.120]   the
[00:05:30.120 --> 00:05:30.660]   market
[00:05:30.660 --> 00:05:31.000]  .
[00:05:31.000 --> 00:05:31.000]  
[00:05:31.000 --> 00:05:31.140]   So
[00:05:31.140 --> 00:05:31.870]   talking
[00:05:31.870 --> 00:05:32.040]   about
[00:05:32.040 --> 00:05:32.400]   young
[00:05:32.400 --> 00:05:33.020]   consumers
[00:05:33.020 --> 00:05:33.210]   of
[00:05:33.210 --> 00:05:33.450]   your
[00:05:33.450 --> 00:05:33.960]   product
[00:05:33.960 --> 00:05:34.100]  ,
[00:05:34.100 --> 00:05:34.170]   I
[00:05:34.170 --> 00:05:34.530]   guess
[00:05:34.530 --> 00:05:34.740]   you
[00:05:34.740 --> 00:05:34.950]  're
[00:05:34.950 --> 00:05:35.560]   talking
[00:05:35.560 --> 00:05:35.820]   about
[00:05:35.820 --> 00:05:36.030]   and
[00:05:36.030 --> 00:05:36.610]   thinking
[00:05:36.610 --> 00:05:37.020]   about
[00:05:37.020 --> 00:05:37.550]   startups
[00:05:37.550 --> 00:05:38.000]   there
[00:05:38.000 --> 00:05:38.000]  .
[00:05:38.000 --> 00:05:38.240]   But
[00:05:38.240 --> 00:05:38.460]   one
[00:05:38.460 --> 00:05:38.610]   of
[00:05:38.610 --> 00:05:39.010]   the
[00:05:39.010 --> 00:05:39.220]   email
[00:05:39.220 --> 00:05:40.290]   communications
[00:05:40.290 --> 00:05:40.590]   that
[00:05:40.590 --> 00:05:40.740]   we
[00:05:40.740 --> 00:05:41.120]   had
[00:05:41.120 --> 00:05:41.350]  ,
[00:05:41.350 --> 00:05:41.410]   you
[00:05:41.410 --> 00:05:41.580]   let
[00:05:41.580 --> 00:05:41.730]   me
[00:05:41.730 --> 00:05:42.030]   know
[00:05:42.030 --> 00:05:42.360]   the
[00:05:42.360 --> 00:05:42.640]   price
[00:05:42.640 --> 00:05:43.020]   range
[00:05:43.020 --> 00:05:43.170]   of
[00:05:43.170 --> 00:05:43.400]   the
[00:05:43.400 --> 00:05:44.100]   product
[00:05:44.100 --> 00:05:44.110]  ,
[00:05:44.110 --> 00:05:44.400]   which
[00:05:44.400 --> 00:05:44.510]   is
[00:05:44.510 --> 00:05:44.740]   sort
[00:05:44.740 --> 00:05:44.850]   of
[00:05:44.850 --> 00:05:45.000]   in
[00:05:45.000 --> 00:05:45.230]   the
[00:05:45.230 --> 00:05:45.600]   $
[00:05:45.600 --> 00:05:46.000]  200
[00:05:46.000 --> 00:05:46.090]   is
[00:05:46.090 --> 00:05:46.260]   the
[00:05:46.260 --> 00:05:46.510]   lowest
[00:05:46.510 --> 00:05:46.740]   price
[00:05:46.740 --> 00:05:47.000]   point
[00:05:47.000 --> 00:05:47.160]   and
[00:05:47.160 --> 00:05:47.380]   then
[00:05:47.380 --> 00:05:47.490]   it
[00:05:47.490 --> 00:05:47.820]   goes
[00:05:47.820 --> 00:05:48.000]   up
[00:05:48.000 --> 00:05:48.000]  .
[00:05:48.000 --> 00:05:48.110]   I
[00:05:48.110 --> 00:05:48.160]  'm
[00:05:48.160 --> 00:05:48.670]   wondering
[00:05:48.670 --> 00:05:48.850]   how
[00:05:48.850 --> 00:05:49.170]   does
[00:05:49.170 --> 00:05:49.310]   that
[00:05:49.310 --> 00:05:49.480]   gel
[00:05:49.480 --> 00:05:49.710]   with
[00:05:49.710 --> 00:05:49.970]   the
[00:05:49.970 --> 00:05:50.220]   kind
[00:05:50.220 --> 00:05:50.310]   of
[00:05:50.310 --> 00:05:50.630]   younger
[00:05:50.630 --> 00:05:50.920]   users
[00:05:50.920 --> 00:05:51.090]   and
[00:05:51.090 --> 00:05:51.260]   the
[00:05:51.260 --> 00:05:51.730]   startups
[00:05:51.730 --> 00:05:52.000]  ?
[00:05:52.000 --> 00:05:52.180]   How
[00:05:52.180 --> 00:05:52.240]   does
[00:05:52.240 --> 00:05:52.380]   that
[00:05:52.380 --> 00:05:52.550]   price
[00:05:52.550 --> 00:05:52.770]   point
[00:05:52.770 --> 00:05:52.860]   work
[00:05:52.860 --> 00:05:53.000]  ?
[00:05:53.000 --> 00:05:53.000]  
[00:05:53.000 --> 00:05:53.480]   We
[00:05:53.480 --> 00:05:53.860]   actually
[00:05:53.860 --> 00:05:54.290]   haven
[00:05:54.290 --> 00:05:54.460]  't
[00:05:54.460 --> 00:05:55.370]   announced
[00:05:55.370 --> 00:05:55.760]   really
[00:05:55.760 --> 00:05:55.840]   a
[00:05:55.840 --> 00:05:56.270]   price
[00:05:56.270 --> 00:05:56.720]   point
[00:05:56.720 --> 00:05:57.000]  .
[00:05:57.000 --> 00:05:57.660]   Just
[00:05:57.660 --> 00:05:58.320]   from
[00:05:58.320 --> 00:05:59.140]   where
[00:05:59.140 --> 00:05:59.580]   we
[00:05:59.580 --> 00:06:00.540]   stand
[00:06:00.540 --> 00:06:01.140]   right
[00:06:01.140 --> 00:06:01.640]   now
[00:06:01.640 --> 00:06:02.000]  ,
[00:06:02.000 --> 00:06:02.180]   we
[00:06:02.180 --> 00:06:02.490]  've
[00:06:02.490 --> 00:06:03.170]   launched
[00:06:03.170 --> 00:06:03.440]   our
[00:06:03.440 --> 00:06:04.070]   private
[00:06:04.070 --> 00:06:04.430]   beta
[00:06:04.430 --> 00:06:05.160]   around
[00:06:05.160 --> 00:06:05.780]   September
[00:06:05.780 --> 00:06:05.960]   of
[00:06:05.960 --> 00:06:06.330]   last
[00:06:06.330 --> 00:06:06.680]   year
[00:06:06.680 --> 00:06:07.000]  .
[00:06:07.000 --> 00:06:07.310]   By
[00:06:07.310 --> 00:06:07.680]   December
[00:06:07.680 --> 00:06:07.800]  ,
[00:06:07.800 --> 00:06:07.940]   we
[00:06:07.940 --> 00:06:08.140]   had
[00:06:08.140 --> 00:06:08.410]   more
[00:06:08.410 --> 00:06:08.680]   than
[00:06:08.680 --> 00:06:09.090]   15
[00:06:09.090 --> 00:06:09.720]   customers
[00:06:09.720 --> 00:06:10.070]   using
[00:06:10.070 --> 00:06:10.310]   the
[00:06:10.310 --> 00:06:10.770]   product
[00:06:10.770 --> 00:06:11.000]  .
[00:06:11.000 --> 00:06:11.210]   And
[00:06:11.210 --> 00:06:11.470]   by
[00:06:11.470 --> 00:06:11.670]   now
[00:06:11.670 --> 00:06:11.700]   we
[00:06:11.700 --> 00:06:11.990]   have
[00:06:11.990 --> 00:06:12.280]   more
[00:06:12.280 --> 00:06:12.570]   than
[00:06:12.570 --> 00:06:13.000]   30
[00:06:13.000 --> 00:06:13.650]   customers
[00:06:13.650 --> 00:06:14.010]   using
[00:06:14.010 --> 00:06:14.290]   the
[00:06:14.290 --> 00:06:14.720]   product
[00:06:14.720 --> 00:06:15.000]  .
[00:06:15.000 --> 00:06:15.000]  
[00:06:15.000 --> 00:06:15.140]   So
[00:06:15.140 --> 00:06:15.350]   we
[00:06:15.350 --> 00:06:15.500]  're
[00:06:15.500 --> 00:06:15.800]   just
[00:06:15.800 --> 00:06:16.190]   going
[00:06:16.190 --> 00:06:16.300]   to
[00:06:16.300 --> 00:06:16.510]   go
[00:06:16.510 --> 00:06:16.660]   out
[00:06:16.660 --> 00:06:16.860]   of
[00:06:16.860 --> 00:06:17.310]   private
[00:06:17.310 --> 00:06:17.600]   beta
[00:06:17.600 --> 00:06:18.110]   within
[00:06:18.110 --> 00:06:18.110]   a
[00:06:18.110 --> 00:06:18.470]   few
[00:06:18.470 --> 00:06:18.700]   weeks
[00:06:18.700 --> 00:06:18.990]   into
[00:06:18.990 --> 00:06:19.060]   a
[00:06:19.060 --> 00:06:19.500]   public
[00:06:19.500 --> 00:06:19.790]   beta
[00:06:19.790 --> 00:06:20.010]   and
[00:06:20.010 --> 00:06:20.150]   we
[00:06:20.150 --> 00:06:20.370]  'll
[00:06:20.370 --> 00:06:20.510]   do
[00:06:20.510 --> 00:06:20.730]   the
[00:06:20.730 --> 00:06:21.610]   announcement
[00:06:21.610 --> 00:06:22.050]   around
[00:06:22.050 --> 00:06:22.680]   the
[00:06:22.680 --> 00:06:23.000]   offering
[00:06:23.000 --> 00:06:23.000]  .
[00:06:23.000 --> 00:06:23.300]   And
[00:06:23.300 --> 00:06:23.490]   we
[00:06:23.490 --> 00:06:24.000]   are
[00:06:24.000 --> 00:06:24.100]   not
[00:06:24.100 --> 00:06:24.610]   ready
[00:06:24.610 --> 00:06:24.810]   to
[00:06:24.810 --> 00:06:25.890]   announce
[00:06:25.890 --> 00:06:26.330]   pricing
[00:06:26.330 --> 00:06:26.640]   yet
[00:06:26.640 --> 00:06:27.080]  .
[00:06:27.080 --> 00:06:27.760]   However
[00:06:27.760 --> 00:06:27.940]  ,
[00:06:27.940 --> 00:06:28.150]   we
[00:06:28.150 --> 00:06:28.780]   will
[00:06:28.780 --> 00:06:28.990]   work
[00:06:28.990 --> 00:06:29.400]   with
[00:06:29.400 --> 00:06:30.010]   our
[00:06:30.010 --> 00:06:30.660]   customers
[00:06:30.660 --> 00:06:31.000]  .
[00:06:31.000 --> 00:06:31.140]   It
[00:06:31.140 --> 00:06:31.370]  's
[00:06:31.370 --> 00:06:31.540]   not
[00:06:31.540 --> 00:06:31.840]   going
[00:06:31.840 --> 00:06:31.980]   to
[00:06:31.980 --> 00:06:32.120]   be
[00:06:32.120 --> 00:06:32.190]   a
[00:06:32.190 --> 00:06:32.480]   free
[00:06:32.480 --> 00:06:32.960]   service
[00:06:32.960 --> 00:06:33.170]   and
[00:06:33.170 --> 00:06:33.310]   we
[00:06:33.310 --> 00:06:33.590]   will
[00:06:33.590 --> 00:06:33.970]   work
[00:06:33.970 --> 00:06:34.150]   with
[00:06:34.150 --> 00:06:34.360]   our
[00:06:34.360 --> 00:06:34.990]   customers
[00:06:34.990 --> 00:06:35.410]   during
[00:06:35.410 --> 00:06:35.660]   the
[00:06:35.660 --> 00:06:36.040]   public
[00:06:36.040 --> 00:06:36.320]   beta
[00:06:36.320 --> 00:06:36.460]   to
[00:06:36.460 --> 00:06:36.850]   come
[00:06:36.850 --> 00:06:36.880]   up
[00:06:36.880 --> 00:06:37.160]   with
[00:06:37.160 --> 00:06:37.410]   the
[00:06:37.410 --> 00:06:37.720]   right
[00:06:37.720 --> 00:06:38.490]   pricing
[00:06:38.490 --> 00:06:38.560]   model
[00:06:38.560 --> 00:06:38.700]  ,
[00:06:38.700 --> 00:06:39.050]   which
[00:06:39.050 --> 00:06:39.400]   makes
[00:06:39.400 --> 00:06:39.750]   sense
[00:06:39.750 --> 00:06:40.000]  .
[00:06:40.000 --> 00:06:40.000]  
[00:06:40.000 --> 00:06:40.290]   That
[00:06:40.290 --> 00:06:40.450]  's
[00:06:40.450 --> 00:06:40.850]   going
[00:06:40.850 --> 00:06:40.970]   to
[00:06:40.970 --> 00:06:41.120]   be
[00:06:41.120 --> 00:06:41.430]   hard
[00:06:41.430 --> 00:06:41.960]   because
[00:06:41.960 --> 00:06:42.100]  ,
[00:06:42.100 --> 00:06:42.690]   maybe
[00:06:42.690 --> 00:06:42.820]   for
[00:06:42.820 --> 00:06:42.910]   you
[00:06:42.910 --> 00:06:43.060]   it
[00:06:43.060 --> 00:06:43.510]   will
[00:06:43.510 --> 00:06:43.600]   be
[00:06:43.600 --> 00:06:43.840]   easy
[00:06:43.840 --> 00:06:43.960]  ,
[00:06:43.960 --> 00:06:44.180]   but
[00:06:44.180 --> 00:06:44.480]   just
[00:06:44.480 --> 00:06:44.780]   from
[00:06:44.780 --> 00:06:45.000]   my
[00:06:45.000 --> 00:06:45.760]   perspective
[00:06:45.760 --> 00:06:46.000]  ,
[00:06:46.000 --> 00:06:46.090]   I
[00:06:46.090 --> 00:06:46.300]  'm
[00:06:46.300 --> 00:06:47.040]   thinking
[00:06:47.040 --> 00:06:47.100]  ,
[00:06:47.100 --> 00:06:47.200]   if
[00:06:47.200 --> 00:06:47.250]   I
[00:06:47.250 --> 00:06:47.350]  'm
[00:06:47.350 --> 00:06:47.820]   building
[00:06:47.820 --> 00:06:47.930]   a
[00:06:47.930 --> 00:06:48.180]   company
[00:06:48.180 --> 00:06:48.450]   that
[00:06:48.450 --> 00:06:48.490]  's
[00:06:48.490 --> 00:06:48.960]   targeting
[00:06:48.960 --> 00:06:49.510]   enterprise
[00:06:49.510 --> 00:06:50.010]   customers
[00:06:50.010 --> 00:06:51.000]   and
[00:06:51.000 --> 00:06:51.120]   it
[00:06:51.120 --> 00:06:51.240]  's
[00:06:51.240 --> 00:06:51.520]   also
[00:06:51.520 --> 00:06:52.020]   targeting
[00:06:52.020 --> 00:06:52.440]   startup
[00:06:52.440 --> 00:06:52.850]   customers
[00:06:52.850 --> 00:06:53.260]  ,
[00:06:53.260 --> 00:06:53.290]   how
[00:06:53.290 --> 00:06:53.360]   am
[00:06:53.360 --> 00:06:53.410]   I
[00:06:53.410 --> 00:06:53.680]   going
[00:06:53.680 --> 00:06:53.800]   to
[00:06:53.800 --> 00:06:54.140]   find
[00:06:54.140 --> 00:06:54.200]   that
[00:06:54.200 --> 00:06:54.500]   happy
[00:06:54.500 --> 00:06:54.790]   medium
[00:06:54.790 --> 00:06:55.000]  ?
[00:06:55.000 --> 00:06:55.000]  
[00:06:55.000 --> 00:06:55.100]   I
[00:06:55.100 --> 00:06:55.610]   think
[00:06:55.610 --> 00:06:55.920]   one
[00:06:55.920 --> 00:06:56.120]   of
[00:06:56.120 --> 00:06:56.430]   the
[00:06:56.430 --> 00:06:57.510]   advantages
[00:06:57.510 --> 00:06:57.660]   of
[00:06:57.660 --> 00:06:58.470]   building
[00:06:58.470 --> 00:06:58.890]   SaaS
[00:06:58.890 --> 00:06:59.820]   companies
[00:06:59.820 --> 00:07:00.040]  ,
[00:07:00.040 --> 00:07:00.330]   and
[00:07:00.330 --> 00:07:00.530]   we
[00:07:00.530 --> 00:07:00.840]   see
[00:07:00.840 --> 00:07:01.060]   that
[00:07:01.060 --> 00:07:01.850]   in
[00:07:01.850 --> 00:07:01.860]   many
[00:07:01.860 --> 00:07:02.060]   of
[00:07:02.060 --> 00:07:02.370]   our
[00:07:02.370 --> 00:07:03.360]   customers
[00:07:03.360 --> 00:07:03.500]  ,
[00:07:03.500 --> 00:07:03.810]   you
[00:07:03.810 --> 00:07:04.270]   have
[00:07:04.270 --> 00:07:04.630]   many
[00:07:04.630 --> 00:07:05.140]   tiers
[00:07:05.140 --> 00:07:05.340]   of
