
[00:00:00.000 --> 00:00:00.000]  
[00:00:00.000 --> 00:00:00.310]   Just
[00:02:53.720 --> 00:02:53.720]   I
[00:02:53.720 --> 00:02:53.960]  'll
[00:02:53.960 --> 00:02:54.030]   be
[00:02:54.030 --> 00:02:54.090]   w
[00:02:54.090 --> 00:02:54.210]   so
[00:02:54.210 --> 00:02:54.400]   did
[00:02:54.400 --> 00:02:54.590]   you
[00:02:54.590 --> 00:02:54.800]   get
[00:02:54.800 --> 00:02:55.030]   done
[00:02:55.030 --> 00:02:55.280]   what
[00:02:55.280 --> 00:02:55.480]   you
[00:02:55.480 --> 00:02:55.720]   guys
[00:02:55.720 --> 00:02:55.970]   were
[00:02:55.970 --> 00:02:56.350]   trying
[00:02:56.350 --> 00:02:56.460]   to
[00:02:56.460 --> 00:02:56.870]   get
[00:02:56.870 --> 00:02:56.910]   done
[00:02:56.910 --> 00:02:57.660]   or [SPEAKER_TURN]
[00:02:57.660 --> 00:02:57.990]   Well
[00:02:57.990 --> 00:02:58.190]   we
[00:02:58.190 --> 00:02:58.750]   worked
[00:02:58.750 --> 00:02:58.770]   a
[00:02:58.770 --> 00:02:59.030]   lot
[00:02:59.030 --> 00:02:59.370]   more
[00:02:59.370 --> 00:02:59.710]   than
[00:02:59.710 --> 00:02:59.880]   we
[00:02:59.880 --> 00:03:00.620]   usually
[00:03:00.620 --> 00:03:00.820]   work
[00:03:00.820 --> 00:03:01.360]   like
[00:03:01.360 --> 00:03:01.580]   when
[00:03:01.580 --> 00:03:01.580]   I
[00:03:01.580 --> 00:03:01.660]   w
[00:03:01.660 --> 00:03:02.450]   worked
[00:03:02.450 --> 00:03:02.520]   from
[00:03:02.520 --> 00:03:03.040]   Israel
[00:03:03.040 --> 00:03:03.300]   but
[00:03:03.300 --> 00:03:03.470]   we
[00:03:03.470 --> 00:03:03.730]   did
[00:03:03.730 --> 00:03:03.810]   a
[00:03:03.810 --> 00:03:04.070]   lot
[00:03:04.070 --> 00:03:04.240]   of
[00:03:04.240 --> 00:03:05.190]   legacy
[00:03:05.190 --> 00:03:05.300]   stuff
[00:03:05.300 --> 00:03:05.360]   so
[00:03:05.360 --> 00:03:05.530]   we
[00:03:05.530 --> 00:03:05.940]   hoped
[00:03:05.940 --> 00:03:06.120]   to
[00:03:06.120 --> 00:03:06.430]   do
[00:03:06.430 --> 00:03:06.640]   more
[00:03:06.640 --> 00:03:06.800]   of
[00:03:06.800 --> 00:03:07.230]   the
[00:03:07.230 --> 00:03:07.330]   new
[00:03:07.330 --> 00:03:07.840]   system
[00:03:07.840 --> 00:03:08.960]  . [SPEAKER_TURN]
[00:03:09.100 --> 00:03:09.190]  
[00:03:09.190 --> 00:03:09.510]   because
[00:03:09.510 --> 00:03:09.610]  ,
[00:03:09.610 --> 00:03:09.720]   we
[00:03:09.720 --> 00:03:09.950]   have
[00:03:09.950 --> 00:03:10.260]   like
[00:03:10.260 --> 00:03:10.690]   basically
[00:03:10.690 --> 00:03:10.860]   the
[00:03:10.860 --> 00:03:11.170]   stuff
[00:03:11.170 --> 00:03:11.370]   that
[00:03:11.370 --> 00:03:11.420]   I
[00:03:11.420 --> 00:03:11.720]   had
[00:03:11.720 --> 00:03:11.990]   written
[00:03:11.990 --> 00:03:12.330]   before
[00:03:12.330 --> 00:03:12.670]   that
[00:03:12.670 --> 00:03:12.680]   is
[00:03:12.680 --> 00:03:13.120]   deployed
[00:03:13.120 --> 00:03:13.270]   in
[00:03:13.270 --> 00:03:13.410]   the
[00:03:13.410 --> 00:03:13.810]   schools
[00:03:13.810 --> 00:03:13.980]   and
[00:03:13.980 --> 00:03:14.090]   um
[00:03:14.090 --> 00:03:14.600]   obviously
[00:03:14.600 --> 00:03:14.830]   that
[00:03:14.830 --> 00:03:14.990]   was
[00:03:14.990 --> 00:03:15.450]   the
[00:03:15.450 --> 00:03:15.490]   first
[00:03:15.490 --> 00:03:15.680]   pass
[00:03:15.680 --> 00:03:15.820]  ,
[00:03:15.820 --> 00:03:16.020]   that
[00:03:16.020 --> 00:03:16.190]   was
[00:03:16.190 --> 00:03:16.420]   like
[00:03:16.420 --> 00:03:16.590]   the
[00:03:16.590 --> 00:03:16.760]   the
[00:03:16.760 --> 00:03:17.020]   ugly
[00:03:17.020 --> 00:03:17.500]   version
[00:03:17.500 --> 00:03:17.590]  ,
[00:03:17.590 --> 00:03:17.820]   right
[00:03:17.820 --> 00:03:17.980]  ?
[00:03:17.980 --> 00:03:18.120]   And
[00:03:18.120 --> 00:03:18.230]   we
[00:03:18.230 --> 00:03:18.510]  're
[00:03:18.510 --> 00:03:18.890]   supposed
[00:03:18.890 --> 00:03:18.970]   to
[00:03:18.970 --> 00:03:19.080]   go
[00:03:19.080 --> 00:03:19.190]   to
[00:03:19.190 --> 00:03:19.360]   the
[00:03:19.360 --> 00:03:19.590]   next
[00:03:19.590 --> 00:03:20.030]   version
[00:03:20.030 --> 00:03:20.120]  ,
[00:03:20.120 --> 00:03:20.270]   but
[00:03:20.270 --> 00:03:21.010]   unfortunately
[00:03:21.010 --> 00:03:21.140]   we
[00:03:21.140 --> 00:03:21.350]   have
[00:03:21.350 --> 00:03:21.580]   like
[00:03:21.580 --> 00:03:22.260]   actual
[00:03:22.260 --> 00:03:22.380]   people
[00:03:22.380 --> 00:03:22.490]   that
[00:03:22.490 --> 00:03:22.600]   we
[00:03:22.600 --> 00:03:22.770]  're
[00:03:22.770 --> 00:03:23.220]   dealing
[00:03:23.220 --> 00:03:23.400]   with
[00:03:23.400 --> 00:03:23.540]   so
[00:03:23.540 --> 00:03:23.850]   mainly
[00:03:23.850 --> 00:03:24.020]   the
[00:03:24.020 --> 00:03:24.190]   new
[00:03:24.190 --> 00:03:24.470]   stuff
[00:03:24.470 --> 00:03:24.640]   and
[00:03:24.640 --> 00:03:25.100]   new
[00:03:25.100 --> 00:03:25.270]   features
[00:03:25.270 --> 00:03:25.540]   which
[00:03:25.540 --> 00:03:25.720]   was
[00:03:25.720 --> 00:03:26.320]   impossible
[00:03:26.320 --> 00:03:26.400]   to
[00:03:26.400 --> 00:03:26.690]   build
[00:03:26.690 --> 00:03:26.790]   on
[00:03:26.790 --> 00:03:26.840]   a
[00:03:26.840 --> 00:03:27.350]   new
[00:03:27.350 --> 00:03:27.380]   system
[00:03:27.380 --> 00:03:27.400]   '
[00:03:27.400 --> 00:03:27.680]  cause
[00:03:27.680 --> 00:03:27.790]  ,
[00:03:27.790 --> 00:03:28.020]   that
[00:03:28.020 --> 00:03:28.130]  's
[00:03:28.130 --> 00:03:28.300]   not
[00:03:28.300 --> 00:03:28.760]   deployed
[00:03:28.760 --> 00:03:28.870]   so
[00:03:28.870 --> 00:03:28.980]   we
[00:03:28.980 --> 00:03:29.170]   had
[00:03:29.170 --> 00:03:29.290]   to
[00:03:29.290 --> 00:03:29.540]   build
[00:03:29.540 --> 00:03:29.780]   that
[00:03:29.780 --> 00:03:29.880]   on
[00:03:29.880 --> 00:03:30.050]   the
[00:03:30.050 --> 00:03:30.440]   legacy
[00:03:30.440 --> 00:03:30.760]   system
[00:03:30.760 --> 00:03:31.270]  .
[00:03:31.270 --> 00:03:31.460]   Hopefully
[00:03:31.460 --> 00:03:31.690]   there
[00:03:31.690 --> 00:03:32.030]  's
[00:03:32.030 --> 00:03:32.030]   this
[00:03:32.030 --> 00:03:32.220]   I
[00:03:32.220 --> 00:03:32.360]   guess
[00:03:32.360 --> 00:03:32.470]   it
[00:03:32.470 --> 00:03:32.600]  's
[00:03:32.600 --> 00:03:32.810]   sort
[00:03:32.810 --> 00:03:32.920]   of
[00:03:32.920 --> 00:03:33.150]   like
[00:03:33.150 --> 00:03:33.160]   seventy
[00:03:33.160 --> 00:03:34.160]   percent
[00:03:34.160 --> 00:03:34.180]   copy
[00:03:34.180 --> 00:03:34.400]  able
[00:03:34.400 --> 00:03:34.570]   and
[00:03:34.570 --> 00:03:34.800]   past
[00:03:34.800 --> 00:03:35.020]  able
[00:03:35.020 --> 00:03:35.130]   we
[00:03:35.130 --> 00:03:35.240]  ,
[00:03:35.240 --> 00:03:35.470]   know
[00:03:35.470 --> 00:03:35.700]   that
[00:03:35.700 --> 00:03:36.040]   kind
[00:03:36.040 --> 00:03:36.160]   of
[00:03:36.160 --> 00:03:36.270]   away
[00:03:36.270 --> 00:03:36.560]   Yeah
[00:03:36.560 --> 00:03:36.670]  .
[00:03:36.670 --> 00:03:36.780]   so
[00:03:36.780 --> 00:03:36.890]   at
[00:03:36.890 --> 00:03:37.160]   least
[00:03:37.160 --> 00:03:37.330]   it
[00:03:37.330 --> 00:03:37.390]  's
[00:03:37.390 --> 00:03:37.560]   not
[00:03:37.560 --> 00:03:38.920]   totally [SPEAKER_TURN]
[00:03:38.920 --> 00:03:38.920]  
[00:03:38.920 --> 00:03:39.030]   lost
[00:03:39.030 --> 00:03:39.220]   work
[00:03:39.220 --> 00:03:39.480]  . [SPEAKER_TURN]
[00:03:39.480 --> 00:03:39.910]   Right
[00:03:39.910 --> 00:03:40.000]  .
[00:03:40.000 --> 00:03:40.130]   Yeah
[00:03:40.130 --> 00:03:40.230]  ,
[00:03:40.230 --> 00:03:40.450]   well
[00:03:40.450 --> 00:03:40.500]   I
[00:03:40.500 --> 00:03:40.740]   know
[00:03:40.740 --> 00:03:40.820]   it
[00:03:40.820 --> 00:03:41.130]  's
[00:03:41.130 --> 00:03:41.530]   frustrating
[00:03:41.530 --> 00:03:41.750]   but
[00:03:41.750 --> 00:03:41.790]  ,
[00:03:41.790 --> 00:03:42.010]   that
[00:03:42.010 --> 00:03:42.110]  's
[00:03:42.110 --> 00:03:42.270]   the
[00:03:42.270 --> 00:03:42.650]   reality
[00:03:42.650 --> 00:03:42.760]   of
[00:03:42.760 --> 00:03:43.190]   software
[00:03:43.190 --> 00:03:43.350]   is
[00:03:43.350 --> 00:03:43.790]   sometimes
[00:03:43.790 --> 00:03:43.950]   you
[00:03:43.950 --> 00:03:44.210]   have
[00:03:44.210 --> 00:03:44.330]   two
[00:03:44.330 --> 00:03:44.760]   parallel
[00:03:44.760 --> 00:03:45.190]   systems
[00:03:45.190 --> 00:03:45.300]   and
[00:03:45.300 --> 00:03:45.460]   you
[00:03:45.460 --> 00:03:45.670]   have
[00:03:45.670 --> 00:03:45.790]   to
[00:03:45.790 --> 00:03:46.350]   somehow
[00:03:46.350 --> 00:03:46.490]   manage
[00:03:46.490 --> 00:03:46.710]   that
[00:03:46.710 --> 00:03:46.810]  ,
[00:03:46.810 --> 00:03:46.970]   you
[00:03:46.970 --> 00:03:47.240]   gotta
[00:03:47.240 --> 00:03:47.460]   move
[00:03:47.460 --> 00:03:47.840]   forward
[00:03:47.840 --> 00:03:48.010]  ,
[00:03:48.010 --> 00:03:48.260]   you
[00:03:48.260 --> 00:03:48.270]   get
[00:03:48.270 --> 00:03:48.420]   you
[00:03:48.420 --> 00:03:48.640]   get
[00:03:48.640 --> 00:03:48.850]   calls
[00:03:48.850 --> 00:03:49.120]   from
[00:03:49.120 --> 00:03:49.230]   the
[00:03:49.230 --> 00:03:49.530]   field
[00:03:49.530 --> 00:03:49.720]   like
[00:03:49.720 --> 00:03:49.840]   we
[00:03:49.840 --> 00:03:50.080]   need
[00:03:50.080 --> 00:03:50.270]   this
[00:03:50.270 --> 00:03:50.430]   bug
[00:03:50.430 --> 00:03:50.590]   fix
[00:03:50.590 --> 00:03:50.690]  ,
[00:03:50.690 --> 00:03:50.800]   we
[00:03:50.800 --> 00:03:51.020]   have
[00:03:51.020 --> 00:03:51.170]   to
[00:03:51.170 --> 00:03:51.380]   have
[00:03:51.380 --> 00:03:51.610]   this
[00:03:51.610 --> 00:03:51.950]   feature
[00:03:51.950 --> 00:03:52.070]   in
[00:03:52.070 --> 00:03:52.160]  ,
[00:03:52.160 --> 00:03:52.320]   you
[00:03:52.320 --> 00:03:52.540]   know
[00:03:52.540 --> 00:03:52.760]   like
[00:03:52.760 --> 00:03:52.920]   we
[00:03:52.920 --> 00:03:53.030]  're
[00:03:53.030 --> 00:03:53.280]   like
[00:03:53.280 --> 00:03:53.410]   two
[00:03:53.410 --> 00:03:53.900]   weeks
[00:03:53.900 --> 00:03:53.950]   away
[00:03:53.950 --> 00:03:54.120]   from
[00:03:54.120 --> 00:03:54.280]   the
[00:03:54.280 --> 00:03:54.440]   new
[00:03:54.440 --> 00:03:54.760]   system
[00:03:54.760 --> 00:03:54.860]  ,
[00:03:54.860 --> 00:03:55.020]   you
[00:03:55.020 --> 00:03:55.270]   know
[00:03:55.270 --> 00:03:55.450]   why
[00:03:55.450 --> 00:03:55.560]   are
[00:03:55.560 --> 00:03:55.670]   we
[00:03:55.670 --> 00:03:55.940]   doing
[00:03:55.940 --> 00:03:56.160]   this
[00:03:56.160 --> 00:03:56.360]   but
[00:03:56.360 --> 00:03:57.200]  , [SPEAKER_TURN]
[00:03:57.200 --> 00:04:01.150]   Yeah
[00:04:01.150 --> 00:04:04.180]  . [SPEAKER_TURN]
[00:04:05.720 --> 00:04:05.730]  
[00:04:05.730 --> 00:04:05.950]   and
[00:04:05.950 --> 00:04:06.100]   uh
[00:04:06.100 --> 00:04:06.250]   we
[00:04:06.250 --> 00:04:06.630]  've
[00:04:06.630 --> 00:04:06.710]   you
[00:04:06.710 --> 00:04:07.050]   know
[00:04:07.050 --> 00:04:07.180]   we
[00:04:07.180 --> 00:04:07.400]  've
[00:04:07.400 --> 00:04:07.710]   been
[00:04:07.710 --> 00:04:08.170]   having
[00:04:08.170 --> 00:04:08.210]   a
[00:04:08.210 --> 00:04:09.080]   developing
[00:04:09.080 --> 00:04:09.240]   our
[00:04:09.240 --> 00:04:10.400]   relationship
[00:04:10.400 --> 00:04:10.430]   our
[00:04:10.430 --> 00:04:10.940]   working
[00:04:10.940 --> 00:04:11.880]   relationship
[00:04:11.880 --> 00:04:12.270]  .
[00:04:12.270 --> 00:04:12.300]   I
[00:04:12.300 --> 00:04:12.950]   wanna
[00:04:12.950 --> 00:04:13.290]   hear
[00:04:13.290 --> 00:04:13.840]   about
[00:04:13.840 --> 00:04:14.290]   that
[00:04:14.290 --> 00:04:14.630]  .
[00:04:14.630 --> 00:04:15.080]   This
[00:04:15.080 --> 00:04:15.300]   is
[00:04:15.300 --> 00:04:15.640]   the
[00:04:15.640 --> 00:04:16.090]   good
[00:04:16.090 --> 00:04:16.740]   stuff
[00:04:16.740 --> 00:04:17.960]  . [SPEAKER_TURN]
[00:04:32.220 --> 00:04:32.220]  
[00:04:32.220 --> 00:04:33.190]   be
[00:04:33.190 --> 00:04:33.880]   fine
[00:04:33.880 --> 00:04:36.800]  . [SPEAKER_TURN]
[00:04:36.800 --> 00:04:36.800]  
[00:04:36.800 --> 00:04:36.940]   it
[00:04:36.940 --> 00:04:37.090]   is
[00:04:37.090 --> 00:04:37.360]   that
[00:04:37.360 --> 00:04:37.500]   it
[00:04:37.500 --> 00:04:38.190]  's
[00:04:38.190 --> 00:04:38.470]   probably
[00:04:38.470 --> 00:04:38.500]   with
[00:04:38.500 --> 00:04:38.680]   any
[00:04:38.680 --> 00:04:39.300]   developer
[00:04:39.300 --> 00:04:39.510]   who
[00:04:39.510 --> 00:04:39.640]  's
[00:04:39.640 --> 00:04:39.920]   been
[00:04:39.920 --> 00:04:40.340]   around
[00:04:40.340 --> 00:04:40.410]   f
[00:04:40.410 --> 00:04:40.680]   long
[00:04:40.680 --> 00:04:41.110]   enough
[00:04:41.110 --> 00:04:41.320]   you
[00:04:41.320 --> 00:04:41.630]  've
[00:04:41.630 --> 00:04:42.140]   developed
[00:04:42.140 --> 00:04:42.420]   your
[00:04:42.420 --> 00:04:42.700]   own
[00:04:42.700 --> 00:04:42.910]   sort
[00:04:42.910 --> 00:04:43.050]   of
[00:04:43.050 --> 00:04:43.470]   habits
[00:04:43.470 --> 00:04:43.600]  ,
[00:04:43.600 --> 00:04:43.950]   tools
[00:04:43.950 --> 00:04:44.150]   and
[00:04:44.150 --> 00:04:44.980]   techniques
[00:04:44.980 --> 00:04:44.980]  ,
[00:04:44.980 --> 00:04:45.350]   and
[00:04:45.350 --> 00:04:45.400]   the
[00:04:45.400 --> 00:04:45.680]   rest
[00:04:45.680 --> 00:04:45.820]   of
[00:04:45.820 --> 00:04:46.030]   the
[00:04:46.030 --> 00:04:46.380]   world
[00:04:46.380 --> 00:04:46.860]   moves
[00:04:46.860 --> 00:04:47.210]   forward
[00:04:47.210 --> 00:04:47.520]  .
[00:04:47.520 --> 00:04:47.880]   Now
[00:04:47.880 --> 00:04:47.920]   and
[00:04:47.920 --> 00:04:48.120]   the
[00:04:48.120 --> 00:04:48.180]   t
[00:04:48.180 --> 00:04:48.380]   the
[00:04:48.380 --> 00:04:48.830]   tools
[00:04:48.830 --> 00:04:49.260]   change
[00:04:49.260 --> 00:04:49.330]   and
[00:04:49.330 --> 00:04:49.530]   the
[00:04:49.530 --> 00:04:50.210]   techniques
[00:04:50.210 --> 00:04:50.620]   change
[00:04:50.620 --> 00:04:51.100]   because
[00:04:51.100 --> 00:04:51.230]   um
[00:04:51.230 --> 00:04:51.430]   you
[00:04:51.430 --> 00:04:51.700]   know
[00:04:51.700 --> 00:04:51.820]  ,
[00:04:51.820 --> 00:04:52.100]   they
[00:04:52.100 --> 00:04:52.380]   just
[00:04:52.380 --> 00:04:52.500]   ev
[00:04:52.500 --> 00:04:52.560]  a
[00:04:52.560 --> 00:04:52.960]   what
[00:04:52.960 --> 00:04:53.220]  's
[00:04:53.220 --> 00:04:53.370]   public
[00:04:53.370 --> 00:04:53.980]   available
[00:04:53.980 --> 00:04:54.460]   evolves
[00:04:54.460 --> 00:04:54.660]  .
[00:04:54.660 --> 00:04:54.720]   W
[00:04:54.720 --> 00:04:54.850]   th
[00:04:54.850 --> 00:04:55.050]   the
[00:04:55.050 --> 00:04:55.280]   way
[00:04:55.280 --> 00:04:55.660]   people
[00:04:55.660 --> 00:04:55.990]   think
[00:04:55.990 --> 00:04:56.410]   about
[00:04:56.410 --> 00:04:56.880]   problems
[00:04:56.880 --> 00:04:57.360]   evolves
[00:04:57.360 --> 00:04:57.560]   and
[00:04:57.560 --> 00:04:57.760]   but
[00:04:57.760 --> 00:04:57.960]   you
[00:04:57.960 --> 00:04:58.160]  're
[00:04:58.160 --> 00:04:58.220]   a
[00:04:58.220 --> 00:04:59.130]   hundred
[00:04:59.130 --> 00:04:59.180]   percent
[00:04:59.180 --> 00:04:59.610]   productive
[00:04:59.610 --> 00:05:00.400]   with
[00:05:00.400 --> 00:05:00.420]   what
[00:05:00.420 --> 00:05:00.600]   you
[00:05:00.600 --> 00:05:00.800]  're
[00:05:00.800 --> 00:05:01.140]   doing
[00:05:01.140 --> 00:05:01.390]  ,
[00:05:01.390 --> 00:05:01.470]   and
[00:05:01.470 --> 00:05:01.660]   so
[00:05:01.660 --> 00:05:01.800]   you
[00:05:01.800 --> 00:05:02.000]  're
[00:05:02.000 --> 00:05:02.330]   not
[00:05:02.330 --> 00:05:02.450]   it
[00:05:02.450 --> 00:05:02.460]  's
[00:05:02.460 --> 00:05:02.730]   sort
[00:05:02.730 --> 00:05:02.860]   of
[00:05:02.860 --> 00:05:03.330]   like
[00:05:03.330 --> 00:05:03.340]   you
[00:05:03.340 --> 00:05:03.530]   can
[00:05:03.530 --> 00:05:03.660]  't
[00:05:03.660 --> 00:05:04.000]   teach
[00:05:04.000 --> 00:05:04.200]   old
[00:05:04.200 --> 00:05:04.470]   dogs
[00:05:04.470 --> 00:05:04.670]   new
[00:05:04.670 --> 00:05:05.110]   tricks
[00:05:05.110 --> 00:05:05.310]  .
[00:05:05.310 --> 00:05:05.420]   It
[00:05:05.420 --> 00:05:06.600]   says [SPEAKER_TURN]
[00:05:06.600 --> 00:05:06.630]   '
[00:05:06.630 --> 00:05:06.800]  Cause
[00:05:06.800 --> 00:05:06.800]  
[00:05:06.800 --> 00:05:06.980]   the
[00:05:06.980 --> 00:05:07.160]   old
[00:05:07.160 --> 00:05:07.340]   dog
[00:05:07.340 --> 00:05:07.530]   has
[00:05:07.530 --> 00:05:07.930]   tricks
[00:05:07.930 --> 00:05:08.140]   they
[00:05:08.140 --> 00:05:08.390]   have
[00:05:08.390 --> 00:05:08.690]   the
[00:05:08.690 --> 00:05:08.750]   old
[00:05:08.750 --> 00:05:08.990]   dog
[00:05:08.990 --> 00:05:09.190]   has
[00:05:09.190 --> 00:05:09.480]   tricks
[00:05:09.480 --> 00:05:09.730]   that
[00:05:09.730 --> 00:05:10.010]   work
[00:05:10.010 --> 00:05:10.160]  .
[00:05:10.160 --> 00:05:10.340]   And
[00:05:10.340 --> 00:05:10.500]   so
[00:05:10.500 --> 00:05:10.700]   the
[00:05:10.700 --> 00:05:10.820]   old
[00:05:10.820 --> 00:05:11.070]   dog
[00:05:11.070 --> 00:05:11.120]   is
[00:05:11.120 --> 00:05:11.370]   like
[00:05:11.370 --> 00:05:11.430]   I
[00:05:11.430 --> 00:05:11.610]   don
[00:05:11.610 --> 00:05:11.740]  't
[00:05:11.740 --> 00:05:12.410]   necessarily
[00:05:12.410 --> 00:05:12.790]   wanna
[00:05:12.790 --> 00:05:13.030]   learn
[00:05:13.030 --> 00:05:13.340]   these
[00:05:13.340 --> 00:05:13.520]   new
[00:05:13.520 --> 00:05:13.900]   tricks
[00:05:13.900 --> 00:05:14.070]  .
[00:05:14.070 --> 00:05:14.200]   It
[00:05:14.200 --> 00:05:14.370]   and
[00:05:14.370 --> 00:05:14.430]   I
[00:05:14.430 --> 00:05:14.610]   and
[00:05:14.610 --> 00:05:14.670]   I
[00:05:14.670 --> 00:05:14.730]   I
[00:05:14.730 --> 00:05:14.900]   not
[00:05:14.900 --> 00:05:14.970]   '
[00:05:14.970 --> 00:05:15.280]  cause
[00:05:15.280 --> 00:05:15.340]   I
[00:05:15.340 --> 00:05:15.470]  'm
[00:05:15.470 --> 00:05:15.520]   I
[00:05:15.520 --> 00:05:15.640]  'm
[00:05:15.640 --> 00:05:16.130]   somewhat
[00:05:16.130 --> 00:05:16.450]   right
[00:05:16.450 --> 00:05:16.560]  ,
[00:05:16.560 --> 00:05:16.810]   like
[00:05:16.810 --> 00:05:16.980]   you
[00:05:16.980 --> 00:05:17.420]   know
[00:05:17.420 --> 00:05:17.480]   and
[00:05:17.480 --> 00:05:17.480]   I
[00:05:17.480 --> 00:05:17.540]   I
[00:05:17.540 --> 00:05:17.720]  'll
[00:05:17.720 --> 00:05:17.780]   I
[00:05:17.780 --> 00:05:17.960]  'll
[00:05:17.960 --> 00:05:18.210]   give
[00:05:18.210 --> 00:05:18.330]   an
[00:05:18.330 --> 00:05:19.010]   explanation
[00:05:19.010 --> 00:05:19.500]   maybe
[00:05:19.500 --> 00:05:19.630]   later
[00:05:19.630 --> 00:05:19.750]   on
[00:05:19.750 --> 00:05:19.870]   on
[00:05:19.870 --> 00:05:20.050]   the
[00:05:20.050 --> 00:05:20.350]   topic
[00:05:20.350 --> 00:05:20.610]   that
[00:05:20.610 --> 00:05:20.820]  's
[00:05:20.820 --> 00:05:20.850]   um
[00:05:20.850 --> 00:05:21.100]   kind
[00:05:21.100 --> 00:05:21.220]   of
[00:05:21.220 --> 00:05:21.390]   a
[00:05:21.390 --> 00:05:21.530]   good
[00:05:21.530 --> 00:05:22.000]   example
[00:05:22.000 --> 00:05:22.080]  ,
[00:05:22.080 --> 00:05:22.260]   but
[00:05:22.260 --> 00:05:22.440]   you
[00:05:22.440 --> 00:05:22.690]   know
[00:05:22.690 --> 00:05:22.750]   I
[00:05:22.750 --> 00:05:23.060]   think
[00:05:23.060 --> 00:05:23.310]   that
[00:05:23.310 --> 00:05:23.430]  's
[00:05:23.430 --> 00:05:23.930]   just
[00:05:23.930 --> 00:05:23.930]   part
[00:05:23.930 --> 00:05:24.050]   of
[00:05:24.050 --> 00:05:24.160]   it
[00:05:24.160 --> 00:05:24.550]   right
[00:05:24.550 --> 00:05:24.600]  ,
[00:05:24.600 --> 00:05:24.660]   I
[00:05:24.660 --> 00:05:25.090]   mean
[00:05:25.090 --> 00:05:26.000]   you [SPEAKER_TURN]
[00:05:26.000 --> 00:05:26.240]   Exactly
[00:05:26.240 --> 00:05:26.400]   what
[00:05:26.400 --> 00:05:26.450]  's
[00:05:26.450 --> 00:05:26.620]   going
[00:05:26.620 --> 00:05:26.690]   on
[00:05:26.690 --> 00:05:26.830]   with
[00:05:26.830 --> 00:05:27.240]   the [SPEAKER_TURN]
[00:05:27.240 --> 00:05:27.260]  
[00:05:27.260 --> 00:05:27.610]   times
[00:05:27.610 --> 00:05:27.750]   it
[00:05:27.750 --> 00:05:27.890]  's
[00:05:27.890 --> 00:05:28.110]   not
[00:05:28.110 --> 00:05:28.330]   the
[00:05:28.330 --> 00:05:28.860]   tricks
[00:05:28.860 --> 00:05:28.910]  ,
[00:05:28.910 --> 00:05:29.050]   it
[00:05:29.050 --> 00:05:29.170]  's
[00:05:29.170 --> 00:05:29.610]   the
[00:05:29.610 --> 00:05:30.000]   spelling
[00:05:30.000 --> 00:05:30.140]   of
[00:05:30.140 --> 00:05:30.660]   some
[00:05:30.660 --> 00:05:30.800]   stuff
[00:05:30.800 --> 00:05:31.020]  .
[00:05:31.020 --> 00:05:31.240]   And
[00:05:31.240 --> 00:05:31.370]   so
[00:05:31.370 --> 00:05:31.700]   he
[00:05:31.700 --> 00:05:31.740]   was
[00:05:31.740 --> 00:05:32.030]   used
[00:05:32.030 --> 00:05:32.240]   to
[00:05:32.240 --> 00:05:32.540]   write
[00:05:32.540 --> 00:05:32.870]   par
[00:05:32.870 --> 00:05:32.900]  ms
[00:05:32.900 --> 00:05:33.410]   without
[00:05:33.410 --> 00:05:33.700]   like
[00:05:33.700 --> 00:05:33.830]   wi
[00:05:33.830 --> 00:05:34.280]   not
[00:05:34.280 --> 00:05:34.340]   par
[00:05:34.340 --> 00:05:34.510]  ams
[00:05:34.510 --> 00:05:34.840]   but
[00:05:34.840 --> 00:05:34.940]   par
[00:05:34.940 --> 00:05:35.080]  ms
[00:05:35.080 --> 00:05:35.670]   without
[00:05:35.670 --> 00:05:35.810]   the
[00:05:35.810 --> 00:05:35.880]   A
[00:05:35.880 --> 00:05:35.940]  _
[00:05:35.940 --> 00:05:36.260]   the
[00:05:36.260 --> 00:05:36.610]   second
[00:05:36.610 --> 00:05:36.680]   A
[00:05:36.680 --> 00:05:36.970]  _.
[00:05:36.970 --> 00:05:37.300]   And
[00:05:37.300 --> 00:05:37.480]   yeah
[00:05:37.480 --> 00:05:37.620]   so
[00:05:37.620 --> 00:05:37.760]   he
[00:05:37.760 --> 00:05:38.400]   started
[00:05:38.400 --> 00:05:38.860]   building
[00:05:38.860 --> 00:05:39.150]   this
[00:05:39.150 --> 00:05:39.390]   new
[00:05:39.390 --> 00:05:39.810]   system
[00:05:39.810 --> 00:05:40.100]   with
[00:05:40.100 --> 00:05:40.320]   the
[00:05:40.320 --> 00:05:40.610]   miss
[00:05:40.610 --> 00:05:41.050]  pelled
[00:05:41.050 --> 00:05:41.340]   word
[00:05:41.340 --> 00:05:41.560]   and
[00:05:41.560 --> 00:05:41.700]   he
[00:05:41.700 --> 00:05:41.840]  's
[00:05:41.840 --> 00:05:42.130]   like
