
[00:00:00.000 --> 00:00:00.010]  
[00:00:00.010 --> 00:00:00.110]   '
[00:02:49.830 --> 00:02:49.960]   uh
[00:02:49.960 --> 00:02:50.140]   a
[00:02:50.140 --> 00:02:50.470]   number
[00:02:50.470 --> 00:02:50.610]   of
[00:02:50.610 --> 00:02:50.740]   uh
[00:02:50.740 --> 00:02:50.890]   uh
[00:02:50.890 --> 00:02:51.030]   uh
[00:02:51.030 --> 00:02:51.610]   scholars
[00:02:51.610 --> 00:02:51.890]   some
[00:02:51.890 --> 00:02:52.190]   some
[00:02:52.190 --> 00:02:52.840]   different
[00:02:52.840 --> 00:02:53.490]   academics
[00:02:53.490 --> 00:02:53.660]   at
[00:02:53.660 --> 00:02:53.700]   M
[00:02:53.700 --> 00:02:53.770]  _
[00:02:53.770 --> 00:02:53.840]  I
[00:02:53.840 --> 00:02:53.910]  _
[00:02:53.910 --> 00:02:53.980]  T
[00:02:53.980 --> 00:02:54.050]  _
[00:02:54.050 --> 00:02:54.260]   and
[00:02:54.260 --> 00:02:54.760]   Harvard
[00:02:54.760 --> 00:02:55.260]   started
[00:02:55.260 --> 00:02:55.400]   to
[00:02:55.400 --> 00:02:55.760]   get
[00:02:55.760 --> 00:02:55.800]  
[00:02:55.800 --> 00:02:55.990]   very
[00:02:55.990 --> 00:02:56.570]   interested
[00:02:56.570 --> 00:02:56.680]   in
[00:02:56.680 --> 00:02:56.910]   this
[00:02:56.910 --> 00:02:57.270]   research
[00:02:57.270 --> 00:02:57.650]  .
[00:02:57.650 --> 00:02:57.710]   Um
[00:02:57.710 --> 00:02:58.350]   and
[00:02:58.350 --> 00:02:58.710]   ultimately
[00:02:58.710 --> 00:02:58.860]   uh
[00:02:58.860 --> 00:02:58.930]   I
[00:02:58.930 --> 00:02:59.000]   I
[00:02:59.000 --> 00:02:59.220]   was
[00:02:59.220 --> 00:02:59.900]   invited
[00:02:59.900 --> 00:02:59.920]   uh
[00:02:59.920 --> 00:03:00.070]   by
[00:03:00.070 --> 00:03:00.130]   a
[00:03:00.130 --> 00:03:00.600]   couple
[00:03:00.600 --> 00:03:00.750]   of
[00:03:00.750 --> 00:03:01.060]   them
[00:03:01.060 --> 00:03:01.200]   to
[00:03:01.200 --> 00:03:01.500]   come
[00:03:01.500 --> 00:03:01.730]   out
[00:03:01.730 --> 00:03:01.960]   and
[00:03:01.960 --> 00:03:02.110]   do
[00:03:02.110 --> 00:03:02.810]   different
[00:03:02.810 --> 00:03:03.410]   academic
[00:03:03.410 --> 00:03:04.020]   research
[00:03:04.020 --> 00:03:04.630]   projects
[00:03:04.630 --> 00:03:04.780]   in
[00:03:04.780 --> 00:03:05.240]   Boston
[00:03:05.240 --> 00:03:05.380]   um
[00:03:05.380 --> 00:03:05.680]   you
[00:03:05.680 --> 00:03:06.040]   know
[00:03:06.040 --> 00:03:06.700]   building
[00:03:06.700 --> 00:03:06.760]   off
[00:03:06.760 --> 00:03:07.060]   what
[00:03:07.060 --> 00:03:07.210]   we
[00:03:07.210 --> 00:03:07.360]  'd
[00:03:07.360 --> 00:03:07.660]   done
[00:03:07.660 --> 00:03:08.080]  .
[00:03:09.420 --> 00:03:09.480]  
[00:03:09.480 --> 00:03:09.620]   And
[00:03:09.620 --> 00:03:10.310]   ultimately
[00:03:10.310 --> 00:03:10.580]   what
[00:03:10.580 --> 00:03:11.130]   happened
[00:03:11.130 --> 00:03:11.260]   is
[00:03:11.260 --> 00:03:11.390]   uh
[00:03:11.390 --> 00:03:11.660]   this
[00:03:11.660 --> 00:03:11.860]   one
[00:03:11.860 --> 00:03:12.480]   professor
[00:03:12.480 --> 00:03:12.960]   Clayton
[00:03:12.960 --> 00:03:13.720]   Christensen
[00:03:13.720 --> 00:03:13.850]   uh
[00:03:13.850 --> 00:03:13.980]   at
[00:03:13.980 --> 00:03:14.610]   Harvard
[00:03:14.610 --> 00:03:14.660]   who
[00:03:14.660 --> 00:03:14.790]  's
[00:03:14.790 --> 00:03:14.990]   who
[00:03:14.990 --> 00:03:15.120]  's
[00:03:15.120 --> 00:03:15.320]   one
[00:03:15.320 --> 00:03:15.450]   of
[00:03:15.450 --> 00:03:15.650]   the
[00:03:15.650 --> 00:03:16.060]   models
[00:03:16.060 --> 00:03:16.220]   uh
[00:03:16.220 --> 00:03:16.320]   of
[00:03:16.320 --> 00:03:16.510]   his
[00:03:16.510 --> 00:03:16.840]   had
[00:03:16.840 --> 00:03:17.000]   been
[00:03:17.000 --> 00:03:17.190]   you
[00:03:17.190 --> 00:03:17.460]   know
[00:03:17.460 --> 00:03:18.150]   absolutely
[00:03:18.150 --> 00:03:18.350]   the
[00:03:18.350 --> 00:03:18.620]   most
[00:03:18.620 --> 00:03:19.310]   successful
[00:03:19.310 --> 00:03:19.510]   at
[00:03:19.510 --> 00:03:20.130]   predicting
[00:03:20.130 --> 00:03:20.260]   uh
[00:03:20.260 --> 00:03:20.520]   he
[00:03:20.520 --> 00:03:20.540]  'd
[00:03:20.540 --> 00:03:21.000]   invited
[00:03:21.000 --> 00:03:21.130]   me
[00:03:21.130 --> 00:03:21.260]   to
[00:03:21.260 --> 00:03:21.530]   come
[00:03:21.530 --> 00:03:21.730]   out
[00:03:21.730 --> 00:03:22.070]   there
[00:03:22.070 --> 00:03:22.260]   and
[00:03:22.260 --> 00:03:22.480]   and
[00:03:22.480 --> 00:03:22.810]   Intel
[00:03:22.810 --> 00:03:22.940]   uh
[00:03:22.940 --> 00:03:23.420]   thought
[00:03:23.420 --> 00:03:23.690]   that
[00:03:23.690 --> 00:03:23.820]  'd
[00:03:23.820 --> 00:03:23.950]   be
[00:03:23.950 --> 00:03:24.010]   a
[00:03:24.010 --> 00:03:24.270]   good
[00:03:24.270 --> 00:03:24.750]   idea
[00:03:24.750 --> 00:03:24.760]  .
[00:03:24.760 --> 00:03:24.880]   So
[00:03:24.880 --> 00:03:25.010]   um
[00:03:25.010 --> 00:03:25.370]   Intel
[00:03:25.370 --> 00:03:25.680]   sent
[00:03:25.680 --> 00:03:25.750]   me
[00:03:25.750 --> 00:03:25.950]   out
[00:03:25.950 --> 00:03:26.080]   to
[00:03:26.080 --> 00:03:26.490]   Boston
[00:03:26.490 --> 00:03:26.690]   for
[00:03:26.690 --> 00:03:26.810]   a
[00:03:26.810 --> 00:03:27.020]   year
[00:03:27.020 --> 00:03:27.150]   uh
[00:03:27.150 --> 00:03:27.210]   I
[00:03:27.210 --> 00:03:27.630]   worked
[00:03:27.630 --> 00:03:27.890]   with
[00:03:27.890 --> 00:03:28.160]   Clay
[00:03:28.160 --> 00:03:28.360]   and
[00:03:28.360 --> 00:03:28.700]   really
[00:03:28.700 --> 00:03:28.970]   the
[00:03:28.970 --> 00:03:29.110]   p
[00:03:29.110 --> 00:03:29.230]   the
[00:03:29.230 --> 00:03:29.570]   point
[00:03:29.570 --> 00:03:29.770]   was
[00:03:29.770 --> 00:03:29.900]   uh
[00:03:29.900 --> 00:03:30.040]   to
[00:03:30.040 --> 00:03:30.370]   bring
[00:03:30.370 --> 00:03:30.570]   all
[00:03:30.570 --> 00:03:30.700]   of
[00:03:30.700 --> 00:03:31.040]   their
[00:03:31.040 --> 00:03:31.230]   uh
[00:03:31.230 --> 00:03:31.400]   the
[00:03:31.400 --> 00:03:31.990]   resources
[00:03:31.990 --> 00:03:32.250]   that
[00:03:32.250 --> 00:03:32.600]   Intel
[00:03:32.600 --> 00:03:32.800]   and
[00:03:32.800 --> 00:03:33.280]   Harvard
[00:03:33.280 --> 00:03:33.620]   could
[00:03:33.620 --> 00:03:33.960]   bring
[00:03:33.960 --> 00:03:34.090]   to
[00:03:34.090 --> 00:03:34.360]   bear
[00:03:34.360 --> 00:03:34.520]   on
[00:03:34.520 --> 00:03:34.760]   this
[00:03:34.760 --> 00:03:35.310]   research
[00:03:35.310 --> 00:03:35.580]   make
[00:03:35.580 --> 00:03:35.710]   it
[00:03:35.710 --> 00:03:36.060]   much
[00:03:36.060 --> 00:03:36.280]   more
[00:03:36.280 --> 00:03:36.660]   robust
[00:03:36.660 --> 00:03:36.860]   and
[00:03:36.860 --> 00:03:37.270]   really
[00:03:37.270 --> 00:03:37.860]   prove
[00:03:37.860 --> 00:03:37.880]   this
[00:03:37.880 --> 00:03:38.280]   stuff
[00:03:38.280 --> 00:03:39.240]   out
[00:03:39.240 --> 00:03:39.240]  .
[00:03:39.240 --> 00:03:39.270]  
[00:03:39.270 --> 00:03:39.370]   So
[00:03:39.370 --> 00:03:39.560]   that
[00:03:39.560 --> 00:03:39.890]  's
[00:03:39.890 --> 00:03:39.900]   uh
[00:03:39.900 --> 00:03:40.150]   that
[00:03:40.150 --> 00:03:40.280]  's
[00:03:40.280 --> 00:03:40.480]   the
[00:03:40.480 --> 00:03:40.810]   whole
[00:03:40.810 --> 00:03:41.140]   story
[00:03:41.140 --> 00:03:41.340]   and
[00:03:41.340 --> 00:03:41.470]   uh
[00:03:41.470 --> 00:03:41.530]   I
[00:03:41.530 --> 00:03:41.910]  've
[00:03:41.910 --> 00:03:41.980]   been
[00:03:41.980 --> 00:03:42.310]   doing
[00:03:42.310 --> 00:03:42.600]   that
[00:03:42.600 --> 00:03:42.830]   ever
[00:03:42.830 --> 00:03:43.150]   since
[00:03:43.150 --> 00:03:43.440]  . [SPEAKER_TURN]
[00:03:44.120 --> 00:03:44.190]  
[00:03:44.190 --> 00:03:44.250]   Oh
[00:03:44.250 --> 00:03:44.550]   okay
[00:03:44.550 --> 00:03:44.790]   Well
[00:03:44.790 --> 00:03:45.050]  .
[00:03:45.050 --> 00:03:45.100]   I
[00:03:45.100 --> 00:03:45.180]  'd
[00:03:45.180 --> 00:03:45.310]  ,
[00:03:45.310 --> 00:03:45.580]   like
[00:03:45.580 --> 00:03:45.710]   to
[00:03:45.710 --> 00:03:45.980]   just
[00:03:45.980 --> 00:03:46.250]   back
[00:03:46.250 --> 00:03:46.380]   up
[00:03:46.380 --> 00:03:46.440]   a
[00:03:46.440 --> 00:03:46.850]   little
[00:03:46.850 --> 00:03:47.050]   bit
[00:03:47.050 --> 00:03:47.320]   here
[00:03:47.320 --> 00:03:47.520]   and
[00:03:47.520 --> 00:03:47.650]   go
[00:03:47.650 --> 00:03:47.940]   and
[00:03:47.940 --> 00:03:48.050]   one
[00:03:48.050 --> 00:03:48.180]   my
[00:03:48.180 --> 00:03:48.320]   co
[00:03:48.320 --> 00:03:48.650]   first
[00:03:48.650 --> 00:03:49.180]   question
[00:03:49.180 --> 00:03:49.320]   is
[00:03:49.320 --> 00:03:49.450]   so
[00:03:49.450 --> 00:03:49.830]   you
[00:03:49.830 --> 00:03:50.060]   become
[00:03:50.060 --> 00:03:50.540]   curious
[00:03:50.540 --> 00:03:50.660]   if
[00:03:50.660 --> 00:03:50.990]   there
[00:03:50.990 --> 00:03:51.170]  's
[00:03:51.170 --> 00:03:51.220]   a
[00:03:51.220 --> 00:03:51.390]   way
[00:03:51.390 --> 00:03:51.520]   to
[00:03:51.520 --> 00:03:51.990]   predict
[00:03:51.990 --> 00:03:52.460]   whether
[00:03:52.460 --> 00:03:52.920]   really
[00:03:52.920 --> 00:03:53.070]   you
[00:03:53.070 --> 00:03:53.270]   can
[00:03:53.270 --> 00:03:53.610]   build
[00:03:53.610 --> 00:03:53.700]   a
[00:03:53.700 --> 00:03:54.010]   model
[00:03:54.010 --> 00:03:54.210]   for
[00:03:54.210 --> 00:03:54.920]   predicting
[00:03:54.920 --> 00:03:55.360]   success
[00:03:55.360 --> 00:03:55.560]   and
[00:03:55.560 --> 00:03:55.620]   I
[00:03:55.620 --> 00:03:56.120]  'm
[00:03:56.120 --> 00:03:56.360]   wondering
[00:03:56.360 --> 00:03:56.630]   what
[00:03:56.630 --> 00:03:56.900]   type
[00:03:56.900 --> 00:03:57.030]   of
[00:03:57.030 --> 00:03:57.500]   methods
[00:03:57.500 --> 00:03:57.700]   did
[00:03:57.700 --> 00:03:57.900]   you
[00:03:57.900 --> 00:03:58.570]   initially
[00:03:58.570 --> 00:03:58.920]   employ
[00:03:58.920 --> 00:03:58.980]   I
[00:03:58.980 --> 00:03:59.180]  ?
[00:03:59.180 --> 00:03:59.450]   mean
[00:03:59.450 --> 00:03:59.650]   you
[00:03:59.650 --> 00:03:59.790]   ha
[00:03:59.790 --> 00:04:00.050]   from
[00:04:00.050 --> 00:04:00.250]   the
[00:04:00.250 --> 00:04:00.790]   research
[00:04:00.790 --> 00:04:00.930]   I
[00:04:00.930 --> 00:04:01.050]  've
[00:04:01.050 --> 00:04:01.410]   done
[00:04:01.410 --> 00:04:01.520]   you
[00:04:01.520 --> 00:04:01.810]   have
[00:04:01.810 --> 00:04:02.060]   what
[00:04:02.060 --> 00:04:02.120]   a
[00:04:02.120 --> 00:04:02.320]   law
[00:04:02.320 --> 00:04:02.730]   degree
[00:04:02.730 --> 00:04:02.930]   and
[00:04:02.930 --> 00:04:03.060]   an
[00:04:03.060 --> 00:04:03.120]   M
[00:04:03.120 --> 00:04:03.180]  _
[00:04:03.180 --> 00:04:03.240]  B
[00:04:03.240 --> 00:04:03.300]  _
[00:04:03.300 --> 00:04:03.360]  A
[00:04:03.360 --> 00:04:03.420]  _
[00:04:03.420 --> 00:04:03.590]  ,
[00:04:03.590 --> 00:04:03.890]   right
[00:04:03.890 --> 00:04:04.090]  .
[00:04:04.090 --> 00:04:04.220]   So
[00:04:04.220 --> 00:04:04.410]   you
[00:04:04.410 --> 00:04:04.700]  're
[00:04:04.700 --> 00:04:04.820]   not
[00:04:04.820 --> 00:04:04.880]   a
[00:04:04.880 --> 00:04:05.690]   professional
[00:04:05.690 --> 00:04:06.310]   statistic
[00:04:06.310 --> 00:04:06.510]  ian
[00:04:06.510 --> 00:04:06.640]   or
[00:04:06.640 --> 00:04:07.460]   mathematician
[00:04:07.460 --> 00:04:07.740]   So
[00:04:07.740 --> 00:04:07.850]  .
[00:04:07.850 --> 00:04:07.910]   I
[00:04:07.910 --> 00:04:08.040]  'm
[00:04:08.040 --> 00:04:08.510]   curious
[00:04:08.510 --> 00:04:08.780]   what
[00:04:08.780 --> 00:04:09.050]   made
[00:04:09.050 --> 00:04:09.250]   you
[00:04:09.250 --> 00:04:09.570]   think
[00:04:09.570 --> 00:04:09.910]   that
[00:04:09.910 --> 00:04:10.060]   you
[00:04:10.060 --> 00:04:10.490]   could
[00:04:10.490 --> 00:04:10.740]   model
[00:04:10.740 --> 00:04:11.350]   something
[00:04:11.350 --> 00:04:11.620]   like
[00:04:11.620 --> 00:04:11.890]   that
[00:04:11.890 --> 00:04:12.090]   and
[00:04:12.090 --> 00:04:12.360]   then
[00:04:12.360 --> 00:04:12.560]   how
[00:04:12.560 --> 00:04:12.770]   did
[00:04:12.770 --> 00:04:12.960]   you
[00:04:12.960 --> 00:04:13.160]   you
[00:04:13.160 --> 00:04:14.120]   know
[00:04:14.120 --> 00:04:14.120]  
[00:04:14.120 --> 00:04:14.350]   what
[00:04:14.350 --> 00:04:14.360]   did
[00:04:14.360 --> 00:04:14.460]   you
[00:04:14.460 --> 00:04:14.640]   start
[00:04:14.640 --> 00:04:15.110]   experimenting
[00:04:15.110 --> 00:04:15.250]   with
[00:04:15.250 --> 00:04:15.680]  ? [SPEAKER_TURN]
[00:04:16.420 --> 00:04:16.510]  
[00:04:16.510 --> 00:04:16.680]   Well
[00:04:16.680 --> 00:04:16.840]  ,
[00:04:16.840 --> 00:04:16.940]   um
[00:04:16.940 --> 00:04:17.200]   yeah
[00:04:17.200 --> 00:04:17.330]  ,
[00:04:17.330 --> 00:04:17.380]   I
[00:04:17.380 --> 00:04:17.710]   don
[00:04:17.710 --> 00:04:17.750]  't
[00:04:17.750 --> 00:04:17.970]   have
[00:04:17.970 --> 00:04:18.030]   a
[00:04:18.030 --> 00:04:18.700]   statistics
[00:04:18.700 --> 00:04:19.350]   background
[00:04:19.350 --> 00:04:19.480]  ,
[00:04:19.480 --> 00:04:19.630]   um
[00:04:19.630 --> 00:04:19.800]   and
[00:04:19.800 --> 00:04:19.920]   uh
[00:04:19.920 --> 00:04:20.120]   you
[00:04:20.120 --> 00:04:20.220]  ,
[00:04:20.220 --> 00:04:20.670]   know
[00:04:20.670 --> 00:04:20.770]   most
[00:04:20.770 --> 00:04:20.900]  ,
[00:04:20.900 --> 00:04:21.030]   of
[00:04:21.030 --> 00:04:21.290]   what
[00:04:21.290 --> 00:04:21.480]   the
[00:04:21.480 --> 00:04:21.810]   tools
[00:04:21.810 --> 00:04:21.930]   we
[00:04:21.930 --> 00:04:22.190]   use
[00:04:22.190 --> 00:04:22.330]   I
[00:04:22.330 --> 00:04:22.580]   picked
[00:04:22.580 --> 00:04:22.720]   up
[00:04:22.720 --> 00:04:22.840]   as
[00:04:22.840 --> 00:04:22.900]   I
[00:04:22.900 --> 00:04:23.290]   needed
[00:04:23.290 --> 00:04:23.600]   them
[00:04:23.600 --> 00:04:23.680]   um
[00:04:23.680 --> 00:04:23.810]  ,
[00:04:23.810 --> 00:04:24.050]   but
[00:04:24.050 --> 00:04:24.590]   basically
[00:04:24.590 --> 00:04:24.650]   I
[00:04:24.650 --> 00:04:24.700]   I
[00:04:24.700 --> 00:04:24.970]   just
[00:04:24.970 --> 00:04:25.160]   had
[00:04:25.160 --> 00:04:25.750]   questions
[00:04:25.750 --> 00:04:25.940]  .
[00:04:25.940 --> 00:04:26.110]   In
[00:04:26.110 --> 00:04:26.430]   other
[00:04:26.430 --> 00:04:26.730]   words
[00:04:26.730 --> 00:04:26.790]   g
[00:04:26.790 --> 00:04:26.980]  osh
[00:04:26.980 --> 00:04:27.110]  ,
[00:04:27.110 --> 00:04:27.230]   um
[00:04:27.230 --> 00:04:27.430]   you
[00:04:27.430 --> 00:04:27.610]  ,
[00:04:27.610 --> 00:04:27.820]   know
[00:04:27.820 --> 00:04:27.950]  ,
[00:04:27.950 --> 00:04:28.140]   let
[00:04:28.140 --> 00:04:28.260]  's
[00:04:28.260 --> 00:04:28.530]   take
[00:04:28.530 --> 00:04:28.880]   fer
[00:04:28.880 --> 00:04:29.390]   disruption
[00:04:29.390 --> 00:04:29.840]   theory
[00:04:29.840 --> 00:04:29.960]   for
[00:04:29.960 --> 00:04:30.090]   an
[00:04:30.090 --> 00:04:30.550]   example
[00:04:30.550 --> 00:04:30.740]  .
[00:04:30.740 --> 00:04:30.880]   Uh
[00:04:30.880 --> 00:04:31.140]   when
[00:04:31.140 --> 00:04:31.190]   I
[00:04:31.190 --> 00:04:31.540]   first
[00:04:31.540 --> 00:04:31.780]   came
[00:04:31.780 --> 00:04:32.170]   across
[00:04:32.170 --> 00:04:32.830]   disruption
[00:04:32.830 --> 00:04:33.250]   theory
[00:04:33.250 --> 00:04:33.350]  ,
[00:04:33.350 --> 00:04:33.480]   uh
[00:04:33.480 --> 00:04:33.740]   this
[00:04:33.740 --> 00:04:34.330]   Professor
[00:04:34.330 --> 00:04:34.990]   Christians
[00:04:34.990 --> 00:04:35.120]  en
[00:04:35.120 --> 00:04:35.310]   had
[00:04:35.310 --> 00:04:35.770]   written
[00:04:35.770 --> 00:04:36.100]   three
[00:04:36.100 --> 00:04:36.430]   books
[00:04:36.430 --> 00:04:36.580]  ,
[00:04:36.580 --> 00:04:36.690]   um
[00:04:36.690 --> 00:04:36.880]   you
[00:04:36.880 --> 00:04:37.210]   know
[00:04:37.210 --> 00:04:37.400]   best
[00:04:37.400 --> 00:04:37.850]   sellers
[00:04:37.850 --> 00:04:38.050]  ,
[00:04:38.050 --> 00:04:38.180]   and
[00:04:38.180 --> 00:04:38.330]   he
[00:04:38.330 --> 00:04:38.700]   seemed
[00:04:38.700 --> 00:04:38.830]   to
[00:04:38.830 --> 00:04:39.060]   make
[00:04:39.060 --> 00:04:39.340]   some
[00:04:39.340 --> 00:04:39.630]   bold
[00:04:39.630 --> 00:04:40.000]   claims
[00:04:40.000 --> 00:04:40.330]   about
[00:04:40.330 --> 00:04:40.520]   the
[00:04:40.520 --> 00:04:40.710]   use
[00:04:40.710 --> 00:04:40.840]   of
[00:04:40.840 --> 00:04:41.030]   his
[00:04:41.030 --> 00:04:41.560]   research
[00:04:41.560 --> 00:04:41.690]   to
[00:04:41.690 --> 00:04:42.270]   predict
[00:04:42.270 --> 00:04:42.680]   outcomes
[00:04:42.680 --> 00:04:42.810]  ,
[00:04:42.810 --> 00:04:43.000]   but
[00:04:43.000 --> 00:04:43.130]   he
[00:04:43.130 --> 00:04:43.320]   had
[00:04:43.320 --> 00:04:43.650]   never
[00:04:43.650 --> 00:04:44.440]   demonstrated
[00:04:44.440 --> 00:04:44.570]   it
[00:04:44.570 --> 00:04:44.700]   In
[00:04:44.700 --> 00:04:44.890]  .
[00:04:44.890 --> 00:04:45.220]   other
[00:04:45.220 --> 00:04:45.550]   words
[00:04:45.550 --> 00:04:45.680]  ,
[00:04:45.680 --> 00:04:46.420]   it
[00:04:46.420 --> 00:04:46.420]  
[00:04:46.420 --> 00:04:46.660]   very
[00:04:46.660 --> 00:04:47.080]   much
[00:04:47.080 --> 00:04:47.120]   uh
[00:04:47.120 --> 00:04:47.330]   you
[00:04:47.330 --> 00:04:47.610]   know
[00:04:47.610 --> 00:04:47.750]   we
[00:04:47.750 --> 00:04:48.260]   think
[00:04:48.260 --> 00:04:48.310]   you
[00:04:48.310 --> 00:04:48.730]   should
[00:04:48.730 --> 00:04:48.920]   be
[00:04:48.920 --> 00:04:49.150]   able
[00:04:49.150 --> 00:04:49.290]   to
[00:04:49.290 --> 00:04:49.430]   do
[00:04:49.430 --> 00:04:49.710]   this
[00:04:49.710 --> 00:04:49.850]  ,
[00:04:49.850 --> 00:04:50.060]   but
[00:04:50.060 --> 00:04:50.200]   it
[00:04:50.200 --> 00:04:50.480]   hadn
[00:04:50.480 --> 00:04:50.620]  't
[00:04:50.620 --> 00:04:50.900]   hadn
[00:04:50.900 --> 00:04:51.040]  't
[00:04:51.040 --> 00:04:51.320]   been
[00:04:51.320 --> 00:04:51.740]   proven
[00:04:51.740 --> 00:04:51.990]  .
[00:04:51.990 --> 00:04:52.090]   So
[00:04:52.090 --> 00:04:52.450]   I
[00:04:52.450 --> 00:04:52.630]   really
[00:04:52.630 --> 00:04:52.910]   just
[00:04:52.910 --> 00:04:53.190]   took
[00:04:53.190 --> 00:04:53.470]   the
[00:04:53.470 --> 00:04:53.820]   theory
[00:04:53.820 --> 00:04:54.030]   and
[00:04:54.030 --> 00:04:54.520]   thought
[00:04:54.520 --> 00:04:54.720]   hey
[00:04:54.720 --> 00:04:55.150]   well
[00:04:55.150 --> 00:04:55.200]   if
[00:04:55.200 --> 00:04:55.360]   you
[00:04:55.360 --> 00:04:55.770]   haven
[00:04:55.770 --> 00:04:55.890]  't
[00:04:55.890 --> 00:04:56.700]   demonstrated
[00:04:56.700 --> 00:04:56.840]  ,
[00:04:56.840 --> 00:04:56.980]   it
[00:04:56.980 --> 00:04:57.110]   I
[00:04:57.110 --> 00:04:57.260]  'll
[00:04:57.260 --> 00:04:57.540]   test
[00:04:57.540 --> 00:04:57.680]   it
[00:04:57.680 --> 00:04:57.890]   and
[00:04:57.890 --> 00:04:57.960]   I
[00:04:57.960 --> 00:04:58.170]  've
[00:04:58.170 --> 00:04:58.390]   got
[00:04:58.390 --> 00:04:58.590]   all
[00:04:58.590 --> 00:04:58.890]   this
[00:04:58.890 --> 00:04:59.150]   data
[00:04:59.150 --> 00:04:59.570]   here
[00:04:59.570 --> 00:04:59.570]   at
[00:04:59.570 --> 00:04:59.960]   Intel
[00:04:59.960 --> 00:05:00.130]   let
[00:05:00.130 --> 00:05:00.270]  ,
[00:05:00.270 --> 00:05:00.410]   me
[00:05:00.410 --> 00:05:00.690]   just
[00:05:00.690 --> 00:05:00.890]   see
[00:05:00.890 --> 00:05:01.320]   if
[00:05:01.320 --> 00:05:01.350]   what
[00:05:01.350 --> 00:05:01.550]   you
[00:05:01.550 --> 00:05:02.160]   predicted
[00:05:02.160 --> 00:05:02.710]   actually
[00:05:02.710 --> 00:05:03.180]   was
[00:05:03.180 --> 00:05:03.920]   representative
[00:05:03.920 --> 00:05:04.280]  .
[00:05:04.280 --> 00:05:04.470]   And
[00:05:04.470 --> 00:05:04.790]   then
[00:05:04.790 --> 00:05:05.140]   once
[00:05:05.140 --> 00:05:05.250]   once
[00:05:05.250 --> 00:05:05.310]   I
[00:05:05.310 --> 00:05:05.770]   started
[00:05:05.770 --> 00:05:05.930]   to
[00:05:05.930 --> 00:05:06.030]   do
[00:05:06.030 --> 00:05:06.290]   that
[00:05:06.290 --> 00:05:06.420]   at
[00:05:06.420 --> 00:05:06.500]   a
[00:05:06.500 --> 00:05:06.740]   very
[00:05:06.740 --> 00:05:07.070]   basic
[00:05:07.070 --> 00:05:07.400]   level
[00:05:07.400 --> 00:05:07.580]   um
[00:05:07.580 --> 00:05:07.720]   you
[00:05:07.720 --> 00:05:08.340]   know
[00:05:08.340 --> 00:05:08.570]   naturally
[00:05:08.570 --> 00:05:08.690]   uh
[00:05:08.690 --> 00:05:09.460]   the
[00:05:09.460 --> 00:05:09.550]   statistics
[00:05:09.550 --> 00:05:09.810]   came
[00:05:09.810 --> 00:05:09.940]   in
[00:05:09.940 --> 00:05:10.270]   later
[00:05:10.270 --> 00:05:10.570]   to
[00:05:10.570 --> 00:05:10.660]   make
[00:05:10.660 --> 00:05:10.920]   sure
[00:05:10.920 --> 00:05:11.190]   that
[00:05:11.190 --> 00:05:11.370]   the
[00:05:11.370 --> 00:05:11.830]   results
[00:05:11.830 --> 00:05:12.090]   were
[00:05:12.090 --> 00:05:12.480]   robust
[00:05:12.480 --> 00:05:12.650]  ,
[00:05:12.650 --> 00:05:12.870]   that
[00:05:12.870 --> 00:05:13.130]   they
[00:05:13.130 --> 00:05:13.400]   were
[00:05:13.400 --> 00:05:14.250]   statistically
[00:05:14.250 --> 00:05:14.990]   significant
[00:05:14.990 --> 00:05:15.230]   that
[00:05:15.230 --> 00:05:15.350]  ,
[00:05:15.350 --> 00:05:15.690]   there
[00:05:15.690 --> 00:05:16.210]   were
[00:05:16.210 --> 00:05:16.420]   good
[00:05:16.420 --> 00:05:16.420]  
[00:05:16.420 --> 00:05:17.270]   correlations
[00:05:17.270 --> 00:05:17.560]  .
[00:05:17.560 --> 00:05:17.600]   Um
[00:05:17.600 --> 00:05:17.780]   and
[00:05:17.780 --> 00:05:18.060]   to
[00:05:18.060 --> 00:05:18.340]   do
[00:05:18.340 --> 00:05:18.350]   that
[00:05:18.350 --> 00:05:18.420]   I
[00:05:18.420 --> 00:05:18.490]   I
[00:05:18.490 --> 00:05:18.930]   really
[00:05:18.930 --> 00:05:19.220]   just
